decision,time,solved,pendingOrders,stationsWithCap,podsInModel,Ra,R,Pb,Pa,xps,yos,yaos,yrp,sumUs,dops,objective,solveSec
886,9249.37777777889,1,99,1,93,1,5,4,89,5,11,1,1,0,1,-410,0.0600946
887,9259.46666666763,1,99,1,94,1,6,5,89,6,14,1,1,0,1,-537,0.0626891
888,9265.28888888977,1,100,1,91,0,3,3,88,3,3,1,0,0,0,-120,0.0052193
889,9305.5111111114,1,99,1,92,1,3,2,90,3,5,1,1,0,1,-175,0.0520024
890,9325.64444444444,1,2,1,93,2,4,2,17,2,0,0,0,1,0,1000,0.0060211
891,9350.17777777742,1,100,2,98,3,9,6,92,9,17,2,3,0,3,-585,3.2611251
892,9355.82222222178,1,2,1,93,2,4,2,16,4,1,1,2,0,2,26,0.0039992
893,9370.31111111046,1,100,1,95,0,6,6,89,6,12,1,0,0,0,-480,0.0050224
894,9375.95555555482,1,100,1,93,0,4,4,89,4,3,1,0,0,0,-120,0.0029677
895,9386.04444444356,1,100,1,93,0,4,4,89,4,3,1,0,0,0,-120,0.0045096
896,9390.4444444435,1,100,1,95,0,6,6,89,6,9,1,0,0,0,-360,0.0049233
897,9396.13333333231,1,100,1,92,0,3,3,89,3,0,0,0,1,0,1000,0.0036441
898,9406.22222222105,1,100,1,92,1,4,3,89,4,3,2,1,0,1,-100,0.0456281
899,9416.31111110979,1,100,1,92,0,4,4,88,4,1,1,0,0,0,-40,0.0039999
900,9420.62222222084,1,100,1,92,0,4,4,88,4,4,1,0,0,0,-160,0.0039725
901,9426.39999999853,1,100,1,93,1,5,4,89,5,3,1,1,0,1,-109,0.0529259
902,9440.75555555388,1,100,1,93,2,5,3,90,5,7,1,2,0,2,-248,0.5116932
903,9446.53333333157,1,98,1,92,0,4,4,88,4,2,1,0,0,0,-80,0.0030015
904,9460.88888888692,1,100,1,94,1,6,5,89,6,9,1,1,0,1,-338,0.0588763
905,9486.75555555321,1,98,1,93,2,5,3,90,5,9,1,2,0,2,-306,0.1486518
906,9501.11111110856,1,97,1,93,0,5,5,88,5,6,1,0,0,0,-240,0.0039687
907,9506.88888888625,1,98,1,92,1,5,4,88,5,13,1,1,0,1,-488,0.0549659
908,9516.97777777499,1,98,1,92,0,5,5,87,5,12,1,0,0,0,-480,0.0040035
909,9537.11111110803,1,98,1,92,0,5,5,87,5,11,1,0,0,0,-440,0.0049367
910,9541.33333333019,1,97,1,92,0,5,5,87,5,6,1,0,0,0,-240,0.0052237
911,9557.24444444107,1,98,1,94,1,5,4,90,5,14,1,1,0,1,-539,0.0570497
912,9567.33333332981,1,98,1,93,0,4,4,89,4,11,1,0,0,0,-440,0.0039709
913,9571.51111110753,1,96,1,94,1,5,4,90,5,7,1,1,0,1,-256,0.0555087
914,9591.64444444057,1,96,1,95,1,6,5,90,6,9,1,1,0,1,-341,0.06741
915,9607.55555555145,1,93,1,92,0,3,3,89,3,6,1,0,0,0,-240,0.0039921
916,9617.64444444019,1,96,1,93,1,4,3,90,4,9,1,1,0,1,-351,0.0525575
917,9627.73333332894,1,96,1,93,1,5,4,89,5,11,1,1,0,1,-419,0.0609616
918,9641.91111110651,1,96,1,92,0,4,4,88,4,4,1,0,0,0,-160,0.0043398
919,9647.86666666198,1,95,1,91,1,5,4,87,5,11,1,1,0,1,-399,0.0596523
920,9651.99999999525,1,92,1,87,0,3,3,84,3,3,1,0,0,0,-120,0.0037046
921,9657.95555555072,1,95,1,88,0,4,4,84,4,5,1,0,0,0,-200,0.0043468
922,9668.04444443946,1,95,1,89,1,5,4,85,5,8,1,1,0,1,-301,0.0589216
923,9672.13333332829,1,93,1,88,1,4,3,85,4,6,1,1,0,1,-204,0.0443491
924,9682.22222221703,1,95,1,89,1,5,4,85,5,8,1,1,0,1,-297,0.0554806
925,9688.1777777725,1,97,1,89,0,5,5,84,5,9,1,0,0,0,-360,0.0029692
926,9702.35555555007,1,95,1,89,1,5,4,85,5,11,1,1,0,1,-411,0.0545783
927,9718.35555554984,1,98,1,89,1,5,4,85,5,10,1,1,0,1,-365,0.0560107
928,9722.48888888311,1,98,1,89,0,5,5,84,5,9,1,0,0,0,-360,0.0040289
929,9742.62222221615,1,98,1,90,1,5,4,86,5,8,1,1,0,1,-303,0.0609696
930,9752.71111110489,1,96,1,89,0,4,4,85,4,6,1,0,0,0,-240,0.0037958
931,9778.66666666007,1,99,1,92,1,5,4,88,5,8,1,1,0,1,-292,0.0590657
932,9782.88888888223,1,98,1,91,0,4,4,87,4,5,1,0,0,0,-200,0.0042934
933,9788.75555554881,1,100,1,93,1,6,5,88,6,11,1,1,0,1,-407,0.0710053
934,9813.06666665957,1,99,1,92,0,3,3,89,3,3,1,0,0,0,-120,0.0050125
935,9823.15555554831,1,99,1,93,1,4,3,90,4,7,1,1,0,1,-256,0.0528133
936,9828.97777777045,1,99,1,94,0,5,5,89,5,8,1,0,0,0,-320,0.003969
937,9839.06666665919,1,100,1,94,1,5,4,90,5,9,1,1,0,1,-339,0.0609764
938,9843.28888888135,1,100,1,93,0,4,4,89,4,6,1,0,0,0,-240,0.003972
939,9849.15555554794,1,100,1,94,0,5,5,89,5,7,1,0,0,0,-280,0.0050903
940,9883.51111110299,1,100,1,94,2,5,3,91,5,10,1,2,0,2,-364,0.211245
941,9889.37777776957,1,100,1,93,0,4,4,89,4,6,1,0,0,0,-240,0.0039662
942,9903.64444443603,1,100,1,95,1,6,5,90,6,12,1,1,0,1,-451,0.0845402
943,9913.73333332477,1,100,1,94,0,5,5,89,5,10,1,0,0,0,-400,0.0040065
944,9923.82222221352,1,100,1,94,1,5,4,90,5,10,1,1,0,1,-388,0.0785424
945,9929.59999999121,1,100,1,92,1,4,3,89,4,7,1,1,0,1,-269,0.0550831
946,9933.91111110226,1,100,1,93,0,5,5,88,5,10,1,0,0,0,-400,0.0049649
947,9954.0444444353,1,100,1,93,1,5,4,89,5,10,1,1,0,1,-384,0.0675568
948,9979.86666665714,1,100,1,93,2,5,3,90,5,12,1,2,0,2,-417,0.4038391
949,9989.95555554589,1,100,1,93,0,5,5,88,5,11,1,0,0,0,-440,0.0049857
950,9994.26666665693,1,100,1,93,0,4,4,89,4,6,1,0,0,0,-240,0.0039632
951,10000.0444444346,1,100,1,94,1,5,4,90,5,10,1,1,0,1,-360,0.0626187
952,10010.1333333234,1,100,1,94,0,5,5,89,5,9,1,0,0,0,-360,0.0039677
953,10014.39999999,1,100,1,93,0,4,4,89,4,5,1,0,0,0,-200,0.0039662
954,10020.2222222121,1,100,1,95,1,6,5,90,6,10,1,1,0,1,-368,0.0745258
955,10024.4888888787,1,100,1,92,0,3,3,89,3,3,1,0,0,0,-120,0.0050082
956,10044.6222222118,1,100,1,93,1,4,3,90,4,5,1,1,0,1,-183,0.0511193
957,10094.8888888777,1,100,1,94,1,5,4,90,5,7,1,1,0,1,-260,0.0540072
958,10100.6222222109,1,99,1,94,0,5,5,89,5,8,1,0,0,0,-320,0.004967
959,10135.1111110993,1,100,1,94,1,5,4,90,5,7,1,1,0,1,-266,0.0560705
960,10150.8888888769,1,99,1,93,1,5,4,89,5,10,1,1,0,1,-379,0.0556037
961,10155.2444444324,1,100,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0038814
962,10165.3333333211,1,100,1,92,0,4,4,88,4,4,1,0,0,0,-160,0.004901
963,10171.0222222099,1,99,1,93,1,5,4,89,5,6,1,1,0,1,-230,0.0579974
964,10181.1111110987,1,99,1,93,1,5,4,89,5,6,1,1,0,1,-208,0.0575856
965,10185.4666666542,1,100,1,91,0,3,3,88,3,2,1,0,0,0,-80,0.0029929
966,10191.1999999874,1,99,1,93,0,5,5,88,5,5,1,0,0,0,-200,0.0052283
967,10195.5555555429,1,100,1,91,0,3,3,88,3,1,1,0,0,0,-40,0.0053682
968,10201.2888888761,1,99,1,95,2,7,5,90,7,11,1,2,0,2,-392,0.4126397
969,10205.6444444316,1,100,1,91,0,3,3,88,3,0,0,0,1,0,1000,0.0044415
970,10241.5111110978,1,100,2,98,1,9,8,90,9,11,2,1,0,1,-417,0.1208456
971,10245.8666666533,1,99,1,92,0,3,3,89,3,2,1,0,0,0,-80,0.0036075
972,10265.9999999863,1,99,1,92,1,4,3,89,4,4,1,1,0,1,-142,0.0288443
973,10286.1333333194,1,97,1,92,0,4,4,88,4,3,1,0,0,0,-120,0.0038328
974,10291.7777777637,1,99,1,94,1,6,5,89,6,11,1,1,0,1,-410,0.0681979
975,10316.3111110967,1,96,1,93,1,4,3,90,4,4,1,1,0,1,-138,0.0464171
976,10321.9555555411,1,99,1,93,0,4,4,89,4,4,1,0,0,0,-160,0.0049715
977,10336.4444444297,1,96,1,94,1,5,4,90,5,6,1,1,0,1,-214,0.0443698
978,10342.0888888741,1,100,1,94,1,5,4,90,5,8,1,1,0,1,-298,0.0509711
979,10366.6222222071,1,96,1,94,1,5,4,90,5,7,1,1,0,1,-247,0.0487725
980,10372.2666666514,1,100,1,94,0,5,5,89,5,7,1,0,0,0,-280,0.0043782
981,10386.7555555401,1,97,1,93,0,4,4,89,4,5,1,0,0,0,-200,0.0050317
982,10392.3999999845,1,100,1,93,0,4,4,89,4,5,1,0,0,0,-200,0.0045104
983,10396.8444444289,1,97,1,93,1,5,4,89,5,8,1,1,0,1,-304,0.0489381
984,10412.5333333175,1,100,1,93,1,5,4,89,5,10,1,1,0,1,-371,0.060565
985,10416.9777777619,1,97,1,93,0,5,5,88,5,7,1,0,0,0,-280,0.0048604
986,10442.7111110949,1,97,1,92,0,4,4,88,4,8,1,0,0,0,-320,0.0039696
987,10452.7999999836,1,100,1,93,1,5,4,89,5,12,1,1,0,1,-444,0.0600448
988,10462.8888888723,1,100,1,92,0,4,4,88,4,7,1,0,0,0,-280,0.0046986
989,10472.9777777611,1,100,1,93,1,5,4,89,5,10,1,1,0,1,-378,0.0605484
990,10497.3777777607,1,100,1,94,1,5,4,90,5,7,1,1,0,1,-262,0.0515323
991,10503.1555555384,1,99,1,93,0,4,4,89,4,6,1,0,0,0,-240,0.0049662
992,10513.2444444272,1,99,1,94,1,5,4,90,5,10,1,1,0,1,-356,0.0589884
993,10537.5999999824,1,100,1,93,0,4,4,89,4,6,1,0,0,0,-240,0.0047741
994,10543.4222222045,1,99,1,95,2,6,4,91,6,13,1,2,0,2,-477,0.2501739
995,10547.6888888711,1,100,1,92,0,3,3,89,3,3,1,0,0,0,-120,0.0039713
996,10563.5555555375,1,99,1,96,1,6,5,91,6,11,1,1,0,1,-404,0.0590766
997,10567.8222222041,1,100,1,93,0,3,3,90,3,2,1,0,0,0,-80,0.0037409
998,10573.6444444263,1,99,1,96,0,6,6,90,6,10,1,0,0,0,-400,0.0040007
999,10577.9111110929,1,99,1,92,0,2,2,90,2,0,0,0,1,0,1000,0.0039648
1000,10583.733333315,1,100,2,99,1,9,8,91,9,12,2,1,0,1,-453,0.128384
1001,10587.9999999816,1,99,1,94,1,4,3,91,4,5,1,1,0,1,-156,0.0426566
1002,10603.8666666481,1,98,1,95,1,5,4,91,5,8,1,1,0,1,-303,0.0536386
1003,10608.1333333147,1,96,1,94,0,4,4,90,4,4,1,0,0,0,-160,0.0049693
1004,10618.2222222034,1,96,1,94,0,4,4,90,4,3,1,0,0,0,-120,0.0043088
1005,10624.2222222033,1,98,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.0027183
1006,10644.3555555364,1,97,1,90,1,5,4,86,5,7,1,1,0,1,-260,0.0529695
1007,10658.444444425,1,96,1,90,2,5,3,87,5,8,1,2,0,2,-252,0.3761508
1008,10668.5333333138,1,96,1,90,0,5,5,85,5,7,1,0,0,0,-280,0.0048436
1009,10688.6666666468,1,95,1,90,1,5,4,86,5,6,1,1,0,1,-228,0.0422037
1010,10698.7555555356,1,94,1,90,0,5,5,85,5,5,1,0,0,0,-200,0.0049162
1011,10718.8888888686,1,96,1,89,1,5,4,85,5,7,1,1,0,1,-243,0.0424605
1012,10724.7555555352,1,99,1,88,0,4,4,84,4,4,1,0,0,0,-160,0.0049412
1013,10734.8444444239,1,97,1,89,1,4,3,86,4,5,1,1,0,1,-181,0.0524107
1014,10739.0222222017,1,96,1,89,0,5,5,84,5,6,1,0,0,0,-240,0.0040038
1015,10744.9333333127,1,99,1,89,1,5,4,85,5,8,1,1,0,1,-280,0.0580018
1016,10755.0222222014,1,99,1,89,0,5,5,84,5,7,1,0,0,0,-280,0.0047383
1017,10759.1555555347,1,97,1,88,0,4,4,84,4,5,1,0,0,0,-200,0.0050008
1018,10775.1555555345,1,97,1,90,1,6,5,85,6,10,1,1,0,1,-373,0.0635099
1019,10805.3333333118,1,97,1,90,1,6,5,85,6,11,1,1,0,1,-415,0.0720431
1020,10809.4222222006,1,95,1,87,0,3,3,84,3,4,1,0,0,0,-160,0.0039996
1021,10819.5111110894,1,95,1,88,1,4,3,85,4,7,1,1,0,1,-249,0.0524611
1022,10829.5999999781,1,95,1,88,0,4,4,84,4,6,1,0,0,0,-240,0.0050326
1023,10835.5111110891,1,100,1,91,1,6,5,86,6,13,1,1,0,1,-498,0.0697216
1024,10875.7333333108,1,100,1,90,1,6,5,85,6,16,1,1,0,1,-599,0.0873514
1025,10879.866666644,1,99,1,88,1,4,3,85,4,7,1,1,0,1,-240,0.0556054
1026,10899.9999999771,1,98,1,88,0,3,3,85,3,5,1,0,0,0,-200,0.0042645
1027,10910.0888888658,1,97,1,88,1,4,3,85,4,8,1,1,0,1,-278,0.0546003
1028,10920.1777777546,1,97,1,87,0,3,3,84,3,6,1,0,0,0,-240,0.0050719
1029,10930.2666666433,1,97,1,89,2,5,3,86,5,13,1,2,0,2,-475,0.2665458
1030,10946.0888888653,1,99,1,90,0,5,5,85,5,14,1,0,0,0,-560,0.0048583
1031,10950.3999999764,1,98,1,89,0,4,4,85,4,8,1,0,0,0,-320,0.003394
1032,10966.2222221983,1,99,1,92,1,6,5,87,6,17,1,1,0,1,-663,0.1238719
1033,10970.5333333094,1,99,1,90,0,4,4,86,4,7,1,0,0,0,-280,0.0039047
1034,10980.6222221981,1,99,1,90,0,4,4,86,4,6,1,0,0,0,-240,0.0029359
1035,10990.7111110869,1,99,1,92,1,5,4,88,5,9,1,1,0,1,-335,0.0620636
1036,10996.3999999757,1,99,1,91,0,4,4,87,4,9,1,0,0,0,-360,0.0039701
1037,11016.5333333087,1,100,1,93,2,6,4,89,6,16,1,2,0,2,-610,0.4161168
1038,11030.9333333085,1,99,1,91,0,4,4,87,4,8,1,0,0,0,-320,0.0029696
1039,11041.0222221973,1,99,1,91,0,4,4,87,4,8,1,0,0,0,-320,0.0045882
1040,11061.1555555303,1,99,1,91,1,4,3,88,4,9,1,1,0,1,-346,0.0545712
1041,11066.7999999747,1,100,1,93,1,6,5,88,6,14,1,1,0,1,-530,0.0794668
1042,11096.977777752,1,100,1,92,0,5,5,87,5,8,1,0,0,0,-320,0.0042007
1043,11101.3777777519,1,99,1,91,1,4,3,88,4,9,1,1,0,1,-335,0.0495291
1044,11111.4666666407,1,99,1,92,1,5,4,88,5,12,1,1,0,1,-452,0.0596154
1045,11117.111111085,1,100,1,91,0,4,4,87,4,6,1,0,0,0,-240,0.0051878
1046,11131.5999999737,1,99,1,93,1,6,5,88,6,14,1,1,0,1,-533,0.0743408
1047,11147.2888888624,1,100,1,91,0,4,4,87,4,5,1,0,0,0,-200,0.003852
1048,11157.3777777511,1,100,1,91,0,4,4,87,4,5,1,0,0,0,-200,0.0052523
1049,11161.7777777511,1,99,1,94,0,6,6,88,6,12,1,0,0,0,-480,0.0039698
1050,11167.4666666399,1,100,1,91,0,4,4,87,4,4,1,0,0,0,-160,0.0039894
1051,11177.5555555286,1,100,1,91,0,4,4,87,4,3,1,0,0,0,-120,0.0037171
1052,11201.9999999727,1,99,1,93,0,5,5,88,5,11,1,0,0,0,-440,0.0040645
1053,11217.7777777502,1,100,1,91,2,4,2,89,4,9,1,2,0,2,-328,0.4463306
1054,11232.17777775,1,99,1,93,2,6,4,89,6,15,1,2,0,2,-535,0.697864
1055,11252.3111110831,1,99,1,92,0,5,5,87,5,9,1,0,0,0,-360,0.0039988
1056,11257.9999999719,1,99,1,91,1,4,3,88,4,9,1,1,0,1,-325,0.0609824
1057,11268.0888888606,1,100,1,93,1,5,4,89,5,12,1,1,0,1,-447,0.0756139
1058,11278.1777777494,1,100,1,93,0,5,5,88,5,11,1,0,0,0,-440,0.0040004
1059,11282.4888888604,1,98,1,92,0,4,4,88,4,6,1,0,0,0,-240,0.0049826
1060,11288.2666666381,1,100,1,94,0,5,5,89,5,9,1,0,0,0,-360,0.003963
1061,11292.5777777492,1,98,1,93,0,4,4,89,4,4,1,0,0,0,-160,0.0040229
1062,11308.3999999711,1,100,1,94,1,5,4,90,5,13,1,1,0,1,-474,0.0650193
1063,11332.7999999708,1,98,1,93,1,4,3,90,4,6,1,1,0,1,-220,0.0530443
1064,11338.5777777485,1,100,1,94,0,5,5,89,5,11,1,0,0,0,-440,0.003892
1065,11342.8888888595,1,98,1,93,0,4,4,89,4,5,1,0,0,0,-200,0.0049677
1066,11368.7555555258,1,100,1,95,2,6,4,91,6,15,1,2,0,2,-557,0.573745
1067,11373.0666666369,1,2,1,93,0,4,4,10,4,0,0,0,1,0,1000,0.0019997
1068,11383.1555555256,1,98,1,92,0,3,3,89,3,3,2,0,0,0,-120,0.0039714
1069,11408.9777777475,1,100,1,98,3,8,5,93,8,19,1,3,0,3,-666,0.9974758
1070,11419.0666666362,1,100,1,97,0,7,7,90,7,15,1,0,0,0,-600,0.0050124
1071,11423.3777777472,1,2,1,92,0,2,2,10,2,0,0,0,1,0,1000,0.0029752
1072,11429.1555555249,1,100,2,99,0,9,9,90,9,16,2,0,0,0,-640,0.0071502
1073,11443.5111110803,1,2,1,93,1,3,2,11,2,0,0,0,1,0,1000,0.0031794
1074,11469.3777777466,1,100,2,100,2,10,8,92,10,20,2,2,0,2,-738,0.404397
1075,11473.6888888576,1,2,1,92,0,2,2,10,2,0,0,0,1,0,1000,0.0029689
1076,11479.4666666353,1,100,2,99,0,9,9,90,9,15,1,0,1,0,400,0.0049682
1077,11479.5111110798,1,2,1,92,0,2,2,10,2,0,0,0,1,0,1000,0.0029678
1078,11513.9111110793,1,95,1,92,1,2,1,91,2,3,2,1,0,1,-92,0.0329623
1079,11529.7333333013,1,100,1,97,2,8,6,91,8,22,1,2,0,2,-818,0.3585239
1080,11534.0444444123,1,2,1,91,0,2,2,10,2,0,0,0,1,0,1000,0.0025813
1081,11539.82222219,1,100,2,99,0,10,10,89,10,22,2,0,0,0,-880,0.0076675
1082,11564.2222221896,1,2,1,91,0,2,2,10,2,0,0,0,1,0,1000,0.0029763
1083,11574.3111110784,1,95,1,91,0,2,2,89,2,0,0,0,2,0,2000,0.0029746
1084,11584.3999999671,1,95,1,93,1,3,2,91,3,3,3,1,0,1,-90,0.0305271
1085,11590.0888888559,1,99,1,97,0,7,7,90,7,19,1,0,0,0,-760,0.0039658
1086,11630.3111110776,1,98,1,96,1,7,6,90,7,18,1,1,0,1,-699,0.0915826
1087,11634.6666666331,1,96,1,91,0,2,2,89,2,0,0,0,1,0,1000,0.0039694
1088,11644.7555555218,1,97,1,92,1,3,2,90,3,3,2,1,0,1,-109,0.0390609
1089,11674.9333332991,1,97,1,91,0,2,2,89,2,1,1,0,0,0,-40,0.0044321
1090,11680.5777777435,1,98,1,96,0,6,6,90,6,13,1,0,0,0,-520,0.0049713
1091,11685.0222221879,1,97,1,94,2,4,2,92,4,7,1,2,0,2,-228,0.5556602
1092,11695.1111110766,1,97,1,94,0,4,4,90,4,6,1,0,0,0,-240,0.0041332
1093,11715.2444444097,1,2,1,93,0,3,3,8,3,0,0,0,1,0,1000,0.0039996
1094,11735.3777777427,1,97,1,95,2,5,3,92,5,11,2,2,0,2,-396,0.1555827
1095,11745.4666666315,1,2,1,95,0,5,5,10,5,0,0,0,1,0,1000,0.0019728
1096,11760.9777777423,1,96,2,98,0,8,8,90,8,14,2,0,0,0,-560,0.005966
1097,11765.5999999645,1,2,1,94,0,4,4,10,4,0,0,0,1,0,1000,0.0030354
1098,11781.1111110754,1,99,2,99,2,10,8,91,10,19,2,2,0,2,-704,0.4115383
1099,11785.7333332975,1,2,1,95,0,6,6,11,6,0,0,0,1,0,1000,0.0029715
1100,11800.6666666306,1,2,1,94,0,5,5,11,5,0,0,0,1,0,1000,0.0028115
1101,11801.2444444084,1,99,2,98,0,9,9,89,9,14,2,0,0,0,-560,0.0059967
1102,11825.9555555192,1,2,1,95,1,6,5,11,5,0,0,0,1,0,1000,0.0031154
1103,11854.9333332965,1,2,1,91,1,6,5,11,5,0,0,0,1,0,1000,0.0019701
1104,11866.1777777408,1,99,1,91,2,6,4,87,6,14,2,2,0,2,-516,0.3186432
1105,11876.2666666295,1,99,1,91,1,6,5,86,6,13,1,1,0,1,-497,0.0551255
1106,11891.6888888515,1,97,1,89,1,3,2,87,3,6,1,1,0,1,-210,0.032998
1107,11896.3999999626,1,98,1,93,1,7,6,87,7,15,1,1,0,1,-565,0.0572018
1108,11901.7777777403,1,97,1,88,0,2,2,86,2,4,1,0,0,0,-160,0.0039727
1109,11906.4888888513,1,99,1,94,1,7,6,88,7,14,1,1,0,1,-535,0.0715363
1110,11911.866666629,1,98,1,90,1,3,2,88,3,7,1,1,0,1,-255,0.0380089
1111,11926.6222221844,1,99,1,96,1,7,6,90,7,14,1,1,0,1,-531,0.0626745
1112,11931.9999999621,1,99,1,91,0,3,3,88,3,6,1,0,0,0,-240,0.0034253
1113,11952.1333332951,1,99,1,91,0,3,3,88,3,5,1,0,0,0,-200,0.0039679
1114,11962.2222221839,1,100,1,92,1,4,3,89,4,9,1,1,0,1,-326,0.0479006
1115,11966.844444406,1,99,1,93,0,5,5,88,5,11,1,0,0,0,-440,0.0049652
1116,11972.3111110726,1,100,1,92,0,3,3,89,3,7,1,0,0,0,-280,0.0035048
1117,11976.9333332947,1,99,1,95,2,6,4,91,6,14,1,2,0,2,-513,0.3692464
1118,11982.3999999613,1,99,1,92,0,3,3,89,3,7,1,0,0,0,-280,0.0039675
1119,11987.0222221835,1,99,1,96,1,7,6,90,7,15,1,1,0,1,-584,0.0585213
1120,11997.1111110722,1,99,1,96,0,7,7,89,7,14,1,0,0,0,-560,0.0056344
1121,12012.5777777387,1,100,1,93,0,3,3,90,3,6,1,0,0,0,-240,0.003925
1122,12027.2888888496,1,99,1,96,0,6,6,90,6,9,1,0,0,0,-360,0.0036982
1123,12037.3777777383,1,99,1,96,1,6,5,91,6,12,1,1,0,1,-469,0.0509996
1124,12042.755555516,1,100,1,92,0,2,2,90,2,5,1,0,0,0,-200,0.0036383
1125,12052.8444444048,1,100,1,93,1,3,2,91,3,8,1,1,0,1,-299,0.0378594
1126,12057.5111110714,1,100,1,96,1,6,5,91,6,14,1,1,0,1,-542,0.0525544
1127,12067.5999999601,1,100,1,96,0,6,6,90,6,14,1,0,0,0,-560,0.0039624
1128,12072.9777777378,1,100,1,94,1,4,3,91,4,10,1,1,0,1,-379,0.0465994
1129,12077.6888888488,1,2,1,95,0,5,5,15,5,0,0,0,1,0,1000,0.0026481
1130,12093.1111110708,1,100,2,99,1,9,8,91,9,17,2,1,0,1,-656,0.1492067
1131,12097.8222221819,1,100,1,95,0,5,5,90,5,10,1,0,0,0,-400,0.0046621
1132,12103.1999999596,1,100,1,95,1,5,4,91,5,12,1,1,0,1,-470,0.0515427
1133,12117.9555555149,1,100,1,96,1,6,5,91,6,14,1,1,0,1,-541,0.0547627
1134,12123.3333332926,1,100,1,94,0,4,4,90,4,8,1,0,0,0,-320,0.003998
1135,12133.4222221814,1,100,1,94,0,4,4,90,4,7,1,0,0,0,-280,0.0050045
1136,12138.088888848,1,100,1,95,0,5,5,90,5,11,1,0,0,0,-440,0.0049703
1137,12143.5111110701,1,100,1,95,1,5,4,91,5,10,1,1,0,1,-387,0.0614902
1138,12153.5999999588,1,100,1,94,0,4,4,90,4,6,1,0,0,0,-240,0.005982
1139,12173.7333332919,1,100,1,94,1,4,3,91,4,7,1,1,0,1,-246,0.0431548
1140,12178.3111110696,1,100,1,94,0,4,4,90,4,7,1,0,0,0,-280,0.0070018
1141,12188.3999999583,1,100,1,96,2,6,4,92,6,12,1,2,0,2,-437,1.0203663
1142,12193.8666666249,1,100,1,93,0,4,4,89,4,7,1,0,0,0,-280,0.0040013
1143,12228.62222218,1,100,1,95,1,6,5,90,6,10,1,1,0,1,-390,0.0545282
1144,12234.0888888466,1,100,1,94,1,4,3,91,4,9,1,1,0,1,-334,0.0510045
1145,12238.7111110687,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0029697
1146,12248.7999999575,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0039977
1147,12254.2222221796,1,100,1,95,1,5,4,91,5,12,1,1,0,1,-435,0.0481345
1148,12258.8888888462,1,100,1,94,0,4,4,90,4,4,1,0,0,0,-160,0.0039703
1149,12264.3111110683,1,100,1,94,0,4,4,90,4,7,1,0,0,0,-280,0.0049664
1150,12268.9777777349,1,100,1,94,0,4,4,90,4,2,1,0,0,0,-80,0.0050394
1151,12274.3999999571,1,100,1,95,2,5,3,92,5,11,1,2,0,2,-386,0.8822082
1152,12284.4888888458,1,100,1,95,0,5,5,90,5,10,1,0,0,0,-400,0.0042778
1153,12289.111111068,1,100,1,95,1,5,4,91,5,5,1,1,0,1,-170,0.0517177
1154,12294.5777777346,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0054909
1155,12299.1999999567,1,100,1,94,0,4,4,90,4,3,1,0,0,0,-120,0.0049931
1156,12314.7111110676,1,99,1,95,1,5,4,91,5,9,1,1,0,1,-329,0.054898
1157,12329.3777777341,1,100,1,93,0,3,3,90,3,1,1,0,0,0,-40,0.0044957
1158,12334.8444444007,1,100,1,97,2,7,5,92,7,16,1,2,0,2,-575,0.8351435
1159,12344.9333332894,1,100,1,97,0,7,7,90,7,15,1,0,0,0,-600,0.004968
1160,12349.5111110671,1,99,1,93,0,3,3,90,3,0,0,0,1,0,1000,0.0033122
1161,12375.1111110667,1,100,2,99,1,9,8,91,9,16,2,1,0,1,-614,0.1234425
1162,12379.6888888444,1,99,1,93,0,3,3,90,3,3,1,0,0,0,-120,0.0040868
1163,12399.8222221775,1,99,1,93,1,3,2,91,3,5,1,1,0,1,-174,0.032946
1164,12409.9111110662,1,99,1,94,1,4,3,91,4,7,1,1,0,1,-254,0.0353463
1165,12419.999999955,1,99,1,94,0,4,4,90,4,6,1,0,0,0,-240,0.0039999
1166,12425.3777777327,1,100,1,95,1,5,4,91,5,7,1,1,0,1,-253,0.0499691
1167,12430.0888888437,1,99,1,94,0,4,4,90,4,4,1,0,0,0,-160,0.0050484
1168,12450.2222221768,1,99,1,94,1,4,3,91,4,5,1,1,0,1,-178,0.0369758
1169,12455.55555551,1,100,1,96,1,6,5,91,6,9,1,1,0,1,-327,0.0550987
1170,12460.3111110655,1,98,1,93,0,4,4,89,4,4,1,0,0,0,-160,0.0039709
1171,12465.6444443987,1,100,1,95,0,6,6,89,6,7,1,0,0,0,-280,0.00497
1172,12475.7333332875,1,100,1,94,0,5,5,89,5,6,1,0,0,0,-240,0.004
1173,12490.4888888428,1,98,1,93,1,4,3,90,4,5,1,1,0,1,-169,0.0450011
1174,12495.8666666205,1,100,1,93,0,4,4,89,4,3,1,0,0,0,-120,0.0058327
1175,12500.5777777316,1,98,1,93,1,4,3,90,4,7,1,1,0,1,-249,0.0449979
1176,12510.6666666203,1,98,1,94,1,5,4,90,5,8,1,1,0,1,-306,0.0535298
1177,12526.0444443979,1,100,1,94,1,4,3,91,4,7,1,1,0,1,-252,0.0513951
1178,12530.7999999534,1,98,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.0036131
