kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec,actual_sec,wait_sec,turn_count,stop_go_count,queue_stop_go_count
bot_to_pod,53704644,1,actual_sim,5,24,139,270,66,1,0,3.1415926535897931,10.5,4.5,15.5,13.5,5,9,10.295630140987001,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332,227.02222222316368,5.9999999999740794,4,0,0
pod_to_station_queue,17746329,2,actual_sim,4,20,179,20,64,0,1,1.5707963267948966,8.5,7.5,1.5,5.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,15,15,4,5,20.286760458079524,24.436111111192076,0.17777777777882875,4,0,0
bot_to_pod,26218460,1,actual_sim,0,24,153,235,30,1,0,3.1415926535897931,10.5,5.5,8.5,11.5,2,6,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898,217.11111111230684,0.22222222222217169,6,0,0
pod_to_station_queue,40336211,2,actual_sim,3,24,190,24,22,1,1,3.1415926535897931,5.5,8.5,1.5,9.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,7.416666666666667,7.777458091576591,0.48888888889177906,2,0,0
bot_to_pod,3061223,1,actual_sim,10,16,196,225,8,0,0,1.5707963267948966,11.5,8.5,12.5,10.5,1,2,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,5.4534271247461898,59.244444444794681,0.17777777777882875,8,0,0
pod_to_station_queue,35632194,2,actual_sim,1,16,161,16,1,0,1,0,18.5,5.5,1.5,3.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,3,4,24.995093791412856,17.813888888914335,0.31111111111295031,2,0,0
pod_to_station_queue,32595925,2,actual_sim,13,28,148,28,20,1,1,3.1415926535897931,5.5,5.5,1.5,11.5,4,6,7.2111025509279782,10,1,1,0,0,1,4,1,1,10,10,2,3,12.40685424949238,20.266666666751007,6.1333333333695919,2,2,0
pod_to_station_queue,15165719,2,actual_sim,9,28,144,28,65,1,1,0,15.5,4.5,1.5,11.5,14,7,15.652475842498529,21,1,1,0,0,1,4,1,1,23,23,3,4,23.661760458079527,22.475649347080434,0.17777777777882875,4,0,0
bot_to_pod,40336211,1,actual_sim,3,24,154,190,22,1,0,3.1415926535897931,11.5,5.5,5.5,8.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625,74.711111111552782,0.48888888889177906,6,0,0
pod_to_station_queue,29752015,2,actual_sim,5,28,140,28,24,1,1,3.1415926535897931,11.5,4.5,1.5,11.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,19,19,3,4,20.995093791412859,15.110791424937815,0.13333333333412156,2,0,0
bot_to_pod,32595925,1,actual_sim,13,24,153,148,20,1,0,0,10.5,5.5,5.5,5.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333,106.9777777784102,6.1333333333695919,5,0,0
bot_to_pod,17746329,1,actual_sim,4,16,146,179,64,0,0,4.7123889803846897,17.5,4.5,8.5,7.5,9,3,9.4868329805051381,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,137.95555555637111,0.17777777777882875,7,0,0
bot_to_pod,15165719,1,actual_sim,9,24,181,144,65,1,0,4.7123889803846897,10.5,7.5,15.5,4.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321,103.55555555616775,0.17777777777882875,6,0,0
pod_to_station_queue,50900362,2,actual_sim,6,20,260,20,86,0,1,3.1415926535897931,5.5,13.5,1.5,5.5,4,8,8.9442719099991592,12,1,1,0,0,1,4,1,1,12,12,2,3,13.583333333333334,14.705824079433114,0.13333333333412156,2,0,0
bot_to_pod,35632194,1,actual_sim,1,16,139,161,1,0,0,0,10.5,4.5,18.5,5.5,8,1,8.0622577482985491,9,1,1,1,0,0,4,4,1,9,9,1,2,9.4583333333333339,143.91111111196187,0.31111111111295031,5,0,0
pod_to_station_queue,29995926,2,actual_sim,0,28,234,28,30,1,1,1.5707963267948966,7.5,11.5,1.5,11.5,6,0,6,6,1,1,0,0,1,4,1,1,18,18,5,6,23.786760458079524,23.155235869409807,0.17777777777882875,3,0,0
bot_to_pod,50900362,1,actual_sim,6,16,181,260,86,0,0,1.5707963267948966,10.5,7.5,5.5,13.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332,72.577777778206837,0.13333333333412156,6,0,0
pod_to_station_queue,46070087,2,actual_sim,8,16,161,16,92,0,1,1.5707963267948966,18.5,5.5,1.5,3.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856,23.733013647168264,0.17777777777882875,3,0,0
pod_to_station_queue,13286310,2,actual_sim,4,20,198,20,60,0,1,1.5707963267948966,13.5,8.5,1.5,5.5,12,3,12.369316876852981,15,1,1,0,0,1,4,1,1,17,17,3,4,18.875,27.377777777915981,7.0222222222637356,3,1,0
pod_to_station_queue,64179269,2,actual_sim,2,20,285,20,5,0,1,0,16.5,14.5,1.5,5.5,15,9,17.4928556845359,24,1,1,0,0,1,4,1,1,26,26,3,4,25.5,24.702777777860319,0.13333333333412156,3,0,0
pod_to_station_queue,35520730,2,actual_sim,13,24,245,24,88,1,1,0,18.5,11.5,1.5,9.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,3,4,24.995093791412856,24.399680313838871,0.17777777777882875,4,0,0
pod_to_station_queue,52925796,2,actual_sim,10,20,198,20,29,0,1,0,13.5,8.5,1.5,5.5,12,3,12.369316876852981,15,1,1,0,0,1,4,1,1,17,17,3,4,19.5,17.599680313821409,0.13333333333412156,2,0,0
bot_to_pod,46070087,1,actual_sim,8,16,111,161,92,0,0,1.5707963267948966,10.5,2.5,18.5,5.5,8,3,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333334,103.11111111172067,0.17777777777882875,7,0,0
bot_to_pod,29752015,1,actual_sim,5,24,197,140,24,1,0,4.7123889803846897,12.5,8.5,11.5,4.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667,205.77777777899428,0.13333333333412156,5,0,0
bot_to_pod,13286310,1,actual_sim,4,16,154,198,60,0,0,0,11.5,5.5,13.5,8.5,2,3,3.6055512754639891,5,1,1,1,0,0,4,4,1,5,5,1,2,7.5784271247461898,128.17777777853553,7.0222222222637356,6,0,0
bot_to_pod,29995926,1,actual_sim,0,24,225,234,30,1,0,0,12.5,10.5,7.5,11.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321,213.77777777904157,0.17777777777882875,6,0,0
pod_to_station_queue,4646565,2,actual_sim,6,20,274,20,10,0,1,1.5707963267948966,5.5,14.5,1.5,5.5,4,9,9.8488578017961039,13,1,1,0,0,1,4,1,1,13,13,2,3,14.875,15.599680313848694,0.13333333333412156,3,0,0
pod_to_station_queue,59560431,2,actual_sim,9,24,229,24,2,1,1,0,16.5,10.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.75,14.666346980463459,0.088888888889414375,2,0,0
bot_to_pod,64179269,1,actual_sim,2,16,196,285,5,0,0,0,11.5,8.5,16.5,14.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,168.48888888988495,0.13333333333412156,5,0,0
bot_to_pod,35520730,1,actual_sim,13,24,225,245,88,1,0,4.7123889803846897,12.5,10.5,18.5,11.5,6,1,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75,136.08888888969341,0.17777777777882875,6,0,0
pod_to_station_queue,119818,2,actual_sim,7,28,158,28,38,1,1,4.7123889803846897,15.5,5.5,1.5,11.5,14,6,15.231546211727817,20,1,1,0,0,1,4,1,1,24,24,4,5,26.448520916159048,25.275649347096987,0.22222222222353594,5,0,0
bot_to_pod,52925796,1,actual_sim,10,16,197,198,29,0,0,1.5707963267948966,12.5,8.5,13.5,8.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625,145.9111111119737,0.13333333333412156,3,0,0
pod_to_station_queue,24005299,2,actual_sim,8,20,225,20,49,0,1,3.1415926535897931,12.5,10.5,1.5,5.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,16,16,3,4,18.833333333333336,20.71079142499002,0.57777777778119344,4,0,0
pod_to_station_queue,5160142,2,actual_sim,5,24,271,24,45,1,1,0,16.5,13.5,1.5,9.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,27,27,3,4,26.333333333333336,23.780555555680621,0.17777777777882875,4,0,0
pod_to_station_queue,3647249,2,actual_sim,1,20,235,20,0,0,1,3.1415926535897931,8.5,11.5,1.5,5.5,7,6,9.2195444572928871,13,1,1,0,0,1,4,1,1,23,23,4,5,26.25,27.510791424991112,0.17777777777882875,4,0,0
pod_to_station_queue,66828554,2,actual_sim,4,20,192,20,6,0,1,4.7123889803846897,7.5,8.5,1.5,5.5,6,3,6.7082039324993694,9,1,1,0,0,1,4,1,1,11,11,3,4,16.125,27.022222222358323,6.2666666667037134,4,2,0
bot_to_pod,59560431,1,actual_sim,9,24,197,229,2,1,0,4.7123889803846897,12.5,8.5,16.5,10.5,4,2,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.8700937914128559,105.20000000062191,0.088888888889414375,5,0,0
pod_to_station_queue,44190002,2,actual_sim,2,16,97,16,18,0,1,3.1415926535897931,10.5,1.5,1.5,3.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524,31.636369059049684,10.177777777837946,3,3,0
bot_to_pod,119818,1,actual_sim,7,24,196,158,38,1,0,1.5707963267948966,11.5,8.5,15.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,115.51111111179398,0.22222222222353594,8,0,0
bot_to_pod,4646565,1,actual_sim,6,16,182,274,10,0,0,1.5707963267948966,11.5,7.5,5.5,14.5,6,7,9.2195444572928871,13,1,1,1,0,0,4,4,1,13,13,1,2,12.291666666666666,150.97777777867032,0.13333333333412156,5,0,0
bot_to_pod,38756276,1,actual_sim,10,16,106,193,84,0,0,0,5.5,2.5,8.5,8.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,9.6888888889461668,0.088888888889414375,1,0,0
bot_to_pod,24005299,1,actual_sim,8,16,182,225,49,0,0,1.5707963267948966,11.5,7.5,12.5,10.5,1,3,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,6.75,132.80000000078508,0.57777777778119344,7,0,0
pod_to_station_queue,63958576,2,actual_sim,0,24,139,24,48,1,1,4.7123889803846897,10.5,4.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,2,3,15.541666666666666,15.244124758271937,0.13333333333412156,3,0,0
bot_to_pod,3647249,1,actual_sim,1,16,196,235,0,0,0,0,11.5,8.5,8.5,11.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25,127.68888888964375,0.17777777777882875,6,0,0
pod_to_station_queue,38756276,2,actual_sim,10,20,193,20,84,0,1,1.5707963267948966,8.5,8.5,1.5,5.5,7,3,7.6157731058639087,10,1,1,0,0,1,4,1,1,12,12,3,4,15.541666666666668,21.558333333445262,4.1333333333577684,3,1,0
pod_to_station_queue,7106508,2,actual_sim,3,24,100,24,55,1,1,0,13.5,1.5,1.5,9.5,12,8,14.422205101855956,20,1,1,0,0,1,4,1,1,34,34,3,4,31,35.236111111235914,4.0888888889130612,4,0,0
bot_to_pod,19513753,1,actual_sim,6,16,92,261,3,0,0,0,5.5,1.5,6.5,13.5,1,12,12.041594578792296,13,1,1,1,0,0,4,4,1,13,13,1,2,12.75,12.177777777849769,0.088888888889414375,1,0,0
bot_to_pod,63059925,1,actual_sim,8,16,154,203,65,0,0,4.7123889803846897,11.5,5.5,18.5,8.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666,10.977777777842675,0.088888888889414375,2,0,0
bot_to_pod,66828554,1,actual_sim,4,16,182,192,6,0,0,1.5707963267948966,11.5,7.5,7.5,8.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,6.791666666666667,134.04444444523688,6.2666666667037134,5,0,0
pod_to_station_queue,19513753,2,actual_sim,6,20,261,20,3,0,1,1.5707963267948966,6.5,13.5,1.5,5.5,5,8,9.4339811320566032,13,1,1,0,0,1,4,1,1,25,25,5,6,29.875,18.399680313865247,0.17777777777882875,3,0,0
bot_to_pod,5160142,1,actual_sim,5,24,197,271,45,1,0,4.7123889803846897,12.5,8.5,16.5,13.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875,174.22222222325217,0.17777777777882875,6,0,0
pod_to_station_queue,63059925,2,actual_sim,8,20,203,20,65,0,1,1.5707963267948966,18.5,8.5,1.5,5.5,17,3,17.262676501632068,20,1,1,0,0,1,4,1,1,22,22,3,4,22.208333333333332,23.6472222223465,0.17777777777882875,3,0,0
pod_to_station_queue,1113543,2,actual_sim,9,24,228,24,35,1,1,1.5707963267948966,15.5,10.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,14.708333333333332,14.355235869354146,0.088888888889414375,2,0,0
bot_to_pod,44190002,1,actual_sim,2,16,196,97,18,0,0,0,11.5,8.5,10.5,1.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661,160.57777777872707,10.177777777837946,4,0,0
bot_to_pod,63958576,1,actual_sim,0,24,198,139,48,1,0,4.7123889803846897,13.5,8.5,10.5,4.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,103.42222222283362,0.13333333333412156,6,0,0
pod_to_station_queue,46524311,2,actual_sim,1,20,176,20,60,0,1,1.5707963267948966,5.5,7.5,1.5,5.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,10.20342712474619,11.061379634967125,0.13333333333412156,3,0,0
bot_to_pod,7106508,1,actual_sim,3,24,181,100,55,1,0,4.7123889803846897,10.5,7.5,13.5,1.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625,144.17777777863012,4.0888888889130612,6,0,0
pod_to_station_queue,45631627,2,actual_sim,7,28,154,28,49,1,1,3.1415926535897931,11.5,5.5,1.5,11.5,10,6,11.661903789690601,16,1,1,0,0,1,4,1,1,28,28,5,6,31.245093791412856,29.333013647266853,0.26666666666824312,6,0,0
bot_to_pod,1113543,1,actual_sim,9,24,198,228,35,1,0,0,13.5,8.5,15.5,10.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.9068542494923797,148.80000000087966,0.088888888889414375,4,0,0
pod_to_station_queue,58730959,2,actual_sim,12,24,159,24,51,1,1,4.7123889803846897,16.5,5.5,1.5,9.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,25,25,3,4,25.625,47.822222222481287,13.466666666746278,4,4,0
pod_to_station_queue,16312252,2,actual_sim,13,28,140,28,20,1,1,3.1415926535897931,11.5,4.5,1.5,11.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,19,19,3,4,20.995093791412859,31.814146836828513,10.177777777837946,4,1,0
pod_to_station_queue,5636878,2,actual_sim,5,28,261,28,38,1,1,1.5707963267948966,6.5,13.5,1.5,11.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,19,19,5,6,25.708333333333332,40.174720069131581,17.111111111212267,5,0,0
bot_to_pod,45631627,1,actual_sim,7,24,240,154,49,1,0,4.7123889803846897,13.5,11.5,11.5,5.5,2,6,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9534271247461898,113.60000000067157,0.26666666666824312,9,0,0
pod_to_station_queue,5802216,2,actual_sim,11,16,119,16,19,0,1,4.7123889803846897,18.5,2.5,1.5,3.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,16.708333333333336,16.088569202685903,0.088888888889414375,2,0,0
pod_to_station_queue,1957580,2,actual_sim,10,20,223,20,74,0,1,3.1415926535897931,10.5,10.5,1.5,5.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,3,4,17.5,18.980555555652245,0.17777777777882875,4,0,0
bot_to_pod,46524311,1,actual_sim,1,16,139,176,60,0,0,0,10.5,4.5,5.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321,195.06666666781985,0.13333333333412156,4,0,0
bot_to_pod,5802216,1,actual_sim,11,16,181,119,19,0,0,4.7123889803846897,10.5,7.5,18.5,2.5,8,5,9.4339811320566032,13,1,1,1,0,0,4,4,1,13,13,1,2,12.916666666666668,50.844444444745022,0.088888888889414375,5,0,0
bot_to_pod,58730959,1,actual_sim,12,24,238,159,51,1,0,1.5707963267948966,11.5,11.5,16.5,5.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,163.11111111207538,13.466666666746278,7,0,0
bot_to_pod,16312252,1,actual_sim,13,24,182,140,20,1,0,1.5707963267948966,11.5,7.5,11.5,4.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.75,143.55555555640422,10.177777777837946,7,0,0
bot_to_pod,39085796,1,actual_sim,1,16,223,277,4,0,0,0,10.5,10.5,8.5,14.5,2,4,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.2450937914128577,8.311111111160244,0.088888888889414375,2,0,0
pod_to_station_queue,16581154,2,actual_sim,2,20,273,20,17,0,1,0,18.5,13.5,1.5,5.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,29,29,5,6,31.745093791412859,40.658591281325243,4.2222222222471828,6,0,0
pod_to_station_queue,60792949,2,actual_sim,4,20,218,20,34,0,1,1.5707963267948966,5.5,10.5,1.5,5.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,9,9,2,3,12.208333333333332,13.28856920272392,0.13333333333412156,3,0,0
pod_to_station_queue,39085796,2,actual_sim,1,20,277,20,4,0,1,3.1415926535897931,8.5,14.5,1.5,5.5,7,9,11.401754250991379,16,1,1,0,0,1,4,1,1,18,18,3,4,20.166666666666668,22.047222222337041,0.17777777777882875,4,0,0
pod_to_station_queue,39387211,2,actual_sim,9,28,235,28,6,1,1,1.5707963267948966,8.5,11.5,1.5,11.5,7,0,7,7,1,1,0,0,1,4,1,1,17,17,4,5,21.625,22.528046301701579,0.22222222222353594,5,0,0
bot_to_pod,1957580,1,actual_sim,10,16,140,223,74,0,0,3.1415926535897931,11.5,4.5,10.5,10.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75,119.60000000070704,0.17777777777882875,8,0,0
bot_to_pod,5636878,1,actual_sim,5,24,228,261,38,1,0,4.7123889803846897,15.5,10.5,6.5,13.5,9,3,9.4868329805051381,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,210.75555555680148,17.111111111212267,6,0,0
bot_to_pod,39387211,1,actual_sim,9,24,140,235,6,1,0,3.1415926535897931,11.5,4.5,8.5,11.5,3,7,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666,92.222222222767414,0.22222222222353594,8,0,0
bot_to_pod,16581154,1,actual_sim,2,16,154,273,17,0,0,1.5707963267948966,11.5,5.5,18.5,13.5,7,8,10.63014581273465,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25,148.88888888976908,4.2222222222471828,9,0,0
pod_to_station_queue,18256764,2,actual_sim,0,24,229,24,81,1,1,4.7123889803846897,16.5,10.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125,13.466346980456365,0.088888888889414375,1,0,0
pod_to_station_queue,21626090,2,actual_sim,12,24,225,24,33,1,1,1.5707963267948966,12.5,10.5,1.5,9.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,12.708333333333332,23.511111111226455,8.0444444444920009,2,2,0
bot_to_pod,10796581,1,actual_sim,5,24,277,98,26,1,0,3.1415926535897931,8.5,14.5,11.5,1.5,3,13,13.341664064126334,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666668,15.600000000092223,0.088888888889414375,2,0,0
bot_to_pod,60792949,1,actual_sim,4,16,139,218,34,0,0,0,10.5,4.5,5.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,137.2888888897005,0.13333333333412156,5,0,0
pod_to_station_queue,65135191,2,actual_sim,13,24,105,24,7,1,1,0,18.5,1.5,1.5,9.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,27,27,2,3,23.583333333333336,26.747222222296841,3.0666666666847959,2,0,0
pod_to_station_queue,37587916,2,actual_sim,3,24,218,24,19,1,1,1.5707963267948966,5.5,10.5,1.5,9.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,8.0416666666666679,39.55249784690568,9.2888888889438022,9,0,0
pod_to_station_queue,10796581,2,actual_sim,5,24,98,24,26,1,1,4.7123889803846897,11.5,1.5,1.5,9.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,36,36,3,4,31.708333333333336,32.839157412873647,4.26666666669189,7,0,0
bot_to_pod,18256764,1,actual_sim,0,24,240,229,81,1,0,1.5707963267948966,13.5,11.5,16.5,10.5,3,1,3.1622776601683795,4,1,1,1,0,0,4,4,1,4,4,1,2,7.375,78.488888889352893,0.088888888889414375,5,0,0
pod_to_station_queue,2746927,2,actual_sim,14,28,235,28,20,1,1,1.5707963267948966,8.5,11.5,1.5,11.5,7,0,7,7,1,1,0,0,1,4,1,1,17,17,4,5,21.625,55.500000000307409,21.555555555682986,5,4,0
bot_to_pod,12214527,1,actual_sim,9,24,235,277,38,1,0,4.7123889803846897,8.5,11.5,8.5,14.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.75,4.8000000000283762,0.044444444444707187,1,0,0
pod_to_station_queue,38639871,2,actual_sim,6,20,196,20,30,0,1,1.5707963267948966,11.5,8.5,1.5,5.5,10,3,10.440306508910551,13,1,1,0,0,1,4,1,1,15,15,3,4,17.541666666666668,18.394712968343811,0.17777777777882875,3,0,0
pod_to_station_queue,12214527,2,actual_sim,9,28,277,28,38,1,1,1.5707963267948966,8.5,14.5,1.5,11.5,7,3,7.6157731058639087,10,1,1,0,0,1,4,1,1,12,12,3,4,15.541666666666668,16.980555555640422,0.17777777777882875,3,0,0
bot_to_pod,21626090,1,actual_sim,12,24,140,225,33,1,0,4.7123889803846897,11.5,4.5,12.5,10.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,9.375,144.75555555641131,8.0444444444920009,5,0,0
bot_to_pod,38639871,1,actual_sim,6,16,181,196,30,0,0,0,10.5,7.5,11.5,8.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25,78.355555556018771,0.17777777777882875,6,0,0
pod_to_station_queue,58216758,2,actual_sim,2,16,147,16,59,0,1,0,18.5,4.5,1.5,3.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,16.083333333333336,21.808982680409827,0.17777777777882875,4,0,0
bot_to_pod,58216758,1,actual_sim,2,16,225,147,59,0,0,0,12.5,10.5,18.5,4.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625,52.666666666978017,0.17777777777882875,4,0,0
bot_to_pod,65135191,1,actual_sim,13,24,219,105,7,1,0,3.1415926535897931,6.5,10.5,18.5,1.5,12,9,15,21,1,1,1,0,0,4,4,1,21,21,1,2,18.25,235.95555555695046,3.0666666666847959,4,0,0
pod_to_station_queue,36115021,2,actual_sim,1,16,146,16,28,0,1,4.7123889803846897,17.5,4.5,1.5,3.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666,20.564538235958025,0.17777777777882875,3,0,0
pod_to_station_queue,6870268,2,actual_sim,4,20,260,20,88,0,1,3.1415926535897931,5.5,13.5,1.5,5.5,4,8,8.9442719099991592,12,1,1,0,0,1,4,1,1,12,12,2,3,13.583333333333334,17.950268523896739,2.133333333345945,2,1,0
bot_to_pod,37587916,1,actual_sim,3,24,192,218,19,1,0,1.5707963267948966,7.5,8.5,5.5,10.5,2,2,2.8284271247461903,4,1,1,1,0,0,4,4,1,4,4,1,2,6.2818542494923806,254.35555555705923,9.2888888889438022,10,0,0
pod_to_station_queue,30589524,2,actual_sim,7,16,188,16,18,0,1,1.5707963267948966,17.5,7.5,1.5,3.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,26,26,3,4,26.291666666666664,30.799680313876706,5.0666666666966194,4,0,0
pod_to_station_queue,63665103,2,actual_sim,11,20,218,20,17,0,1,1.5707963267948966,5.5,10.5,1.5,5.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,9,9,2,3,12.208333333333332,47.594712968516433,26.088888889043119,5,3,0
pod_to_station_queue,60198535,2,actual_sim,10,20,231,20,78,0,1,0,18.5,10.5,1.5,5.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,22,22,3,4,22.833333333333332,24.313888889017107,0.17777777777882875,4,0,0
pod_to_station_queue,4915910,2,actual_sim,12,28,144,28,37,1,1,0,15.5,4.5,1.5,11.5,14,7,15.652475842498529,21,1,1,0,0,1,4,1,1,23,23,3,4,23.661760458079527,22.310791425003117,0.17777777777882875,4,0,0
bot_to_pod,36115021,1,actual_sim,1,16,225,146,28,0,0,0,12.5,10.5,17.5,4.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332,100.97777777837473,0.17777777777882875,3,0,0
pod_to_station_queue,24265995,2,actual_sim,13,24,99,24,54,1,1,4.7123889803846897,12.5,1.5,1.5,9.5,11,8,13.601470508735444,19,1,1,0,0,1,4,1,1,35,35,3,4,31.041666666666664,19.14722222229102,0.13333333333412156,3,0,0
bot_to_pod,6870268,1,actual_sim,4,16,196,260,88,0,0,0,11.5,8.5,5.5,13.5,6,5,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,120.17777777848823,2.133333333345945,5,0,0
pod_to_station_queue,41437119,2,actual_sim,6,20,190,20,19,0,1,3.1415926535897931,5.5,8.5,1.5,5.5,4,3,5,7,1,1,0,0,1,4,1,1,7,7,2,3,10.25,11.680555555600222,0.13333333333412156,2,0,0
pod_to_station_queue,51227795,2,actual_sim,3,24,238,24,55,1,1,3.1415926535897931,11.5,11.5,1.5,9.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.666666666666668,21.813888888954352,0.17777777777882875,4,0,0
bot_to_pod,2746927,1,actual_sim,14,24,198,235,20,1,0,3.1415926535897931,13.5,8.5,8.5,11.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321,373.4666666688745,21.555555555682986,5,0,0
bot_to_pod,30589524,1,actual_sim,7,16,140,188,18,0,0,4.7123889803846897,11.5,4.5,17.5,7.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,147.42222222309374,5.0666666666966194,6,0,0
