decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax
480,5338.31111111074,1,75,1,89,5,0,25.3875097830417,40.0471116710371,0.855241264559068,0.0253875097830417,28,1,19,1,0,2,-1268.22040138128,0.0079742,16
481,5343.19999999965,1,79,1,89,5,0,25.3662634112289,39.9812628600826,0.856905158069884,0.0253662634112289,38,1,23,1,0,1,-1623.34603314321,0.0144757,16
482,5353.24444444416,1,79,1,89,4,0,25.3903923961842,39.987071725268,0.857142857142857,0.0253903923961842,35,1,20,1,0,1,-1456.56945815701,0.0105455,16
483,5363.28888888866,1,78,1,88,4,2,25.3946735634589,39.9617280690914,0.858803986710963,0.0253946735634589,49,3,27,1,2,4,-1936.7651032051,0.2945572,16
484,5368.35555555536,1,73,1,86,4,0,25.3248945401709,39.9311385403132,0.852216748768473,0.0253248945401709,22,1,15,1,0,1,-994.929433881819,0.0080588,16
485,5373.33333333316,1,77,1,86,6,0,25.3189575081449,39.8898236452173,0.853858784893268,0.0253189575081449,45,2,25,1,0,3,-1837.65934245428,0.017478,16
486,5383.37777777767,1,77,1,86,5,0,25.2968880649177,39.8785003992807,0.857142857142857,0.0252968880649177,35,2,20,1,0,2,-1455.51328207263,0.0090014,16
487,5393.42222222217,1,77,1,87,5,1,25.3036265059088,39.9124740528931,0.860426929392447,0.0253036265059088,41,1,23,1,1,2,-1677.66245895401,0.2840036,16
488,5398.39999999998,1,71,1,86,3,0,25.3145226479356,39.8978889559854,0.862068965517241,0.0253145226479356,16,1,11,1,0,1,-736.52800998768,0.0065104,17
489,5403.46666666668,1,70,1,86,5,0,25.333848581565,39.896689957085,0.863711001642036,0.025333848581565,31,1,17,1,0,1,-1273.03694512274,0.0069775,17
490,5428.4444444446,1,78,1,88,3,2,25.5050433563437,40.1345595672335,0.862520458265139,0.0255050433563437,35,2,18,1,2,3,-1366.66261504832,0.4435815,16
491,5433.5111111113,1,77,1,87,4,1,25.48094660261,40.1201081496818,0.856910569105691,0.02548094660261,31,1,16,1,1,3,-1200.41444183681,0.310557,16
492,5448.48888888916,1,76,1,87,4,1,25.5565014745056,40.2074268887696,0.856910569105691,0.0255565014745056,33,2,17,1,1,2,-1299.52697067017,0.2776574,16
493,5453.55555555586,1,76,1,89,5,1,25.5044479071798,40.1489373506573,0.860162601626016,0.0255044479071798,39,2,20,1,1,3,-1533.09699398628,0.308593,16
494,5478.53333333379,1,77,1,89,3,1,25.5789614712636,40.2896088410033,0.858995137763371,0.0255789614712636,24,2,17,1,1,2,-1113.62441697818,0.3583534,16
495,5498.57777777835,1,78,1,89,3,1,25.6341255178981,40.399820944696,0.86084142394822,0.0256341255178981,29,2,17,1,1,4,-1214.02280074849,0.299585,16
496,5503.6000000006,1,77,1,90,5,1,25.5889607694304,40.351822751794,0.85829307568438,0.0255889607694304,41,1,22,1,1,1,-1646.78697741772,0.1645218,16
497,5528.62222222297,1,78,1,90,4,2,25.662257555255,40.5222400284903,0.858520900321543,0.025662257555255,41,2,23,1,2,4,-1671.54337796415,0.2975852,16
498,5533.64444444522,1,77,1,89,4,1,25.6104201550292,40.463371716155,0.857371794871795,0.0256104201550293,34,1,19,1,1,1,-1386.1606802779,0.1800849,16
499,5538.66666666748,1,76,1,89,5,1,25.5982926056955,40.4126236455874,0.858974358974359,0.0255982926056955,38,2,21,1,1,4,-1550.55772318156,0.1780664,16
500,5543.68888888973,1,76,1,88,4,0,25.550011491106,40.3592538203458,0.8608,0.025550011491106,26,1,13,1,0,1,-1032.66601087419,0.0049995,16
501,5553.73333333423,1,76,1,89,3,1,25.5681792246667,40.3565540728319,0.8624,0.0255681792246667,29,1,17,1,1,4,-1212.28281910683,0.1921279,16
502,5558.71111111204,1,75,1,90,5,2,25.5669966932697,40.3234239602098,0.8624,0.0255669966932697,45,3,25,1,2,7,-1809.85855660329,0.15909,16
503,5563.77777777874,1,73,1,89,3,1,25.4877403255783,40.2749314427387,0.863057324840764,0.0254877403255783,28,1,16,1,1,1,-1163.11106484937,0.1791016,16
504,5568.75555555654,1,74,1,89,6,1,25.4723238799287,40.2194587577822,0.864649681528662,0.0254723238799287,41,2,23,1,1,6,-1680.34410148913,0.2535801,16
505,5573.82222222324,1,72,1,88,3,0,25.4158109701291,40.1527097679351,0.867834394904459,0.0254158109701291,20,1,10,1,0,1,-798.284643567201,0.0050023,15
506,5583.86666666774,1,72,1,88,2,0,25.43206662035,40.1474762371564,0.869426751592357,0.02543206662035,12,1,7,1,0,1,-518.261223769265,0.0050011,15
507,5613.91111111236,1,74,1,89,2,1,25.5154677573519,40.2482483034379,0.871019108280255,0.0255154677573519,22,1,9,1,1,1,-791.958837745975,0.3435453,15
508,5638.8000000014,1,76,1,88,5,1,25.5826309480011,40.3233535819224,0.867088607594937,0.0255826309480011,35,2,19,1,1,2,-1413.90980889763,0.1531274,15
509,5658.84444444596,1,77,1,88,6,1,25.6014255834436,40.3755815972225,0.868878357030016,0.0256014255834436,40,3,22,1,1,5,-1656.06612467136,0.1765453,15
510,5673.95555555716,1,76,1,87,3,0,25.585158703385,40.425614583311,0.869291338582677,0.025585158703385,23,1,9,1,0,1,-836.470502215177,0.0110095,15
511,5684.00000000167,1,76,1,88,3,0,25.6014456946272,40.4205397792766,0.869496855345912,0.0256014456946272,22,1,8,1,0,1,-779.534219525393,0.0100014,15
512,5694.04444444617,1,76,1,87,3,0,25.6043799161969,40.3944875696523,0.871069182389937,0.0256043799161969,21,1,7,1,0,1,-723.206557011971,0.0100328,16
513,5704.08888889068,1,76,1,88,2,0,25.6058272606105,40.3662111567063,0.872641509433962,0.0256058272606105,16,1,5,1,0,1,-542.069186245317,0.0080099,16
514,5714.13333333518,1,76,1,88,2,1,25.6193729447436,40.3571153191424,0.872841444270016,0.0256193729447436,23,2,9,1,1,2,-800.044662658398,0.3035626,16
515,5724.17777777968,1,75,1,88,2,0,25.5845698894348,40.3246513072162,0.868954758190328,0.0255845698894348,15,1,7,1,0,1,-587.422263904652,0.0059687,16
516,5734.22222222419,1,75,1,88,2,1,25.5963442223189,40.3129281694427,0.870514820592824,0.0255963442223189,23,1,10,1,1,1,-853.975815600459,0.3094604,16
517,5744.26666666869,1,75,1,87,3,1,25.6168385999391,40.3150246818713,0.869362363919129,0.0256168385999391,29,2,15,1,1,2,-1155.57556254061,0.2585766,16
518,5748.88888889094,1,67,1,86,6,0,25.5836925605261,40.2851600646321,0.869565217391304,0.0255836925605261,33,2,16,1,0,3,-1306.6352704771,0.0140182,16
519,5754.31111111319,1,74,1,86,4,0,25.542065038275,40.241784101119,0.871317829457364,0.025542065038275,27,1,15,1,0,2,-1135.3589823344,0.0120002,16
520,5764.3555555577,1,74,1,86,4,0,25.593059538355,40.2921283567177,0.871517027863777,0.025593059538355,26,1,14,1,0,1,-1080.02904789759,0.0140353,15
521,5788.93333333562,1,71,1,87,5,1,25.6863897312742,40.409076528468,0.873065015479876,0.0256863897312742,33,3,19,1,1,5,-1388.40884356904,0.2440017,16
522,5794.40000000232,1,74,1,86,3,0,25.6164335416767,40.3731619916487,0.870769230769231,0.0256164335416767,19,1,13,1,0,1,-889.391736843606,0.0079796,15
523,5804.44444444682,1,74,1,89,3,2,25.6562067843962,40.4059289033608,0.872307692307692,0.0256562067843962,36,2,21,1,2,3,-1490.64698517512,0.1626754,15
524,5814.48888889133,1,74,1,88,4,1,25.6590255618868,40.4324039157005,0.865853658536585,0.0256590255618868,34,1,20,1,1,3,-1430.49047696623,0.1235573,15
525,5824.53333333583,1,74,1,88,4,0,25.6815671879201,40.4381128503339,0.867378048780488,0.0256815671879201,28,1,16,1,0,2,-1193.73996068119,0.0089677,15
526,5828.9777777803,1,70,1,89,5,1,25.667533834186,40.3863409624416,0.86890243902439,0.025667533834186,30,2,18,1,1,2,-1289.80549357602,0.3604765,15
527,5834.57777778034,1,73,1,88,4,0,25.6320978747405,40.3525396260974,0.870426829268293,0.0256320978747405,27,1,15,1,0,1,-1137.82784096978,0.0100062,15
528,5854.6222222249,1,73,1,89,3,0,25.6975533488641,40.4260107792751,0.871951219512195,0.0256975533488641,19,1,11,1,0,1,-821.970589329899,0.0070001,15
529,5864.6666666694,1,74,1,91,3,2,25.7066063568075,40.4107851929014,0.873475609756098,0.0257066063568075,29,2,19,1,2,2,-1290.49697426824,0.4160748,15
530,5874.71111111391,1,73,1,90,4,1,25.6680974552706,40.3721772350363,0.873668188736682,0.0256680974552706,27,1,18,1,1,1,-1224.74842662634,0.3257498,16
531,5884.75555555841,1,72,1,89,4,1,25.6666772725673,40.3406541196327,0.875190258751903,0.0256666772725673,26,1,17,1,1,1,-1172.50560643139,0.2505992,16
532,5894.80000000291,1,68,1,89,3,1,25.6777155512582,40.328817664998,0.876712328767123,0.0256777155512582,24,1,16,1,1,1,-1094.15909106674,0.277603,16
533,5899.02222222516,1,66,1,89,5,1,25.6673452107821,40.2834723446997,0.876712328767123,0.0256673452107821,31,1,17,1,1,3,-1272.18642898391,0.2996583,16
534,5924.84444444754,1,70,1,89,3,2,25.7403328471835,40.4490944741455,0.87556904400607,0.0257403328471835,31,2,18,1,2,3,-1290.6642758997,0.3257347,16
535,5929.06666666978,1,66,1,88,4,1,25.7052905034288,40.4158428905396,0.871794871794872,0.0257052905034288,30,1,15,1,1,2,-1178.33556070004,0.3006189,16
536,5959.11111111441,1,69,1,92,4,3,25.8486425576522,40.611997694335,0.871987951807229,0.0258486425576522,45,3,25,1,3,3,-1832.81922080922,0.2710252,15
537,5964.88888889222,1,71,1,89,3,0,25.7649811643307,40.5531656195975,0.869760479041916,0.0257649811643307,18,1,9,1,0,3,-729.526927895061,0.0040001,15
538,5969.15555555891,1,68,1,89,6,0,25.7604475888072,40.5169244556239,0.87125748502994,0.0257604475888072,39,2,23,1,0,3,-1699.15728526819,0.0069995,15
539,5984.93333333678,1,75,1,90,3,1,25.776792483547,40.5642647923795,0.874251497005988,0.025776792483547,22,1,13,1,1,2,-944.196429248942,0.414023,15
540,5994.97777778128,1,74,1,89,3,1,25.7927548124289,40.5603712932706,0.875748502994012,0.025792754812429,21,1,12,1,1,1,-891.865776012631,0.3076544,15
541,5999.20000000353,1,70,1,88,5,0,25.7868518806062,40.5221958123811,0.877245508982036,0.0257868518806062,33,1,20,1,0,1,-1465.6300061619,0.0079748,15
542,6005.02222222579,1,73,1,88,4,0,25.7837939690054,40.4886139669538,0.87874251497006,0.0257837939690054,20,1,11,1,0,1,-852.577859577738,0.0070039,15
543,6009.24444444804,1,69,1,88,4,0,25.7754671796098,40.4468831960739,0.880239520958084,0.0257754671796098,26,1,15,1,0,1,-1131.90397915176,0.0050037,15
544,6025.06666667035,1,70,1,91,2,3,25.8539729610808,40.5414439817726,0.880418535127055,0.0258539729610808,35,3,17,1,3,5,-1342.7217963392,0.2920486,15
545,6039.28888889266,1,70,1,90,4,2,25.8078616433184,40.5408933387273,0.875739644970414,0.0258078616433184,38,2,22,1,2,7,-1594.54072332766,0.1971209,15
546,6045.11111111491,1,69,1,89,4,1,25.7555241633178,40.4800970861449,0.876106194690266,0.0257555241633178,32,2,16,1,1,5,-1274.03010832545,0.1986028,15
547,6059.33333333722,1,69,1,88,5,0,25.7593625907326,40.5074696059296,0.87905604719764,0.0257593625907326,30,1,18,1,0,2,-1328.33384511875,0.007999,14
548,6069.37777778172,1,69,1,87,4,0,25.7916160649069,40.5296823877108,0.879234167893962,0.0257916160649069,24,1,15,1,0,1,-1086.80624409478,0.0060029,14
549,6075.15555555954,1,69,1,87,5,1,25.7917659196775,40.5015206638481,0.880706921944035,0.0257917659196775,38,2,19,1,1,3,-1514.96140444968,0.2190289,14
550,6095.2000000041,1,72,1,87,4,1,25.8651550332332,40.6381378118299,0.878477306002928,0.0258651550332332,32,1,19,1,1,3,-1384.55566427781,0.2815664,14
551,6105.2444444486,1,71,1,89,4,2,25.8775079188554,40.6291775002374,0.878654970760234,0.0258775079188554,37,2,21,1,2,3,-1562.25143496401,0.203034,14
552,6115.28888889311,1,71,1,88,4,1,25.8585672288402,40.6207377924309,0.878832116788321,0.0258585672288402,32,1,18,1,1,2,-1352.89629542924,0.4191591,14
553,6119.42222222646,1,71,1,87,3,0,25.85487648682,40.5867181561744,0.879008746355685,0.02585487648682,12,1,7,1,0,1,-530.517219236851,0.0049998,14
554,6139.46666667103,1,71,1,90,2,2,25.9301894703151,40.6767476041966,0.880466472303207,0.0259301894703151,24,1,17,1,2,2,-1104.7962332677,0.3375676,14
555,6149.51111111553,1,71,1,89,3,1,25.9562851318772,40.6895669781618,0.880466472303207,0.0259562851318772,22,1,18,1,1,4,-1126.71468358365,0.1840297,14
556,6159.55555556003,1,71,1,90,4,1,25.9604419498383,40.6680687579216,0.876632801161103,0.0259604419498383,29,1,21,1,1,3,-1385.94335117927,0.3165754,14
557,6169.60000000454,1,71,1,91,3,1,25.9771728208009,40.6663521388249,0.876811594202899,0.0259771728208009,24,1,17,1,1,1,-1132.05015214008,0.3465765,14
558,6195.33333333802,1,72,1,90,4,2,26.0560504569847,40.7619274194495,0.878260869565217,0.0260560504569847,44,3,24,1,2,3,-1816.6435716179,0.2576185,14
559,6215.37777778259,1,73,1,89,6,1,26.0337683919346,40.797720221009,0.875,0.0260337683919346,46,2,28,1,1,3,-2025.08958162087,0.243041,14
560,6239.6444444494,1,73,1,88,3,1,26.0537715603692,40.850347484277,0.874105865522175,0.0260537715603692,24,1,17,1,1,1,-1131.04698074777,0.3455504,14
561,6245.42222222721,1,74,1,87,6,1,26.0316782036445,40.787864906652,0.874285714285714,0.0260316782036445,47,2,27,1,1,5,-2029.30841416641,0.2475769,14
562,6249.6888888939,1,72,1,86,3,0,25.9852835555632,40.7363279799619,0.870738636363636,0.0259852835555632,14,1,11,1,0,1,-715.597618369435,0.0070014,13
563,6259.7333333384,1,72,1,86,2,0,26.0056165338138,40.7405062021286,0.872159090909091,0.0260056165338138,12,1,10,1,0,1,-636.053337645575,0.0039937,13
564,6279.77777778297,1,73,1,89,2,2,26.0681906506022,40.8108752507555,0.872340425531915,0.0260681906506022,28,2,21,1,2,4,-1358.31980667387,0.4716015,14
565,6285.46666667189,1,74,1,87,6,0,26.0206664162175,40.8339296943639,0.86987270155587,0.0260206664162175,43,2,25,1,0,2,-1873.43636464285,0.0100218,13
566,6289.82222222747,1,71,1,87,4,0,25.9789941670344,40.789448785624,0.871468926553672,0.0259789941670344,26,1,20,1,0,2,-1308.20556074378,0.0089692,14
567,6325.51111111657,1,77,1,91,4,2,26.1064490759092,40.9617978970889,0.872881355932203,0.0261064490759092,40,3,26,1,2,4,-1794.40512188124,0.224123,14
568,6339.86666667221,1,75,1,91,3,2,26.0505062971741,40.9434400648323,0.874647887323944,0.0260505062971741,34,4,26,1,2,8,-1653.18181201218,0.1850206,14
569,6345.55555556113,1,76,1,89,5,0,25.9450843305965,40.894854112167,0.876577840112202,0.0259450843305965,29,1,19,1,0,2,-1348.94804817288,0.0069983,13
570,6369.91111111683,1,75,1,90,5,1,26.0209237447108,40.9865756201475,0.877980364656382,0.0260209237447108,36,2,30,1,1,4,-1884.46860047998,0.1345034,13
571,6375.60000000576,1,76,1,90,4,1,25.977365921175,40.9384044424442,0.879551820728291,0.025977365921175,32,3,21,1,1,3,-1474.70214292213,0.1610838,13
572,6379.95555556134,1,74,1,89,5,0,25.9007074551134,40.8857747997538,0.881284916201117,0.0259007074551134,29,1,24,1,0,4,-1534.75174567934,0.0099752,13
573,6390.00000000584,1,74,1,90,4,0,25.9040027344598,40.8633253467955,0.88268156424581,0.0259040027344598,24,1,18,1,0,2,-1205.89197306169,0.010509,13
574,6395.64444445032,1,74,1,90,4,0,25.903665592189,40.8352444694544,0.882845188284519,0.0259036655921889,26,1,19,1,0,2,-1287.43546422875,0.0059921,13
575,6405.68888889482,1,75,1,91,4,2,25.901993387787,40.880310006139,0.883008356545961,0.025901993387787,38,3,28,1,2,5,-1855.86117612541,0.1470887,13
576,6445.7333333395,1,77,1,90,5,1,25.8964228753949,40.939197928014,0.884722222222222,0.0258964228753949,35,2,27,1,1,3,-1769.59265148555,0.1454835,13
577,6450.04444445064,1,72,1,90,3,1,25.8471709534604,40.8812135080419,0.88626907073509,0.0258471709534604,25,1,20,1,1,1,-1271.93873502137,0.1265093,13
578,6470.0888888952,1,73,1,90,4,1,25.8568168792829,40.8689248476577,0.886426592797784,0.0258568168792829,32,2,24,1,1,2,-1581.46731633936,0.1454926,13
579,6485.77777778419,1,81,1,90,4,0,25.8507836294872,40.879209944253,0.889196675900277,0.0258507836294872,25,1,20,1,0,2,-1309.0995304085,0.0079844,12
580,6490.13333333977,1,76,1,90,5,0,25.837182559412,40.8302921468081,0.890581717451524,0.025837182559412,30,1,23,1,0,2,-1533.9923566809,0.0089986,12
581,6515.82222222881,1,81,1,91,4,2,25.8860674669288,40.8801830488657,0.89196675900277,0.0258860674669288,36,2,29,1,2,2,-1858.73289066201,0.2080313,12
582,6575.86666667361,1,84,1,91,4,3,25.943234560798,40.9903106060609,0.889807162534435,0.025943234560798,47,2,32,1,3,3,-2203.43365747455,0.2995855,12
583,6580.17777778474,1,78,1,89,3,1,25.8960578163317,40.9355106316242,0.87891156462585,0.0258960578163317,25,1,20,1,1,2,-1279.72681345741,0.2110953,12
584,6595.91111111817,1,82,1,88,6,0,25.9244952783239,40.9531881932942,0.880272108843537,0.0259244952783239,37,2,28,1,0,2,-1864.92401430689,0.0100018,12
585,6600.22222222931,1,77,1,87,4,0,25.8781096914995,40.8995802357515,0.882993197278912,0.0258781096914995,23,1,19,1,0,2,-1219.5866522545,0.0090006,12
586,6620.26666667387,1,78,1,88,3,1,25.8939405643741,40.8974693029374,0.884353741496599,0.0258939405643741,26,1,22,1,1,2,-1370.852708165,0.1760245,12
587,6625.95555556279,1,81,1,87,5,1,25.8806685879139,40.8494877171397,0.883152173913043,0.0258806685879139,34,2,26,1,1,2,-1710.98063246945,0.1165401,12
588,6630.31111111837,1,76,1,86,4,1,25.8374871937318,40.8009240217563,0.885869565217391,0.0258374871937318,31,2,25,1,1,5,-1592.83887246411,0.1640254,12
589,6650.35555556294,1,78,1,87,4,1,25.8997747220472,40.9188541389614,0.886024423337856,0.0258997747220472,32,1,25,1,1,2,-1631.37574966446,0.2751129,12
590,6666.00000000747,1,82,1,87,4,2,25.9504475308644,40.9719431446085,0.886178861788618,0.0259504475308644,36,1,27,1,2,2,-1786.88034199386,0.2031093,12
591,6670.4000000075,1,78,1,86,4,1,25.9419215193796,40.9316185690391,0.883783783783784,0.0259419215193796,34,1,24,1,1,2,-1638.53617629191,0.2060893,12
592,6676.04444445198,1,76,1,86,4,0,25.9337513151366,40.8919685915458,0.881401617250674,0.0259337513151366,19,1,13,1,0,1,-910.803526957512,0.0070097,13
593,6686.08888889648,1,80,1,87,4,1,25.9491741383166,40.8896077331049,0.882749326145553,0.0259491741383166,29,1,23,1,1,2,-1482.37194947651,0.1015149,13
594,6710.44444445218,1,82,1,90,4,2,26.052969240427,41.0264729141956,0.881561238223419,0.026052969240427,41,2,31,1,2,3,-2007.95524326462,0.2510935,13
595,6716.1333333411,1,79,1,89,3,1,26.0092186956312,40.9772237709145,0.881720430107527,0.0260092186956312,27,2,22,1,1,2,-1400.10872970235,0.1215138,13
596,6730.48888889674,1,80,1,88,4,1,26.0110824428199,40.9997381057924,0.883221476510067,0.0260110824428199,36,1,28,1,1,1,-1819.83089316884,0.1085686,12
597,6736.17777778567,1,79,1,88,4,0,26.0097317589127,40.9710818857209,0.883378016085791,0.0260097317589127,25,1,21,1,0,1,-1342.30008980101,0.006981,13
598,6746.22222223017,1,81,1,90,4,1,26.0501043268768,41.0082031011436,0.884718498659517,0.0260501043268768,30,1,24,1,1,1,-1538.90408929077,0.2360175,13
599,6752.57777778576,1,81,1,89,5,0,26.0442990851466,41.0450791235879,0.886058981233244,0.0260442990851466,37,1,26,1,0,1,-1807.08871144541,0.0060314,13
600,6766.26666667473,1,81,1,89,5,0,26.0376444318294,41.0081419358442,0.885026737967914,0.0260376444318294,30,1,22,1,0,1,-1497.50750181206,0.0070012,13
601,6772.62222223033,1,80,1,89,4,0,26.0299750954583,40.9697143227811,0.884,0.0260299750954583,31,1,21,1,0,1,-1481.68520815166,0.0060009,13
602,6786.3111111193,1,81,1,91,4,1,26.0487476032832,40.9729861246722,0.884154460719041,0.0260487476032832,33,1,23,1,1,1,-1575.02537286673,0.5970757,14
603,6802.66666667495,1,81,1,91,3,2,26.0677084409793,40.9766083563465,0.884308510638298,0.0260677084409793,38,1,26,1,2,1,-1771.88963997725,0.1980369,14
604,6806.35555556386,1,80,1,91,3,2,26.0537299184871,40.9285389437529,0.883289124668435,0.0260537299184871,37,2,23,1,2,2,-1657.88040995913,0.4420325,14
605,6822.71111111951,1,81,1,92,3,4,26.0362149258781,40.9205545775601,0.882275132275132,0.0260362149258781,49,2,34,1,4,3,-2251.11822074344,0.3396444,14
606,6826.40000000842,1,80,1,91,3,3,25.9833518312987,40.8568935427577,0.873202614379085,0.0259833518312987,42,3,27,1,3,6,-1867.40835105563,0.3311594,14
607,6836.44444445293,1,80,1,88,6,0,25.9198953340095,40.821577320461,0.877124183006536,0.0259198953340095,39,2,26,1,0,2,-1829.04680386828,0.0080107,14
608,6863.02222223086,1,82,1,91,3,2,26.0124040688962,40.9865010198608,0.879738562091503,0.0260124040688962,32,2,25,1,2,3,-1602.99052627026,0.2300301,14
609,6866.48888889755,1,82,1,91,4,2,25.9652820904378,40.9313821842318,0.882352941176471,0.0259652820904378,42,2,27,1,2,3,-1911.37562492391,0.1285192,14
610,6873.06666667536,1,81,1,91,3,2,25.9311954704249,40.8966860972039,0.880052151238592,0.0259311954704249,30,2,24,1,2,2,-1511.59144275379,0.2375697,13
611,6876.53333334205,1,79,1,90,5,1,25.8873344052891,40.8464515183801,0.882659713168188,0.0258873344052891,40,2,26,1,1,2,-1849.2996966393,0.1365278,14
612,6886.57777778656,1,81,1,91,6,1,25.8709702003473,40.9101501091997,0.885267275097784,0.0258709702003473,44,3,29,0,1,4,-2055.0041457305,0.1760149,13
613,6893.11111111993,1,83,1,90,3,1,25.8123162116135,40.9513736436844,0.884565499351492,0.0258123162116135,25,1,20,1,1,1,-1268.03320051983,0.2595997,13
614,6896.62222223106,1,82,1,90,6,1,25.7975855951951,40.9018714618119,0.884715025906736,0.0257975855951951,41,1,29,1,1,2,-1976.91352411475,0.1820932,13
