decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
688,7536.00000001262,100,1,92,1,0,1,2,0.0025074,14.1541412240298,19.985890397879,1,9.34457350375749,1,0,1
689,7556.04444445718,100,1,92,1,0,1,3,0.0020001,14.217087905952,20.0664040729722,1,9.37056894668481,3,0,1
690,7566.08888890168,100,1,93,0,0,1,5,0.0010064,14.2124762017106,20.0921025904353,1,9.38345364150244,2,0,1
691,7570.1777777906,100,1,91,0,0,1,2,0.0009943,14.1979794061585,20.0834665958909,1,9.3865469709157,1,0,1
692,7590.22222223516,100,1,92,1,0,1,3,0.0030027,14.2519763721218,20.1514431207525,1,9.40668294414942,3,0,1
693,7600.26666667966,100,1,93,0,0,1,1,0.0010309,14.2624410383932,20.1983717546562,1,9.42947859103315,1,0,1
694,7606.13333334636,100,1,93,0,0,1,1,0.0010026,14.2761164419891,20.2093109349009,1,9.44172578469525,1,0,1
695,7616.17777779087,100,1,94,0,0,1,1,0,14.3063813813815,20.2437322946178,1,9.45868630046336,1,0,1
696,7626.22222223537,100,1,94,1,0,1,4,0.0030026,14.3203523698731,20.2550952897781,1,9.46487268332656,2,0,1
697,7640.31111112434,99,1,93,0,0,1,1,0,14.3314459930449,20.2826396681229,1,9.47236733841094,1,0,1
698,7656.26666667999,100,1,95,0,0,1,2,0.0010349,14.352472270688,20.3039910966151,1,9.47697806945366,1,0,1
699,7670.35555556897,100,1,93,0,0,1,1,0.0009997,14.3659056136566,20.3146045579031,1,9.47658951124259,1,0,1
700,7680.40000001347,100,1,94,1,0,1,4,0.0020372,14.3810953911001,20.3277086751837,1,9.48359637011524,3,0,1
701,7696.31111112468,100,1,94,0,0,1,1,0.001,14.3732088354891,20.3485877895688,1,9.48801211930123,1,0,1
702,7700.44444445803,100,1,94,0,0,1,4,0.0010021,14.3700831406234,20.3357838553843,1,9.48914521524149,2,0,1
703,7716.35555556924,100,1,93,1,0,1,4,0.0030002,14.3859987704695,20.3700906960009,1,9.49983328343869,2,0,1
704,7726.40000001374,100,1,95,0,0,1,4,0.0010025,14.4021543731939,20.4047306014621,1,9.51688348339558,3,0,1
705,7730.48888890266,100,1,94,0,0,1,3,0.0010014,14.3747122050284,20.3976363132805,1,9.52066988286103,2,0,1
706,7740.53333334716,100,1,95,1,0,1,1,0.0029998,14.3768572662503,20.4123301213985,1,9.52841191213721,1,0,1
707,7750.57777779166,100,1,94,0,0,1,5,0.0010047,14.3831605619413,20.4128699340086,1,9.52954526178034,2,0,1
708,7760.62222223617,100,1,94,0,0,1,1,0.0009988,14.3855968148815,20.427947632815,1,9.53746386233377,1,0,1
709,7766.44444445842,100,1,94,1,0,1,1,0.0040001,14.3931792577192,20.4303183352626,1,9.5456386770857,1,0,1
710,7776.48888890293,100,1,94,0,0,1,2,0.0009977,14.404721648987,20.4383221177721,1,9.55024643351501,1,0,1
711,7846.53333334779,100,1,94,0,0,1,1,0.001,14.5236515939973,20.5986415959186,1,9.55184279528145,1,0,1
712,7860.6666666812,100,1,94,0,0,1,2,0.0009953,14.5436577198135,20.6186018849361,1,9.55592895051847,1,0,1
713,7866.57777779235,100,1,95,1,0,1,1,0.0020005,14.5460061547904,20.6135391088604,1,9.56066772249515,1,0,1
714,7876.62222223685,100,1,96,0,0,1,2,0,14.5541788380398,20.616747126437,1,9.56311047131596,1,0,1
715,7880.71111112577,100,1,95,1,0,1,6,0.003,14.548128580307,20.5998294498011,1,9.56232492362892,3,0,1
716,7890.75555557027,100,1,96,0,0,1,2,0.0010013,14.5368288646108,20.6155028327562,1,9.57054314138811,1,0,1
717,7896.66666668142,100,1,95,0,0,1,3,0,14.541972975883,20.6144452075704,1,9.57710026235561,2,0,1
718,7906.71111112592,100,1,96,0,0,1,1,0.0019994,14.5328078323126,20.6130635097547,1,9.57738897298355,1,0,1
719,7910.80000001483,100,1,97,0,0,1,1,0,14.5221940418681,20.5896860730595,1,9.57354830148627,1,0,1
720,7926.75555557048,100,1,96,1,0,1,3,0.0029957,14.5254754791995,20.5860363836535,1,9.56668315095403,1,0,1
721,7930.8444444594,100,1,96,0,0,1,1,0.0010016,14.513018322083,20.5601092896176,1,9.56162642947908,1,0,1
722,7936.80000001499,100,1,96,0,0,1,4,0,14.5047474369039,20.5401471207453,1,9.5593192631786,2,0,1
723,7940.8888889039,100,1,95,1,0,1,2,0.0029677,14.4877269371737,20.5275695022624,1,9.56042894331257,2,0,1
724,7950.9333333484,100,1,95,0,0,1,2,0.0009706,14.4788909919198,20.5265366171162,1,9.56083929884688,2,0,1
725,7966.84444445961,100,1,96,0,0,1,3,0.0009998,14.504852866616,20.5748184684063,1,9.57815711116196,3,0,1
726,7970.97777779297,100,1,97,1,0,1,6,0.0029685,14.4726383140545,20.560179531635,1,9.57828844172883,3,0,1
727,7981.02222223747,100,1,97,0,0,1,2,0.0009699,14.4454307723399,20.5524421557681,1,9.57556964075561,1,0,1
728,7986.88888890417,100,1,95,0,0,1,1,0.001,14.4337357682572,20.5275457272508,1,9.57088725074975,1,0,1
729,7996.93333334867,100,1,95,0,0,1,3,0.0009701,14.4286478136883,20.5120777027028,1,9.56454788909899,2,0,1
730,8006.97777779318,100,1,95,1,0,1,3,0.0020356,14.412895498776,20.500933678421,1,9.56022143216485,3,0,1
731,8041.06666668227,100,1,95,0,0,1,2,0.0009935,14.4004364823868,20.513829328683,1,9.53713117912456,1,0,1
732,8051.11111112677,100,1,96,0,0,1,2,0.0009998,14.3942732692129,20.4968251935764,1,9.53012585658776,1,0,1
733,8081.15555557139,100,1,97,0,0,1,2,0.0019946,14.4300952156123,20.5396113351256,1,9.52710151704079,1,0,1
734,8087.0222222381,100,1,97,0,0,1,3,0.0009996,14.4188679245284,20.5154362416108,1,9.52274143302185,2,0,1
735,8091.2000000159,100,1,97,1,0,1,2,0.0020025,14.391713747646,20.4879356568366,1,9.51681195516817,2,0,1
736,8097.0666666826,100,1,96,0,0,1,1,0.0009999,14.3665413533836,20.463186077644,1,9.51213441194779,1,0,1
737,8117.11111112716,100,1,96,0,0,1,3,0,14.3684150922602,20.4577033064935,1,9.49867291946438,1,0,1
738,8127.15555557167,100,1,96,1,0,1,8,0.0029999,14.3678849085367,20.4488188417892,1,9.49545276658405,3,0,1
739,8151.2444444607,100,1,96,1,0,1,4,0.0040221,14.3491775802933,20.4523611111113,1,9.48038988463134,3,0,1
740,8157.20000001629,100,1,96,0,0,1,1,0.001019,14.31352727825,20.4315595769428,1,9.47751775310934,1,0,1
741,8171.28888890526,100,1,96,1,0,1,1,0.0030404,14.3088109984986,20.4166944167407,1,9.46569309580084,1,0,1
742,8191.33333334982,100,1,96,0,0,1,2,0.0010003,14.3118671438548,20.4129419820718,1,9.45322589944655,2,0,1
743,8207.3333333496,100,1,95,0,0,1,2,0.0009994,14.3029739776952,20.4111405835545,1,9.44751381215474,1,0,1
744,8211.46666668288,100,1,96,0,0,1,4,0.0009981,14.2906220984216,20.3854304635763,1,9.44233128834361,2,0,1
745,8231.60000001592,100,1,96,0,0,1,2,0.0010008,14.2641334569046,20.3584656084657,1,9.41921664626688,1,0,1
746,8267.64444445984,100,1,95,0,0,1,2,0.001,14.2669380144033,20.3544161896375,1,9.38957529284312,1,0,1
747,8281.86666668185,100,1,97,1,0,1,4,0.0030044,14.2784458834413,20.3627968337732,1,9.38868613138691,2,0,1
748,8287.77777779288,100,1,95,0,0,1,1,0,14.2565238021956,20.3423126189431,1,9.38590594393788,1,0,1
749,8297.86666668162,100,1,95,1,0,1,2,0.0020003,14.2550994829392,20.3322734730344,1,9.38222698209235,2,0,1
750,8322.08888890349,100,1,95,0,0,1,2,0.0009974,14.2949538027497,20.399894651493,1,9.39728803255821,2,0,1
751,8328.04444445896,100,1,96,0,0,1,2,0.0010003,14.2816188668753,20.391602791549,1,9.40012179501533,1,0,1
752,8332.17777779223,100,1,96,0,0,1,1,0.0010026,14.2752180581064,20.3744593253969,1,9.39885880609301,1,0,1
753,8338.1333333477,100,1,96,0,0,1,1,0.0010001,14.2695263301336,20.3583556280702,1,9.39805661622095,1,0,1
754,8342.26666668097,100,1,96,0,0,1,1,0.0009977,14.2595709034922,20.336198504196,1,9.3944395263949,1,0,1
755,8358.26666668074,100,1,96,1,0,1,1,0.0020005,14.2527472527473,20.3185378590079,1,9.3815551537071,1,0,1
756,8362.40000001401,100,1,95,1,0,1,5,0.0019999,14.2404606333232,20.2931205635231,1,9.3763996820616,2,0,1
757,8378.40000001378,100,1,95,0,0,1,2,0,14.2354414003042,20.2966254340275,1,9.37330627380226,1,0,1
758,8382.53333334706,100,1,95,0,0,1,4,0.000967,14.2281108632965,20.2782958467788,1,9.37139994361353,2,0,1
759,8388.48888890252,100,1,95,0,0,1,2,0.0010295,14.2061513673852,20.2576028589467,1,9.36838090173511,2,0,1
760,8408.62222223556,100,1,95,1,0,1,3,0.0030004,14.1922228596786,20.248307581902,1,9.35377180685828,2,0,1
761,8412.71111112439,100,1,95,0,0,1,3,0,14.1692112825167,20.2259984887738,1,9.34998253493015,1,0,1
762,8428.7555555686,100,1,95,0,0,1,3,0.0010011,14.1741953762466,20.2252749029754,1,9.34497160788999,2,0,1
763,8438.84444445735,100,1,95,0,0,1,3,0.0010009,14.1564571846545,20.210445980676,1,9.33903593375717,1,0,1
764,8483.06666667893,100,1,95,1,0,1,3,0.0019995,14.1736300349665,20.2271417015134,1,9.30880927474639,2,0,1
765,8493.15555556767,100,1,95,0,0,1,1,0.0010032,14.1647674251794,20.2249514266737,1,9.30875581678455,1,0,1
766,8499.15555556758,100,1,94,0,0,1,1,0.0009994,14.1558444342863,20.2044163161178,1,9.30576851074305,1,0,1
767,8503.24444445641,100,1,96,0,0,1,2,0.000973,14.1468696196197,20.1838371179664,1,9.30274009347027,1,0,1
768,8519.28888890062,100,1,95,1,0,1,3,0.003,14.1546421065718,20.1871725037243,1,9.29970868149097,2,0,1
769,8529.37777778936,100,1,95,0,0,1,1,0.0010294,14.1435904275232,20.1818155715812,1,9.29817846771017,1,0,1
770,8543.46666667805,97,1,90,1,0,1,5,0.0030002,14.1485462173349,20.1811529911793,1,9.29332575832018,4,0,1
771,8553.55555556679,97,1,90,0,0,1,1,0.0010022,14.1706552672042,20.2593255610413,1,9.33026654224636,1,0,1
772,8559.5555555667,99,1,89,0,0,1,2,0,14.1837816847604,20.2703086912476,1,9.34176086241724,2,0,1
773,8569.64444445544,99,1,90,0,0,1,1,0,14.2058280195151,20.312159706475,1,9.3619830745893,1,0,1
774,8583.73333334413,98,1,91,0,0,1,1,0.0009999,14.2422879740861,20.3564931298403,1,9.37784454631728,1,0,1
775,8599.82222223278,99,1,90,0,0,1,1,0.0010001,14.2466779968229,20.3549865018221,1,9.37259483915183,1,0,1
776,8609.91111112152,100,1,90,0,0,1,1,0.0010252,14.2437515720421,20.3430454472367,1,9.36803789758648,1,0,1
777,8630.04444445456,100,1,89,1,0,1,2,0.0020002,14.3042380246912,20.421659616469,1,9.3942018550949,1,0,1
778,8634.00000001006,100,1,90,0,0,1,1,0.0009997,14.307736024768,20.4188983065764,1,9.39936450635283,1,0,1
779,8640.13333334331,100,1,91,0,0,1,1,0.0009937,14.3206964162475,20.4296517229252,1,9.41074335924833,1,0,1
780,8644.0888888988,100,1,91,0,0,1,1,0.0010021,14.3201120297861,20.4210952839427,1,9.41322049510413,1,0,1
781,8650.22222223205,100,1,91,0,0,1,1,0,14.3396323873141,20.441218390502,1,9.42891378292231,1,0,1
782,8660.31111112079,100,1,91,0,0,1,1,0.0020029,14.3583139168849,20.460144673493,1,9.43856586741125,1,0,1
783,8664.22222223185,100,1,91,0,0,1,4,0.0009993,14.3599668742016,20.4548142754685,1,9.44251310158254,2,0,1
784,8670.40000000953,100,1,92,0,0,1,2,0.0009961,14.3482753846448,20.448548441261,1,9.44601743800262,1,0,1
785,8680.48888889828,99,1,90,1,0,1,2,0.0030078,14.3684667515839,20.4696498697188,1,9.45666935362516,1,0,1
786,8684.35555556489,99,1,91,0,0,1,2,0.0010056,14.3698971623972,20.4640317180939,1,9.4659508295536,1,0,1
787,8707.06666667567,99,1,91,0,0,1,2,0.0010001,14.43766293362,20.5528635245518,1,9.49142655821314,2,0,1
788,8717.15555556441,99,1,91,0,0,1,2,0,14.4451176799237,20.5738972712805,1,9.50204850852782,1,0,1
789,8727.24444445315,99,1,91,0,0,1,2,0,14.4586929967537,20.5855641541281,1,9.50834372015157,1,0,1
790,8734.62222223082,100,1,91,0,0,1,1,0.0009992,14.4665706593837,20.5891267811454,1,9.516382314886,1,0,1
791,8737.33333334189,100,1,92,0,0,1,4,0.001,14.4616110617446,20.5744366851004,1,9.51597359945244,3,0,1
792,8754.75555556386,100,1,92,1,0,1,4,0.0020008,14.4718021561771,20.6173619759236,1,9.53122721166762,2,0,1
793,8757.46666667493,100,1,92,0,0,1,1,0.0009703,14.4528920675511,20.6007640664348,1,9.52992768090538,1,0,1
794,8764.8444444526,100,1,92,0,0,1,3,0.0019997,14.4582386452312,20.6007450013419,1,9.53628506387592,2,0,1
795,8774.93333334135,100,1,93,0,0,1,1,0,14.4746625151767,20.6344754713871,1,9.55277842041242,1,0,1
796,8785.02222223009,100,1,94,1,0,1,4,0.0019977,14.4973143318465,20.6591220342298,1,9.56506682824067,2,0,1
797,8795.11111111883,100,1,93,0,0,1,2,0.0010004,14.4941972562479,20.6649941079177,1,9.56866202819343,1,0,1
798,8797.68888889657,100,1,91,1,0,1,1,0.0019985,14.4841753664622,20.643083062461,1,9.56486494703949,1,0,1
799,8805.20000000757,100,1,93,0,0,1,3,0.0009951,14.4864479093115,20.638717144871,1,9.5691819618463,2,0,1
800,8817.82222222961,100,1,92,0,0,1,1,0.0009899,14.5188352536685,20.6951585120108,1,9.59072774470901,1,0,1
801,8827.91111111835,100,1,93,0,0,1,1,0.0009938,14.5348131742374,20.7103187716658,1,9.59861806084055,1,0,1
802,8848.04444445139,98,1,93,1,0,1,3,0.0030019,14.5526902525908,20.7281861162363,1,9.59681965404334,2,0,1
803,8865.5111111178,98,1,93,0,0,1,1,0.0010002,14.5521600415071,20.737721926472,1,9.59664903248903,1,0,1
804,8868.17777778443,98,1,93,0,0,1,3,0.0009964,14.5462065747918,20.7216513292432,1,9.59553740530298,2,0,1
805,8888.31111111747,98,1,92,0,0,1,1,0,14.5699233006113,20.7657117630036,1,9.60590748220574,1,0,1
806,8898.40000000622,98,1,93,1,0,1,4,0.0020026,14.5670103092784,20.7539779681764,1,9.60135900339757,3,0,1
807,8905.73333333944,98,1,92,0,0,1,1,0.0019694,14.5555664453012,20.7657042074162,1,9.61309906149771,1,0,1
808,8908.48888889496,98,1,93,0,0,1,1,0.0010038,14.55288564392,20.7542984518907,1,9.61412354756703,1,0,1
809,8915.82222222818,98,1,92,1,0,1,2,0.0019998,14.559157640407,20.7556771727266,1,9.62106008006547,2,0,1
810,8918.5777777837,100,1,92,0,0,1,3,0.0009941,14.5457163274504,20.7466916192989,1,9.62318294883863,1,0,1
811,8925.91111111693,100,1,91,0,0,1,3,0.0010307,14.5600466024365,20.7595798273182,1,9.6354458599975,2,0,1
812,8946.04444444997,100,1,92,0,0,1,1,0.0010364,14.6004121244585,20.8273193610138,1,9.65683596288131,1,0,1
813,8948.75555556104,100,1,93,1,0,1,1,0.0020003,14.5993614481034,20.8182642008755,1,9.6589243814873,1,0,1
814,8966.17777778301,100,1,92,0,0,1,2,0.0010016,14.6334586010329,20.8593300785632,1,9.67338241417349,1,0,1
815,8968.88888889408,100,1,93,0,0,1,4,0.0009997,14.6321967566368,20.8499946520115,1,9.67533459694465,3,0,1
816,8986.31111111605,100,1,93,1,0,1,3,0.0019988,14.641246861268,20.8907754489677,1,9.68966421553353,2,0,1
817,8989.02222222712,100,1,93,0,0,1,1,0.0009996,14.6226351810073,20.8743415265104,1,9.68831546185573,1,0,1
818,8996.40000000479,100,1,93,0,0,1,1,0.0010313,14.6146626625394,20.8554233169892,1,9.68579603909472,1,0,1
819,9039.28888889305,100,1,93,1,0,1,1,0.0030177,14.6950707738989,20.9626069834896,1,9.69841906148069,1,0,1
820,9049.3777777818,100,1,94,0,0,1,4,0.000997,14.7057000638121,20.9702221126563,1,9.70281435168006,2,0,1
821,9056.71111111502,100,1,93,1,0,1,4,0.0029997,14.6902291835678,20.9582957222296,1,9.70356262709794,3,0,1
822,9066.80000000376,100,1,93,0,0,1,3,0.0020033,14.685550238614,20.9793574837343,1,9.71417720063962,2,0,1
823,9076.88888889251,100,1,93,1,0,1,1,0.0029986,14.684462388143,20.9878647082332,1,9.71897788265768,1,0,1
824,9079.55555555913,100,1,92,0,0,1,3,0.0009993,14.6828610535477,20.9780278286016,1,9.72067327240975,2,0,1
825,9097.02222222555,100,1,93,0,0,1,2,0.0020301,14.6947761506276,21.0050927033492,1,9.72867451523542,2,0,1
826,9119.77777778077,100,1,93,1,0,1,4,0.0040059,14.7145490526729,21.0433873548978,1,9.73111337903284,3,0,1
827,9127.20000000289,100,1,93,0,0,1,1,0.0009983,14.6906982220937,21.03679936338,1,9.73431135643978,1,0,1
828,9137.28888889163,100,1,93,0,0,1,1,0.0030041,14.6940932357038,21.0340953230993,1,9.73392497301725,1,0,1
829,9139.91111111381,100,1,94,0,0,1,1,0.0010006,14.6839834907357,21.0120811379337,1,9.72996039463301,1,0,1
830,9150.00000000255,100,1,93,0,0,1,2,0.0009972,14.6967091017312,21.0227598684693,1,9.73576048974816,1,0,1
831,9167.46666666897,100,1,92,1,0,1,2,0.0039977,14.7076608354098,21.030906942795,1,9.73503224070004,2,0,1
832,9187.60000000201,100,1,94,0,0,1,3,0.0020006,14.7335721853694,21.0779217740872,1,9.74694901566404,2,0,1
833,9200.26666666849,100,1,94,1,0,1,1,0.003999,14.7367980407111,21.0924787122975,1,9.74920702802796,1,0,1
834,9207.73333333505,100,1,93,1,0,1,3,0.0050049,14.7397495666503,21.0891801492074,1,9.75389010732361,3,0,1
835,9217.82222222379,100,1,95,0,0,1,2,0.0009955,14.7222906607791,21.0915086062225,1,9.75583175552994,2,0,1
836,9220.40000000153,100,1,95,0,0,1,3,0.001,14.7026671058587,21.0732442343712,1,9.7535726046516,2,0,1
837,9227.91111111253,100,1,95,0,0,1,2,0.0010006,14.7001603332874,21.0794751949027,1,9.76264061456992,1,0,1
838,9230.48888889027,100,1,95,0,0,1,4,0.0010036,14.6953192396552,21.0650218076095,1,9.7621198224129,2,0,1
839,9238.00000000127,100,1,95,1,0,1,4,0.0065129,14.6826690030029,21.05667472313,1,9.76441544716884,2,0,1
840,9298.31111111151,100,1,96,1,0,1,3,0.0039991,14.7140270605202,21.1114301303116,1,9.7375756319215,2,0,1
841,9300.8444444448,100,1,94,1,0,1,1,0.0039995,14.6943773627641,21.0929853458457,1,9.73522400577493,1,0,1
842,9308.40000000025,100,1,95,0,0,1,3,0.0009997,14.6943210755335,21.085403278374,1,9.73787168189119,3,0,1
843,9310.93333333355,100,1,94,0,0,1,2,0.001,14.6609243380674,21.0643491367784,1,9.73428255563245,2,0,1
844,9321.02222222229,100,1,94,1,0,1,2,0.0019983,14.6529233750464,21.0625062314995,1,9.73429342050382,2,0,1
845,9338.57777777759,100,1,94,0,0,1,1,0.0010041,14.6745252247746,21.1032015790858,1,9.7486997041001,1,0,1
846,9341.15555555533,100,1,95,0,0,1,1,0.0010019,14.6678064123377,21.0860414235707,1,9.74689185544772,1,0,1
847,9351.24444444407,100,1,95,1,0,1,1,0.0020033,14.6730326577254,21.0860714067313,1,9.7477636136721,1,0,1
848,9358.71111111063,100,1,94,1,0,1,2,0.0030002,14.6718523577992,21.0769101391434,1,9.74963156140234,1,0,1
849,9371.37777777711,100,1,93,0,0,1,1,0.0009983,14.6795398110661,21.0805019379845,1,9.74689874551973,1,0,1
850,9378.84444444367,100,1,95,0,0,1,2,0.0010011,14.6819908406249,21.0765861544859,1,9.75117715153806,1,0,1
851,9381.46666666585,100,1,94,0,0,1,4,0.000999,14.6765359741309,21.0613399071925,1,9.75020139634799,2,0,1
852,9391.55555555459,100,1,94,0,0,1,2,0.0020012,14.6649548122242,21.0543209876545,1,9.74778916971342,2,0,1
853,9419.06666666531,100,1,95,0,0,1,2,0.0010023,14.6677153281403,21.0678642618312,1,9.73923741156884,2,0,1
854,9431.77777777623,100,1,94,0,0,1,1,0.0010008,14.6702029854842,21.0809968912796,1,9.74095208918635,1,0,1
855,9441.86666666497,100,1,94,1,0,1,2,0.0029998,14.6725104917183,21.0769088356785,1,9.73991624957183,1,0,1
856,9449.24444444264,100,1,94,0,0,1,3,0.001003,14.6676743300362,21.0625773251385,1,9.73933575514405,2,0,1
857,9459.33333333139,100,1,94,1,0,1,1,0.0029723,14.6581110251023,21.0583691800721,1,9.73823358993212,1,0,1
858,9461.99999999801,100,1,93,0,0,1,3,0.0009992,14.6489497331534,21.0378472577393,1,9.73476531787828,2,0,1
859,9469.42222222013,100,1,95,0,0,1,4,0.0009992,14.6328000000001,21.0241379310347,1,9.73443320915388,2,0,1
860,9472.08888888676,100,1,94,0,0,1,2,0.0009966,14.6151857028754,21.0082807118254,1,9.73309175531912,1,0,1
861,9492.2222222198,100,1,94,0,0,1,2,0.0009964,14.6399840352291,21.0365825643832,1,9.73667728033021,1,0,1
862,9502.31111110854,100,1,94,1,0,1,2,0.0029997,14.6291866028709,21.0137457044675,1,9.72693531283147,2,0,1
863,9512.39999999728,100,1,94,0,0,1,2,0.0009975,14.6213939755838,21.0119803585049,1,9.72694429731635,1,0,1
864,9529.73333333036,100,1,94,0,0,1,2,0.0009962,14.6478887707692,21.0427384969793,1,9.73685678733839,2,0,1
865,9542.57777777462,100,1,95,0,0,1,1,0.0010299,14.6343692083665,21.0327292617961,1,9.72791490672302,1,0,1
866,9549.8666666634,100,1,95,0,0,1,2,0,14.6261904761906,21.0136830102624,1,9.72506596306076,1,0,1
867,9569.99999999644,100,1,95,0,0,1,1,0,14.6145915939732,20.9897494305241,1,9.70458135860987,1,0,1
868,9572.75555555196,100,1,95,0,0,1,1,0.0010043,14.6030110935025,20.9658703071674,1,9.6994736842106,1,0,1
869,9590.13333332948,100,1,95,0,0,1,1,0.001005,14.5914489311165,20.9420454545456,1,9.68418286915404,1,0,1
870,9592.888888885,100,1,95,1,0,1,3,0.0019954,14.5799050632913,20.9182746878549,1,9.67909663865554,2,0,1
871,9613.02222221804,100,1,95,0,0,1,3,0.0009995,14.5675125065824,20.9098308767952,1,9.66586521663173,2,0,1
872,9620.31111110682,100,1,94,0,0,1,2,0,14.5506152119358,20.8948811876949,1,9.66484027696942,1,0,1
873,9630.39999999556,100,1,93,1,0,1,5,0.0020023,14.5477836879433,20.8836397058825,1,9.66045918367352,2,0,1
874,9640.48888888431,100,1,93,1,0,1,6,0.0029668,14.5357552379288,20.8756439631723,1,9.65757705562336,3,0,1
875,9650.57777777305,100,1,94,0,0,1,1,0.001,14.5166640774899,20.8738487976548,1,9.65756137583404,1,0,1
876,9660.66666666179,100,1,94,0,0,1,4,0.0009935,14.5293198529412,20.8848735202931,1,9.66347564553992,2,0,1
877,9663.28888888397,100,1,94,0,0,1,2,0.0010035,14.509887540242,20.8661333208209,1,9.66064983779406,1,0,1
878,9670.75555555053,100,1,96,1,0,1,4,0.0019964,14.5025062368381,20.8483722954771,1,9.65826105819653,2,0,1
879,9683.42222221701,100,1,94,0,0,1,2,0.0009998,14.4859441581068,20.8337174408727,1,9.64724688989422,1,0,1
880,9690.88888888357,100,1,96,0,0,1,1,0.0009969,14.4801489721572,20.8182613168725,1,9.64590266944015,1,0,1
881,9693.51111110576,100,1,94,1,0,1,5,0.0020168,14.4719221268851,20.7993320254111,1,9.64293355855857,2,0,1
882,9703.5999999945,100,1,93,0,0,1,4,0.0010015,14.4676871803008,20.8023632021346,1,9.64512478686718,2,0,1
883,9713.68888888324,100,1,93,0,0,1,4,0,14.4587383359253,20.7985878076062,1,9.64415845435684,2,0,1
884,9723.77777777198,100,1,94,1,0,1,1,0.0019995,14.4617108751963,20.811936991344,1,9.65113140272168,1,0,1
885,9741.15555554951,100,1,92,1,0,1,1,0.0019991,14.4693748683064,20.8158752290703,1,9.64874506220745,1,0,1
886,9743.91111110502,99,1,89,0,0,1,6,0,14.4651304819839,20.8026960108798,1,9.64840657795203,3,0,1
887,9764.04444443806,99,1,89,0,0,1,1,0.0009994,14.5046674758672,20.8847829023344,1,9.67726266578754,1,0,1
888,9811.51111110404,100,1,93,0,0,1,2,0.0010004,14.6040503147243,21.0207353807043,1,9.7060303581167,1,0,1
889,9821.59999999278,100,1,92,0,0,1,3,0.0010013,14.6039671814672,21.0134861111112,1,9.70350820933814,2,0,1
890,9851.77777777012,100,1,93,1,0,1,1,0.0029991,14.632591236186,21.063785608583,1,9.70765771525998,1,0,1
891,9874.57777776979,100,1,92,1,0,1,1,0.003001,14.6525152478172,21.0853268200296,1,9.70355346513607,1,0,1
892,9891.99999999176,100,1,93,0,0,1,3,0.0009981,14.7014264444805,21.1485636227909,1,9.72855473834958,2,0,1
893,9894.71111110283,100,1,93,0,0,1,4,0.0010295,14.6846564608421,21.1335597959685,1,9.72746336840912,1,0,1
894,9902.0888888805,100,1,93,0,0,1,4,0.0010003,14.6897017379483,21.1336924450924,1,9.73332909048787,2,0,1
895,9914.84444443587,100,1,93,0,0,1,2,0,14.6910666136485,21.1447581282535,1,9.73432462611669,1,0,1
896,9932.26666665784,100,1,93,0,0,1,2,0,14.7028195322848,21.1545529102885,1,9.73474352594199,1,0,1
897,9934.97777776891,100,1,94,0,0,1,2,0.0009995,14.6930103256812,21.1333386402419,1,9.73076647329595,2,0,1
898,9952.39999999088,100,1,94,1,0,1,2,0.0019986,14.7016939884424,21.1549128018511,1,9.73661556297854,1,0,1
899,9955.11111110195,99,1,93,0,0,1,1,0.0009676,14.6940206659263,21.136783573294,1,9.73404506664856,1,0,1
900,9962.48888887962,100,1,94,0,0,1,1,0.0010301,14.6960205947837,21.1325872438712,1,9.73787909922439,1,0,1
901,9975.24444443499,100,1,93,0,0,1,2,0.0010037,14.7144355718705,21.1520011345639,1,9.74273991652638,1,0,1
902,9982.62222221266,100,1,93,1,0,1,3,0.0019997,14.7266529783244,21.1625067990818,1,9.7533410941755,2,0,1
903,9995.37777776803,100,1,93,1,0,1,1,0.0019998,14.7374331305082,21.1870756383892,1,9.76057819228214,1,0,1
904,10002.7555555457,100,1,94,0,0,1,2,0.0009999,14.7361449326387,21.178175504284,1,9.76223203346088,1,0,1
905,10035.5999999897,100,1,93,0,0,1,3,0.0010011,14.7854768266399,21.2420169256093,1,9.76791541358338,2,0,1
906,10042.9777777673,100,1,94,1,0,1,1,0.0020003,14.7705145340397,21.2295944993068,1,9.76795692717729,1,0,1
907,10055.7333333227,100,1,93,0,0,1,1,0.0009998,14.7817742145891,21.2387365893715,1,9.76811632717587,1,0,1
908,10063.1111111004,100,1,94,0,0,1,3,0.0009967,14.7929532565235,21.2477674631241,1,9.77801617356587,2,0,1
909,10065.8222222114,100,1,93,1,0,1,1,0.0020004,14.7748636325434,21.2308366545895,1,9.77596082193311,1,0,1
910,10075.9111111002,100,1,94,0,0,1,3,0.0009994,14.7750758686534,21.2241317852643,1,9.77371268711423,2,0,1
911,10083.2444444334,100,1,94,1,0,1,3,0.0030002,14.7645950704636,21.2181002910675,1,9.77665590622901,3,0,1
912,10093.3333333222,100,1,95,0,0,1,1,0.0019706,14.7484937405874,21.2199346560131,1,9.77833234523218,1,0,1
913,10096.0444444332,100,1,94,0,0,1,1,0,14.7406488477599,21.2016475310312,1,9.77560993945752,1,0,1
914,10126.2222222106,100,1,93,1,0,1,5,0.0020003,14.7710482195071,21.2383720345345,1,9.77387767758427,2,0,1
