decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
144,1380.57777777838,1,112,1,91,2,4,10.0193292987224,14.9176680669868,0.0842230130486358,0.0100193292987224,8,1,1,1,0,1,-31.0450310686784,0.1195186,0,7.43131066067606,1,0,9,0,0
145,1390.62222222283,1,112,1,91,2,4,10.1237652602066,15.1481524634202,0.0843515963736697,0.0101237652602066,7,1,0,0,0,1,-22.8243767913817,0.0920209,0,7.49084462476825,1,0,8,0,1
146,1400.66666666728,1,113,1,93,2,5,10.1480283213221,15.1474246266794,0.0845125786163522,0.0101480283213221,5,1,1,1,0,2,-43.9079974410441,0.0705423,0,7.49108999719417,2,0,7,0,0
147,1406.93333333395,1,113,1,93,3,5,10.1127450980392,15.0583941605839,0.0847391133777952,0.0101127450980392,15,1,9,1,0,2,-62.6409507567525,0.0895166,0,7.47463768115942,2,0,20,0,0
148,1410.71111111173,1,113,1,93,2,5,10.0676964016862,15.064801185005,0.0846333853354134,0.0100676964016862,4,1,0,0,0,1,-20.1467071778402,0.1285169,0,7.45082224673531,1,0,5,0,1
149,1430.75555555619,1,114,1,94,2,5,10.1096712292002,15.1645068438004,0.0848909657320872,0.0101096712292002,12,2,5,1,1,2,-18.117710819732,0.1420306,0,7.44733788058523,1,1,4,0,0
150,1440.80000000065,1,114,1,93,2,4,10.1004784688995,15.1870503597122,0.0852713178294574,0.0101004784688995,10,2,4,1,0,3,-46.5938642474628,0.0629751,0,7.45936395759717,3,0,15,0,0
151,1450.8444444451,1,114,1,93,2,5,10.1532685089329,15.3394704091792,0.0857142857142857,0.0101532685089329,8,1,3,0,0,2,-35.2505084180581,0.0761132,0,7.48135574342425,2,0,12,0,1
152,1456.97777777844,1,115,1,93,2,5,10.1564545662998,15.3797740575397,0.0858352578906851,0.0101564545662998,9,2,5,1,0,3,-62.563755151611,0.0636138,0,7.52856072746699,3,0,12,0,0
153,1470.88888888956,1,115,1,95,2,6,10.1955874521822,15.4018448745732,0.0863060989643268,0.0101955874521822,7,1,3,1,0,2,-33.7581134493166,0.0845737,0,7.51439490420352,2,0,10,0,0
154,1480.93333333401,1,115,1,95,2,6,10.1542056074766,15.3028169014085,0.0864575363427697,0.0101542056074766,14,1,8,1,1,2,-34.426999194077,0.0855821,0,7.46735395189003,2,0,8,0,0
155,1487.0222222229,1,115,1,95,2,6,10.106976744186,15.1958041958042,0.0863774733637747,0.010106976744186,16,1,11,1,1,2,-52.7354985227085,0.0675236,0,7.44178082191781,2,0,11,0,0
156,1490.97777777846,1,115,1,95,2,6,10.0601851851852,15.0902777777778,0.086232980332829,0.0100601851851852,13,1,7,1,1,1,-31.6338215445533,0.0765499,0,7.41638225255973,1,0,6,0,0
157,1497.06666666736,1,115,1,95,2,6,10.0138248847926,14.9862068965517,0.0861874294316899,0.0100138248847926,15,1,10,1,1,2,-35.014774603075,0.0630312,0,7.39115646258503,2,0,9,0,0
158,1521.02222222293,1,115,1,95,1,6,10.0102569479839,15.0499035493828,0.0860778443113772,0.0100102569479839,11,1,6,0,1,2,-29.1024971722115,0.1315146,0,7.29844820956689,2,0,4,0,1
159,1531.06666666738,1,116,1,96,1,7,9.93636363636364,14.972602739726,0.0860976518822214,0.00993636363636364,18,2,10,1,2,2,-25.6464687679925,0.1557726,0,7.2624584717608,1,1,2,0,0
160,1561.11111111185,1,116,1,94,2,6,10.000843255076,15.0352813562707,0.0862643465383191,0.010000843255076,17,1,10,1,1,3,-38.8339366858648,0.1780319,0,7.19930410218825,3,0,12,0,0
161,1567.11111111186,1,116,1,94,2,6,9.96396396396396,14.9459459459459,0.0860927152317881,0.00996396396396397,15,1,10,1,1,2,-34.7999881619484,0.0896422,0,7.18181818181818,2,0,7,0,0
162,1581.15555555631,1,116,1,95,2,6,9.91928251121076,14.9459459459459,0.0859860958653494,0.00991928251121076,17,1,9,0,1,2,-37.4834619155706,0.1014829,0,7.11254019292605,2,0,11,0,1
163,1601.20000000077,1,117,1,95,2,6,9.87521220858135,14.845956608874,0.0858181818181818,0.00987521220858135,17,1,10,1,1,2,-38.0499243462975,0.1731752,0,7.02237312610229,2,0,10,0,0
164,1607.15555555633,1,117,1,95,1,6,9.85809549039782,14.7871432355967,0.0856523310444525,0.00985809549039782,14,1,9,1,1,1,-39.0438341901427,0.0845733,0,7.01921356120098,1,0,5,0,0
165,1611.24444444523,1,117,1,95,2,6,9.83628318584071,14.7218543046358,0.0855807263574254,0.00983628318584071,16,1,9,1,1,2,-35.5492745631068,0.2330561,0,7.01261829652997,2,0,9,0,0
166,1617.20000000079,1,117,1,95,1,6,9.80930601443955,14.6494241136696,0.0854486950303897,0.00980930601443956,13,1,8,1,1,1,-36.5345064062654,0.0786168,0,7.00224045684836,1,0,4,0,0
167,1627.24444444524,1,117,1,95,1,7,9.79007675438598,14.685115131579,0.0854092526690391,0.00979007675438598,12,1,7,0,1,1,-20.8364941488385,0.0946047,0,6.97542968750001,1,0,3,0,1
168,1631.28888888969,1,118,1,95,2,7,9.68909129322327,14.6286280309449,0.0854004252303331,0.00968909129322327,29,3,15,1,3,4,-33.6158556653527,0.2000944,0,6.97252364091768,2,2,7,0,0
169,1637.28888888969,1,118,1,93,1,5,9.68661015990849,14.6881931836521,0.0855840056120659,0.00968661015990849,11,1,7,0,1,1,-19.8430427202308,0.0795758,0,6.97917253757382,1,0,2,0,1
170,1657.33333333415,1,119,1,93,1,5,9.76982640551832,14.8143772946422,0.0856044723969252,0.00976982640551832,14,2,11,1,2,2,-22.0914292987055,0.0595762,0,6.95275989595169,1,1,1,1,0
171,1661.33333333415,1,119,2,93,5,5,9.71997136158598,14.7693071338384,0.0858831710709319,0.00971997136158598,31,4,18,2,2,5,-79.156774194843,0.1455408,0,6.95557583673125,4,1,25,1,0
172,1661.3777777786,1,119,1,93,1,5,9.72032010063843,14.769837036035,0.086343309253526,0.00972032010063843,14,2,11,1,2,2,-22.0540991996909,0.0634868,0,6.93461860838229,1,1,1,1,0
173,1677.37777777861,1,119,1,93,1,5,9.72591843971633,14.745747311828,0.0866141732283465,0.00972591843971633,14,3,11,2,2,3,-37.9640978011247,0.0585137,0,6.92603282828284,1,2,1,1,0
174,1677.42222222306,1,119,1,92,2,4,9.68514425088932,14.651884892371,0.0872231686541738,0.00968514425088932,10,1,7,1,0,3,-39.8545967777823,0.0409687,0,6.90542007012048,3,0,15,0,0
175,1687.42222222306,1,119,1,93,2,5,9.69620253164557,14.6369426751592,0.0872665534804754,0.00969620253164557,9,1,6,1,0,3,-37.7227031419129,0.0716009,0,6.92168674698795,3,0,12,0,0
176,1691.37777777862,1,119,1,93,3,5,9.63980692119946,14.5817332542194,0.0873392010832769,0.00963980692119946,10,2,5,1,0,6,-66.8502078264029,0.0835811,0,6.91866022272274,6,0,20,0,0
177,1697.46666666752,1,119,1,93,2,5,9.63347841113683,14.5410994885084,0.087719298245614,0.00963347841113683,9,1,6,1,0,1,-44.4455132358559,0.0410308,0,6.92225993614623,1,0,10,0,0
178,1707.51111111197,1,119,1,93,2,5,9.60995850622407,14.475,0.0877901109989909,0.00960995850622407,8,1,5,1,0,2,-35.2805760124136,0.0555047,0,6.89285714285714,2,0,9,0,0
179,1717.55555555642,1,119,1,93,2,5,9.5702479338843,14.3850931677019,0.087889969808789,0.0095702479338843,7,1,4,1,0,1,-32.9789041815314,0.0555452,0,6.85207100591716,1,0,7,0,0
180,1721.42222222309,1,119,1,93,3,5,9.53087945498654,14.2963191824798,0.0880187416331995,0.00953087945498654,9,1,5,1,0,3,-35.7876297734726,0.132554,0,6.83186934383991,3,0,15,0,0
181,1727.60000000087,1,119,1,93,1,5,9.49075924351225,14.2652516236841,0.0880880880880881,0.00949075924351225,9,2,6,1,1,4,-40.429291507311,0.0906068,0,6.83892945488383,3,1,5,0,0
182,1737.64444444533,1,119,1,92,2,4,9.4884768800813,14.232715320122,0.0884896872920825,0.0094884768800813,7,1,5,1,0,1,-40.8088672891652,0.0495139,0,6.82504477339181,1,0,8,0,0
183,1741.46666666755,1,119,1,93,3,5,9.49607649867008,14.2441147480051,0.088615997344839,0.00949607649867008,11,2,5,1,1,2,-34.8778242452307,0.1195813,0,6.81059713898787,1,1,12,1,0
184,1761.51111111201,1,119,1,93,3,5,9.50806451612903,14.2048192771084,0.0889550264550265,0.00950806451612903,8,2,4,2,0,4,-55.639168989547,0.0955645,0,6.79538904899135,4,0,12,0,0
185,1767.68888888979,1,119,1,93,2,5,9.46987951807229,14.1197604790419,0.0893799472295514,0.00946987951807229,6,1,4,1,0,1,-38.5562834424328,0.0526042,0,6.77586206896552,1,0,7,0,0
186,1797.73333333426,1,119,1,93,2,5,9.50769319444446,14.1483529679233,0.0895325872284398,0.00950769319444446,5,1,3,1,0,2,-29.7653580679242,0.0659641,0,6.71447259494665,2,0,6,0,0
187,1817.77777777872,1,119,1,94,2,6,9.52988047808765,14.1538461538462,0.0897140979296747,0.00952988047808765,4,1,2,1,0,1,-27.6681745755911,0.0679956,0,6.68156424581005,1,0,4,0,0
188,1827.82222222318,1,119,1,93,2,6,9.49206349206349,14.0705882352941,0.0899245159172957,0.00949206349206349,3,1,1,1,0,1,-25.4071962898953,0.151051,0,6.64444444444444,1,0,3,0,0
189,1831.55555555651,1,119,1,93,2,6,9.45454545454545,13.9883040935673,0.0901639344262295,0.00945454545454545,6,1,2,1,0,2,-42.3815819629942,0.0520553,0,6.62603878116343,2,0,7,0,0
190,1851.60000000097,1,119,1,94,2,6,9.41732283464567,13.906976744186,0.0903141361256544,0.00941732283464567,5,1,1,1,0,1,-33.4212451718535,0.0599651,0,6.55342465753425,1,0,5,0,0
191,1867.86666666765,1,119,1,93,2,6,9.34375,13.8265895953757,0.0904933028422084,0.00934375,11,2,5,1,1,2,-20.9642519168173,0.1486718,0,6.5,1,1,3,0,0
192,1871.64444444543,1,119,1,92,2,5,9.31517509727626,13.8381502890173,0.0908203125,0.00931517509727626,4,1,0,0,0,1,-18.3966544263886,0.0875802,0,6.48780487804878,1,0,4,0,1
193,1877.9111111121,1,120,1,92,2,5,9.31883756818837,13.8175867390379,0.0910273081924577,0.00931883756818837,8,1,4,1,0,2,-33.0273948587243,0.1760242,0,6.49800025025027,2,0,10,0,0
194,1881.68888888988,1,120,1,92,2,5,9.31122908622912,13.7806190476191,0.0911154345006485,0.00931122908622912,11,1,4,1,1,1,-13.0215728959105,0.1585529,0,6.50029200359391,0,1,3,0,0
195,1887.95555555656,1,120,1,91,2,4,9.32976508480787,13.782607511648,0.0911147011308562,0.00932976508480787,7,1,3,1,0,2,-30.8919979829681,0.1591143,0,6.52080355389797,2,0,8,0,0
196,1891.73333333434,1,120,1,91,2,5,9.34060813346566,13.7734391120595,0.0912314635718891,0.00934060813346566,11,1,4,1,0,1,-35.5830880109841,0.1115531,0,6.53592150893978,1,0,11,0,0
197,1901.77777777879,1,120,1,91,2,5,9.35044175116181,13.8155403401998,0.0912303244458721,0.00935044175116181,15,2,8,1,1,4,-33.8226350720058,0.151864,0,6.55777648148148,2,2,10,0,0
198,1908.00000000102,1,120,1,90,2,5,9.31793524341952,13.7947086005931,0.0914322250639386,0.00931793524341952,10,2,6,1,1,2,-28.8779130882712,0.0975121,0,6.56716180719727,1,1,6,0,0
199,1918.04444444547,1,120,1,88,3,4,9.37234218358398,13.8502390046297,0.0917782026768642,0.00937234218358398,8,1,5,1,0,3,-34.5205117327383,0.1165856,0,6.59535190696651,3,0,12,0,0
200,1921.82222222325,1,120,1,89,3,4,9.32089552238806,13.8011049723757,0.0918626827717737,0.00932089552238806,13,2,7,1,0,3,-49.8264891828002,0.0836104,0,6.5910290237467,3,0,14,0,0
201,1928.08888888992,1,120,1,89,3,4,9.30645407372988,13.7551436584249,0.0921177587844254,0.00930645407372988,7,1,4,1,0,2,-32.1762126952376,0.1236066,0,6.58798985745615,2,0,9,0,0
202,1951.86666666772,1,120,1,89,3,4,9.38547738054413,13.8474256434258,0.0922299431459255,0.00938547738054413,11,1,6,1,0,1,-38.4625209713884,0.1722087,0,6.58202309804393,1,0,11,0,0
203,1958.13333333439,1,120,1,90,2,5,9.3594249692497,13.7848052536232,0.0922253698457664,0.0093594249692497,5,1,3,1,0,1,-35.8566160310562,0.164205,0,6.57099525043179,1,0,6,0,0
204,1978.17777777885,1,120,1,90,2,5,9.34926470588235,13.7459459459459,0.092394720301697,0.00934926470588235,4,1,2,1,0,1,-33.6122985933649,0.1881279,0,6.52051282051282,1,0,5,0,0
205,1981.91111111219,1,120,1,90,3,5,9.31501831501832,13.6720430107527,0.0925925925925926,0.00931501831501832,10,1,5,1,0,1,-35.9867049291939,0.2640534,0,6.50383631713555,1,0,10,0,1
206,1998.22222222331,1,119,1,90,2,5,9.25903737373739,13.6162314319668,0.0926157697121402,0.00925903737373739,10,2,5,1,1,3,-27.8156342617165,0.1835671,0,6.46252608573041,2,1,4,0,0
207,2008.26666666776,1,119,1,90,3,5,9.26099481123637,13.5959285526662,0.0929507174048659,0.00926099481123637,8,1,4,1,0,2,-32.8410470387131,0.109057,0,6.45463274722535,2,0,11,0,0
208,2011.95555555666,1,119,1,90,2,5,9.2217439920372,13.5642583586579,0.0930304915992533,0.0092217439920372,9,2,6,1,1,3,-43.0908039608268,0.1415125,0,6.45754365185477,2,1,8,0,0
209,2018.31111111222,1,119,1,89,3,4,9.23605136012659,13.5624122603964,0.0933912503878374,0.00923605136012659,7,1,3,1,0,2,-30.6626235884496,0.0866376,0,6.47451841576713,2,0,9,0,0
210,2022.00000000111,1,119,1,89,3,4,9.22382440476195,13.593004385965,0.0934984520123839,0.00922382440476195,8,1,6,1,0,1,-41.7451602849182,0.1205216,0,6.47285923141189,1,0,8,0,1
211,2048.35555555668,1,120,1,89,2,5,9.3222599016439,13.7149478134133,0.0935762816553428,0.0093222599016439,6,1,3,1,0,1,-30.1096276718311,0.0945351,0,6.48404710980677,1,0,7,0,1
212,2062.1333333344,1,119,1,89,2,5,9.33104326733647,13.7049697989004,0.093711467324291,0.00933104326733647,4,1,3,1,0,1,-34.8302681182707,0.2296384,0,6.46524373805623,1,0,4,0,0
213,2078.53333333433,1,119,1,90,2,6,9.34981185654146,13.7098277481929,0.0939039408866995,0.00934981185654146,5,1,2,1,0,1,-27.9920857802914,0.0965836,0,6.45365062292984,1,0,6,0,0
214,2082.26666666765,1,119,1,90,2,6,9.28421052631579,13.7098445595855,0.0940670150630187,0.00928421052631579,3,2,1,0,0,2,-27.3254566200557,0.1265547,0,6.43795620437956,2,0,3,0,1
215,2098.66666666758,1,120,1,90,2,6,9.25174825174825,13.639175257732,0.0945945945945946,0.00925174825174825,4,1,1,1,0,1,-25.6380476890307,0.1091769,0,6.39130434782609,1,0,5,0,0
216,2102.40000000089,1,120,1,90,2,6,9.21951219512195,13.5692307692308,0.0947852760736196,0.00921951219512195,1,1,1,1,0,1,-22.900175257732,0.0875503,0,6.37590361445783,1,0,1,0,0
217,2112.48888888974,1,120,1,90,2,6,9.1875,13.5,0.0950628641521006,0.0091875,5,1,3,1,1,1,-7.53823155948248,0.2211166,0,6.3453237410072,0,1,0,0,0
218,2118.80000000082,1,120,1,89,1,5,9.18340542099181,13.5408375850338,0.0952235150030619,0.00918340542099181,3,1,0,0,0,1,-17.3288248411376,0.1096458,0,6.34929226475271,1,0,4,0,1
219,2122.57777777858,1,121,1,89,3,5,9.17578319231586,13.5074981003635,0.0954420312022025,0.00917578319231586,4,1,2,1,0,2,-26.7344798441004,0.08156,0,6.35078072976515,2,0,6,0,0
220,2128.88888888967,1,121,1,89,1,5,9.17923442736825,13.55917369728,0.0956309196455851,0.00917923442736825,2,1,0,0,0,1,-16.4608415765231,0.1121434,0,6.35989813896229,1,0,3,0,1
221,2132.66666666743,1,122,1,89,3,6,9.16780598628023,13.5201987272415,0.0958778625954198,0.00916780598628023,3,1,1,1,0,1,-24.5613594135504,0.0885538,0,6.35866828502097,1,0,4,0,0
222,2149.02222222291,1,122,1,86,1,6,9.24078923597935,13.6745012431412,0.0960951799877974,0.00924078923597935,1,1,0,0,0,1,-15.6674422813227,0.1125552,0,6.38573407108951,1,0,2,0,1
223,2152.80000000068,1,123,1,86,2,6,9.26070797377566,13.7507482034851,0.0963708447697469,0.00926070797377566,2,1,0,0,0,2,-10.2064073114493,0.2210321,0,6.40623092774128,2,0,3,0,1
224,2159.11111111176,1,124,1,86,1,7,9.32248320778387,13.8197615391771,0.0966168850960073,0.00932248320778387,13,1,5,1,1,1,-13.0105331887998,0.2280484,0,6.45571020257334,0,1,1,0,0
225,2162.88888888952,1,123,1,85,2,6,9.30886237310785,13.8236606240652,0.0965391621129326,0.00930886237310785,16,2,6,1,1,2,-10.079079964728,0.298542,0,6.47478249370733,0,2,1,0,0
226,2169.2000000006,1,124,1,84,2,5,9.38262345205667,13.9105561627507,0.0966767371601208,0.00938262345205667,11,1,4,1,0,3,-36.5785759935934,0.1435192,0,6.53276118858152,3,0,19,0,0
227,2172.97777777837,1,123,1,84,2,5,9.4874167288088,14.0659213193285,0.0966576332429991,0.0094874167288088,13,1,4,1,0,1,-38.645936416352,0.0946091,0,6.59032677199306,1,0,17,1,0
228,2176.35555555613,1,123,1,84,2,5,9.59047132633127,14.2187087325707,0.0965806838632274,0.00959047132633127,13,1,4,1,0,1,-39.0535797205725,0.1105783,0,6.64641966336446,1,0,17,1,0
229,2179.28888888945,1,124,2,84,4,5,9.55902795722022,14.1737311089817,0.0965043322378249,0.00955902795722022,29,3,12,2,1,4,-70.983108374121,0.188058,0,6.69131957005416,3,1,27,0,0
230,2183.06666666721,1,123,1,83,2,5,9.65050427024645,14.3093684007102,0.096563981042654,0.00965050427024645,11,1,3,1,0,1,-36.0519734472253,0.1005473,0,6.73967931634381,1,0,14,1,0
231,2186.40000000053,1,123,1,83,2,5,9.70961323982729,14.3970127349163,0.0965456155890168,0.00970961323982729,11,1,3,1,0,1,-36.2704783759582,0.090544,0,6.76526292867596,1,0,14,1,0
232,2187.91111111163,1,123,1,83,2,5,9.73612810374278,14.4363278779634,0.0965273690406121,0.00973612810374278,11,1,3,1,0,1,-36.3672219121114,0.094541,0,6.78373740561708,1,0,14,1,0
233,2189.3777777783,1,124,2,83,5,5,9.68814432366674,14.3195499027855,0.0965092402464066,0.00968814432366674,27,2,10,2,0,2,-83.1406739807624,0.2995573,0,6.79515678257181,2,0,38,0,0
234,2199.46666666714,1,124,1,83,3,5,9.73171041209783,14.3613590547463,0.0963329452852154,0.00973171041209783,18,1,7,1,0,2,-48.5459277846823,0.1120531,0,6.81668194764456,2,0,27,0,0
235,2203.20000000046,1,124,1,83,2,5,9.70491803278689,14.368932038835,0.0961204400694847,0.00970491803278689,10,1,2,1,0,1,-33.9198449895096,0.0919744,0,6.80459770114943,1,0,13,0,1
236,2209.55555555599,1,125,1,85,2,5,9.71400823549578,14.3598382611677,0.0961316397228637,0.00971400823549578,18,1,7,1,0,3,-68.9073951167714,0.0831865,0,6.81762963316905,3,0,27,0,1
237,2213.2888888893,1,124,1,86,2,6,9.71335575260371,14.3365395002372,0.0959218839747272,0.00971335575260371,9,1,1,1,0,1,-31.6387878384906,0.1265815,0,6.82379912139437,1,0,12,0,0
238,2219.64444444483,1,124,1,87,2,6,9.70295697550903,14.2990944902238,0.0959610426811802,0.00970295697550903,18,1,7,1,0,2,-61.9209166577463,0.0725535,0,6.82308390058626,2,0,26,0,0
239,2233.42222222255,1,124,1,86,1,6,9.77391976003223,14.4504363916266,0.0957537760045597,0.00977391976003223,7,1,0,0,0,3,-36.0138184549521,0.1665496,0,6.84839275702939,3,0,10,0,1
240,2249.82222222248,1,125,1,88,2,7,9.90132515680996,14.616241898148,0.0958475540386803,0.00990132515680996,18,1,7,1,0,1,-56.1738833311755,0.0914869,0,6.91308738425921,1,0,24,0,0
241,2253.5555555558,1,125,1,88,1,7,9.86782312193325,14.5912834788776,0.0956423316355405,0.00986782312193325,10,2,3,1,1,2,-33.9469455950972,0.2350357,0,6.91856362706331,1,1,7,0,0
242,2263.64444444464,1,125,1,87,2,6,9.95646662685723,14.7468420794017,0.0959367945823928,0.00995646662685723,9,2,2,1,0,3,-50.0320728863354,0.1681482,0,6.99402801081246,3,0,14,0,0
243,2273.73333333349,1,125,1,88,2,6,9.97403249230748,14.7971561857707,0.0962566844919786,0.00997403249230748,21,2,8,1,1,2,-48.3369230684926,0.2168749,0,7.01958634202487,1,1,11,0,0
244,2280.00000000013,1,125,1,87,2,5,9.99511491315167,14.8058477919116,0.0962506994963626,0.00999511491315167,18,1,6,1,0,1,-55.5183329882968,0.1474816,0,7.04100317215351,1,0,25,0,0
245,2283.82222222233,1,125,1,87,3,5,9.96526676003316,14.785674867212,0.0960467706013363,0.00996526676003316,26,2,11,1,1,4,-55.3347704001163,0.1265503,0,7.04860331807224,2,2,27,0,0
246,2293.91111111118,1,125,1,87,4,4,10.0485735043843,14.9332967356822,0.0959093421779989,0.0100485735043843,24,2,10,1,0,2,-76.6522526639255,0.1096169,0,7.12051235078887,2,0,33,0,0
247,2310.17777777777,1,125,1,86,2,4,10.2078079014256,15.1941103786196,0.0958264689730917,0.0102078079014256,18,2,6,1,0,2,-66.1204002710035,0.0845155,0,7.23053059684312,2,0,24,0,0
248,2324.08888888882,1,124,1,85,4,4,10.2591257668709,15.3416284403666,0.0959016393442623,0.0102591257668709,37,3,17,1,1,4,-65.6417934492371,0.175081,0,7.28643790849656,3,1,31,0,0
249,2330.31111111102,1,124,1,84,2,3,10.2813898416324,15.3986112696595,0.0957533134974304,0.0102813898416324,25,2,11,1,1,4,-50.7937616238425,0.1465967,0,7.33107797403356,2,2,23,0,0
250,2340.39999999987,1,124,1,84,3,2,10.3121559226523,15.4682338839785,0.0956475013433638,0.0103121559226523,23,2,10,1,0,3,-70.5356121130558,0.077614,0,7.36582565903739,3,0,33,0,0
251,2350.48888888871,1,124,1,84,3,2,10.4423827673341,15.7110395272163,0.0955941255006676,0.0104423827673341,21,1,9,0,0,2,-58.9354295054559,0.1580695,0,7.44919977583531,2,0,30,0,1
252,2400.75555555516,1,126,1,88,2,3,10.8369456956954,16.3289724736044,0.0953266064790228,0.0108369456956954,30,2,15,1,1,3,-75.8454589362573,0.1920365,0,7.61329729254551,2,1,24,0,0
253,2404.48888888848,1,126,1,88,4,3,10.8224675533192,16.2824511838226,0.095100105374078,0.0108224675533192,30,1,17,1,0,2,-97.2770708223642,0.167103,0,7.60990350064972,2,0,38,0,1
254,2410.84444444401,1,125,1,88,3,3,10.7877406787368,16.2541742962132,0.0946157867224255,0.0107877406787368,33,2,16,1,1,4,-96.3085398602727,0.1571258,0,7.61487577322595,4,0,36,0,0
255,2414.57777777732,1,125,1,88,4,3,10.7878348243029,16.3026920887447,0.0943249546514641,0.0107878348243029,29,1,16,0,0,2,-79.2653141131313,0.1395109,0,7.62159399536702,2,0,36,0,1
256,2430.97777777725,1,126,1,88,3,3,10.82810144215,16.3871713789681,0.0938786008230453,0.01082810144215,30,2,13,1,1,4,-80.7589610905156,0.1441627,0,7.64734664351845,3,1,32,0,0
257,2434.71111111057,1,126,1,86,4,2,10.825990082607,16.3592739026061,0.0936702399183257,0.010825990082607,28,1,16,1,0,3,-77.8718167860683,0.1185451,0,7.65246700225858,3,0,34,0,1
258,2441.0666666661,1,125,1,86,4,2,10.7804678362573,16.3138053097345,0.0932589964521034,0.0107804678362573,28,2,12,1,0,2,-81.1991730420943,0.1135475,0,7.64921161825725,2,0,34,0,0
259,2454.84444444382,1,125,1,86,3,2,10.8398367940358,16.3791366535431,0.0931051836940111,0.0108398367940358,27,1,15,1,0,2,-90.4384282037385,0.1045479,0,7.66611138217378,2,0,31,0,0
260,2464.93333333266,1,125,1,86,3,3,10.893013666828,16.4350732517055,0.0927268182954261,0.010893013666828,26,1,15,1,0,2,-89.5980751262353,0.1302632,0,7.69444907882719,2,0,29,0,0
261,2485.06666666591,1,125,1,86,3,3,10.9565217391304,16.5065502183406,0.0923764589024087,0.0109565217391304,25,1,14,1,0,2,-87.2576084080483,0.135062,0,7.69857433808554,2,0,27,0,1
262,2505.19999999915,1,124,1,86,3,3,10.9752153489343,16.5582596786095,0.0920533070088845,0.0109752153489343,31,2,17,1,1,3,-77.3981672119079,0.1585273,0,7.69373682036402,2,1,25,0,0
263,2525.3333333324,1,124,1,85,4,2,11.0413500314849,16.6337221253538,0.091844232182219,0.0110413500314849,29,1,16,1,0,1,-86.9819591746838,0.1241501,0,7.70017998187722,1,0,34,0,0
264,2551.59999999895,1,123,1,86,3,3,11.2125421840177,16.940161135161,0.0914396887159533,0.0112125421840177,22,1,10,1,0,2,-79.2694899131027,0.1015131,0,7.76424052028212,2,0,28,0,1
265,2555.51111111005,1,125,1,86,3,3,11.1795465337131,16.9138829022988,0.0911949685534591,0.0111795465337131,32,2,19,1,1,3,-80.9237150254767,0.1265432,0,7.77033828382835,2,1,26,0,0
266,2561.6888888878,1,123,1,86,3,3,11.1782589776643,16.8873268675444,0.0909745559289486,0.0111782589776643,21,1,10,1,0,2,-78.0281436051345,0.086517,0,7.77618015837519,2,0,26,0,0
