decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
1005,8206.66666668295,1,69,1,92,2,5,16.7803360265245,26.1907676751619,0.081249309417701,0.0167803360265245,26,5,16,2,3,8,-119.702051480153,0.0545474,0,11.2315009846246,3,5,8,1,0
1006,8213.77777779396,1,68,1,91,3,4,16.803345391172,26.2266807178379,0.0813555580086102,0.016803345391172,24,3,15,1,2,3,-88.0266846836983,0.050065,0,11.2400060219305,1,2,18,1,0
1007,8215.46666668282,1,71,2,91,6,4,16.7767908576462,26.1957605820104,0.0813940663946178,0.0167767908576462,41,5,25,2,2,7,-210.224197806603,0.11708,0,11.2428157004336,5,2,50,1,0
1008,8219.82222223831,1,67,1,91,3,4,16.7875946504409,26.2126299327599,0.0814551060861904,0.0167875946504409,23,3,15,1,2,3,-86.6303410845719,0.0455192,0,11.2362773747287,1,2,16,1,0
1009,8225.20000001601,1,67,1,91,3,4,16.7989691661583,26.2303904265872,0.0814964239867963,0.0167989691661583,23,3,15,1,2,3,-86.7424848116553,0.0513601,0,11.2438905686534,1,2,16,1,0
1010,8225.2888889049,1,68,1,91,3,4,16.7991600554312,26.2306884865519,0.0815376722368807,0.0167991600554312,24,3,15,1,2,3,-88.1426502589453,0.0510001,0,11.244018334713,1,2,17,1,0
1011,8235.60000001586,1,71,2,91,6,4,16.7967324294129,26.2134454747186,0.0815758640890451,0.0167967324294129,40,4,24,2,2,6,-202.813169706837,0.0992195,0,11.2389145429833,4,2,47,1,0
1012,8236.80000001584,1,68,1,91,3,4,16.7983117791772,26.2159102516688,0.0816028078385493,0.0167983117791772,24,3,14,1,2,3,-86.0255117121957,0.0575161,0,11.2331009085696,1,2,14,1,0
1013,8236.84444446029,1,68,1,91,3,4,16.7830069338746,26.1786219267702,0.0816408533021625,0.0167830069338746,24,4,14,2,2,5,-125.588347189635,0.0645154,0,11.233125056597,3,2,14,1,0
1014,8248.35555557123,1,68,1,91,3,4,16.7970858313603,26.2005826001987,0.0817153284671533,0.0167970858313603,23,3,13,1,2,3,-82.5637195354802,0.0580007,0,11.221970094777,1,2,12,1,0
1015,8259.86666668217,1,65,1,92,2,5,16.8057853509114,26.2007691957309,0.0817561900594392,0.0168057853509114,27,1,17,1,3,1,-72.3784346377463,0.101578,0,11.224339271541,1,0,11,0,0
1016,8265.7777777932,1,67,1,91,3,5,16.7842580013605,26.1777205759855,0.081712204007286,0.0167842580013605,19,2,10,1,0,3,-113.762014188809,0.0520364,0,11.2304176023728,3,0,35,0,0
1017,8275.86666668194,1,67,1,91,3,5,16.7752765151515,26.1741903073285,0.0817284939386217,0.0167752765151515,23,2,13,1,1,3,-109.655029437992,0.0535253,0,11.2311650436194,3,0,32,0,0
1018,8277.06666668192,1,63,1,89,2,5,16.7619323377456,26.1400672859177,0.0817328677433435,0.0167619323377456,26,1,15,1,3,2,-59.2224908235715,0.0595704,0,11.2256006714464,2,0,9,0,0
1019,8297.20000001496,1,64,1,90,2,5,16.7872150773427,26.1794954676407,0.0816919834290283,0.0167872150773427,26,2,15,1,3,3,-52.2281074597743,0.1245177,0,11.2152450243655,1,2,7,1,0
1020,8301.11111112602,1,64,1,90,2,5,16.7947963972146,26.191318460812,0.0816874818472263,0.0167947963972146,26,2,15,1,3,3,-52.283515262764,0.1305251,0,11.2135056599959,1,2,7,1,0
1021,8305.95555557039,1,65,1,90,2,5,16.7992872956404,26.1983219723797,0.0816829887558941,0.0167992872956404,27,2,15,1,3,3,-53.6790873921893,0.095519,0,11.2165041312917,1,2,9,1,0
1022,8317.46666668134,1,72,1,91,2,5,16.8084875772306,26.2126697202987,0.0816755444432366,0.0168084875772306,35,2,21,1,4,3,-61.6115702767842,0.0820239,0,11.195489910787,1,2,9,1,0
1023,8326.13333334788,1,75,2,91,5,5,16.8038755293406,26.1921793965111,0.081644470179502,0.0168038755293406,46,3,28,2,4,5,-153.72558478302,0.1175957,0,11.2025836862271,3,2,36,1,0
1024,8327.3777777923,1,71,1,90,2,5,16.7896342991337,26.1567325309951,0.0816171688705831,0.0167896342991337,35,3,21,2,4,4,-89.7892798174164,0.0914936,0,11.196473175299,1,3,9,1,0
1025,8328.97777779228,1,71,1,87,3,4,16.7605766764049,26.1219142841007,0.0816223433045863,0.0167605766764049,41,2,27,1,4,2,-87.5476637224782,0.0925798,0,11.1905965120407,1,1,19,0,0
1026,8347.51111112534,1,71,1,87,4,3,16.7866939623657,26.1494134117978,0.0815738271960798,0.0167866939623657,39,1,27,1,3,2,-107.64338590397,0.0560744,0,11.1978790846661,2,0,28,0,0
1027,8357.60000001408,1,71,1,89,3,3,16.796225809208,26.1510857535771,0.0814953405533767,0.016796225809208,38,1,26,1,3,1,-115.263746923567,0.0725458,0,11.2008566089116,1,0,27,0,0
1028,8366.35555556951,1,71,1,89,2,4,16.8050879023765,26.1517379154961,0.0814199992813769,0.0168050879023765,30,1,19,1,3,4,-111.013144826133,0.0639667,0,11.21013690297,4,0,22,0,0
1029,8376.44444445826,1,71,1,90,2,5,16.8103373025803,26.1703708357141,0.0813682208104519,0.0168103373025803,33,2,22,1,4,4,-101.656746970806,0.0634813,0,11.2203694563224,3,1,18,0,0
1030,8387.77777779142,1,71,1,88,3,4,16.7916805458498,26.1752667332364,0.0813436581343658,0.0167916805458498,33,3,23,1,3,4,-105.786087116635,0.0985134,0,11.2179714571013,2,2,26,0,0
1031,8407.91111112446,1,71,1,87,4,3,16.8161082599789,26.2237212725546,0.0813549611487091,0.0168161082599789,29,2,22,1,2,5,-136.361518678724,0.049487,0,11.2275213831596,5,0,27,0,0
1032,8418.00000001321,1,71,1,87,4,3,16.813140708412,26.2294387867265,0.0813421090284733,0.016813140708412,29,2,22,1,3,4,-98.8793484240978,0.064563,0,11.2322237866604,2,2,22,0,0
1033,8436.75555556849,1,80,1,87,3,2,16.8368403433435,26.2532601169568,0.0813292835447561,0.0168368403433435,23,1,15,1,2,3,-107.99244604839,0.060511,0,11.2379626888705,3,0,21,0,0
1034,8488.35555556774,1,84,1,88,4,3,16.8773979743818,26.303354224698,0.0812982005141388,0.0168773979743818,24,1,17,1,1,2,-115.518353126736,0.0715048,0,11.2015470541715,2,0,23,0,0
1035,8497.06666667872,1,81,1,88,2,3,16.8664868689948,26.2967062310753,0.0812642694063927,0.0168664868689948,30,2,22,1,3,5,-119.219803191405,0.0884805,0,11.2076655483955,4,1,22,0,0
1036,8507.15555556746,1,81,1,89,3,3,16.8642506809087,26.3035465481395,0.0812486636732948,0.0168642506809087,32,2,24,1,3,5,-124.04061930276,0.0775165,0,11.2128795231856,5,0,25,0,0
1037,8518.53333334508,1,81,1,89,3,3,16.8751527297666,26.3308555076109,0.0812273083220617,0.0168751527297666,25,2,19,1,2,3,-106.583108449309,0.0709965,0,11.220181336281,3,0,18,0,0
1038,8527.2888889005,1,84,1,87,3,4,16.8752090145638,26.3412196113758,0.0812262171485472,0.0168752090145638,38,2,30,1,4,3,-109.040068230468,0.0806099,0,11.233526615129,2,1,19,0,0
1039,8528.62222223382,1,83,1,86,3,3,16.8655941460631,26.3131261365964,0.0811876265227119,0.0168655941460631,30,1,24,1,3,2,-108.672043832744,0.07,0,11.2304546616052,2,0,14,0,0
1040,8547.42222223354,1,83,1,86,4,3,16.876038736478,26.3629831643048,0.0811366942207401,0.016876038736478,32,3,26,1,3,5,-105.362856496111,0.0715222,0,11.2473776139992,2,3,24,0,0
1041,8548.75555556686,1,76,1,84,3,1,16.8642214628866,26.3314464772243,0.0811509975548389,0.0168642214628866,15,1,11,1,1,2,-89.340698737353,0.093582,0,11.2428143085911,2,0,12,0,0
1042,8567.55555556659,1,84,1,87,6,1,16.8782872955996,26.3636057757713,0.0811433024013601,0.0168782872955996,27,2,23,1,1,3,-129.946567943489,0.0770494,0,11.2521915303997,2,1,39,0,0
1043,8578.9333333442,1,77,1,86,3,0,16.8854699046203,26.3617721344484,0.0811365486005449,0.0168854699046203,6,1,4,1,0,2,-79.1081176713105,0.0030005,0,11.2470706230892,2,0,8,0,0
1044,8599.06666667724,1,78,1,86,3,0,16.8838028169015,26.346153846154,0.0811547033643471,0.0168838028169015,6,1,4,1,0,1,-67.8076807871372,0.0010001,0,11.2295081967214,1,0,7,0,0
1045,8619.20000001028,1,79,1,85,3,0,16.8786279683378,26.3251028806586,0.0811728504226647,0.0168786279683378,5,1,3,1,0,1,-64.2461468571299,0.0019988,0,11.2096962616823,1,0,6,0,0
1046,8629.28888889902,1,79,1,85,3,0,16.8694822788518,26.2979052511416,0.0811938609519768,0.0168694822788518,4,1,2,1,0,1,-60.6864406341406,0.0020336,0,11.2003913846752,1,0,5,0,0
1047,8639.37777778776,1,78,1,85,3,0,16.8595258999123,26.2694938440494,0.0812177356622587,0.0168595258999123,3,1,1,1,0,2,-45.9545606083334,0.0019992,0,11.1905594405595,2,0,4,0,0
1048,8649.4666666765,1,78,1,85,2,0,16.8539400889376,26.283846376729,0.0812444758706028,0.0168539400889376,2,1,0,0,0,1,-18.2560976786776,0.0009986,0,11.1836389414371,1,0,2,0,1
1049,8669.60000000954,1,79,1,85,2,1,16.8572679509633,26.299180327869,0.081274083501255,0.0168572679509633,9,2,5,1,1,2,-36.1318741118859,0.170547,0,11.1794425087109,1,1,1,0,0
1050,8698.17777778691,1,88,1,85,5,1,16.9062183999761,26.3626297833189,0.0813189143341815,0.0169062183999761,30,1,26,1,1,2,-134.303680820149,0.1076141,0,11.1892342971469,2,0,34,0,0
1051,8699.77777778688,1,80,1,86,3,2,16.8976010606868,26.3363155496264,0.0812680929181671,0.0168976010606868,20,1,15,1,2,3,-68.4547832908833,0.0865843,0,11.186837739251,3,0,12,0,0
1052,8708.26666667565,1,86,1,85,5,2,16.901218263114,26.3291087228102,0.081246031186058,0.016901218263114,32,1,28,1,2,1,-121.930845782898,0.0655398,0,11.1925360967412,1,0,31,0,0
1053,8719.91111111992,1,78,1,85,2,2,16.9077493353569,26.3494408799651,0.0811896539572909,0.0169077493353569,19,2,13,1,2,2,-59.1805360661282,0.0750049,0,11.1969910436803,1,1,8,0,0
1054,8738.44444445299,1,85,1,85,5,2,16.9442780553674,26.3935294539508,0.0812057611719548,0.0169442780553674,28,1,24,1,1,3,-105.986010262138,0.0925182,0,11.2115453645889,3,0,30,0,0
1055,8740.04444445296,1,77,1,85,3,2,16.9193770833333,26.3648829889339,0.0811609498680739,0.0169193770833333,25,2,19,1,2,3,-78.3481947195918,0.0609986,0,11.2081126992127,1,2,16,0,0
1056,8758.57777778603,1,81,1,84,5,1,16.957620909354,26.4116666666664,0.0811599297012302,0.016957620909354,18,1,15,1,0,1,-108.128336615187,0.0865208,0,11.2238192447766,1,0,27,0,0
1057,8760.177777786,1,76,1,84,4,1,16.9330734658294,26.383559062299,0.0811437403400309,0.0169330734658294,23,2,18,1,1,3,-106.743430457697,0.0685167,0,11.2205940839663,3,0,24,0,0
1058,8768.66666667477,1,80,1,84,5,1,16.9336955463552,26.371774170707,0.0811484328384402,0.0169336955463552,16,1,14,1,0,3,-91.8946198147334,0.0815053,0,11.2242875706455,3,0,26,0,0
1059,8770.26666667475,1,75,1,84,4,1,16.921472599674,26.3400281032661,0.0811379661135861,0.016921472599674,22,1,18,1,1,3,-89.6009833655347,0.0664943,0,11.2194608798068,3,0,22,0,0
1060,8778.75555556351,1,79,1,84,4,1,16.927679601729,26.337008909285,0.0811104490167899,0.016927679601729,15,1,14,1,0,2,-112.849340699989,0.0605715,0,11.2268488924835,2,0,23,0,0
1061,8788.84444445225,1,78,1,84,4,2,16.9307954266568,26.3292074040887,0.0811028587443946,0.0169307954266568,17,1,16,1,1,2,-110.858371707781,0.0564852,0,11.2257480278751,2,0,21,0,0
1062,8800.44444445209,1,74,1,84,3,3,16.9558747515592,26.3555744460477,0.0810895977031617,0.0169558747515592,27,1,23,1,2,1,-106.471530315344,0.0559699,0,11.2327820150489,1,0,19,0,0
1063,8808.97777778529,1,78,1,88,4,3,16.9652621659263,26.3575587805745,0.0810479921645446,0.0169652621659263,13,1,12,1,0,1,-94.6764004798393,0.0520041,0,11.242274928707,1,0,19,0,0
1064,8829.11111111833,1,79,1,88,4,3,16.9261371751697,26.3522055351036,0.081046117268627,0.0169261371751697,22,4,18,1,2,8,-100.136761978001,0.0555754,0,11.2293768024657,3,5,21,0,0
1065,8830.62222222942,1,74,1,86,3,1,16.9130619988546,26.3192569073085,0.0811235719526255,0.0169130619988546,20,1,16,1,1,1,-93.6838530227018,0.0665516,0,11.2239476434816,1,0,18,0,0
1066,8839.20000000708,1,78,1,87,6,1,16.9324518955646,26.3368577547835,0.0811018398910729,0.0169324518955646,19,1,18,1,0,1,-115.675857983146,0.0615431,0,11.2400606600187,1,0,29,0,0
1067,8850.75555556246,1,66,1,88,3,1,16.9360759128345,26.3525341203704,0.081082966994627,0.0169360759128345,17,2,12,1,1,4,-85.5551900452528,0.0755089,0,11.2425486861649,2,2,17,0,0
1068,8860.84444445121,1,66,1,87,4,0,16.9378299254666,26.3652772075506,0.0811046410265351,0.0169378299254666,15,2,11,1,0,3,-99.6862039904215,0.0020018,0,11.2501836266309,3,0,23,0,0
1069,8879.42222222871,1,70,1,87,5,0,16.967961650575,26.4347738098172,0.0811319439604098,0.016967961650575,16,1,15,1,0,3,-127.943313722918,0.0049994,0,11.2606438633992,3,0,27,0,1
1070,8891.02222222854,1,69,1,90,3,2,16.9631559629525,26.4372590273674,0.0811215604319053,0.0169631559629525,26,2,20,1,2,4,-112.409315564819,0.0409691,0,11.257541782888,2,2,22,0,0
1071,8919.64444445035,1,82,1,89,4,1,17.0060877787776,26.4915550657453,0.0811177616926503,0.0170060877787776,26,1,23,1,1,2,-125.96523994806,0.0756105,0,11.2637724249047,2,0,27,0,1
1072,8931.24444445018,1,83,1,89,4,2,17.0185824059615,26.4984293694944,0.0810792017244976,0.0170185824059615,35,1,30,1,2,2,-144.469352793895,0.0570067,0,11.2625793374288,2,0,28,0,0
1073,8939.77777778339,1,82,1,89,4,2,17.0237402153927,26.5290381340668,0.0810153835468972,0.0170237402153927,25,1,22,1,1,2,-123.402923423958,0.0609998,0,11.2692364806121,2,0,25,0,1
1074,8959.91111111643,1,82,1,90,4,2,17.0416666666668,26.5443708609273,0.0809798070918049,0.0170416666666668,24,1,21,1,1,2,-120.016395018323,0.0705454,0,11.2653175941541,2,0,23,0,0
1075,8980.04444444947,1,83,1,90,4,2,17.0785245152525,26.6017812317046,0.0809470983845247,0.0170785245152525,26,2,22,1,2,3,-105.473465914667,0.0734865,0,11.2643549242495,2,1,21,1,0
1076,8981.51111111612,1,89,2,90,7,2,17.0522450494141,26.5357261138836,0.0809434746467165,0.0170522450494141,36,2,31,2,1,3,-211.66812521959,0.1054883,0,11.2598344552746,3,0,39,0,0
1077,9000.17777778251,1,85,1,92,4,3,17.0951292241769,26.6024600080322,0.0809118583091186,0.0170951292241769,26,2,20,1,2,3,-101.206608053466,0.0805775,0,11.2692010218693,2,1,20,1,0
1078,9001.64444444916,1,90,2,92,7,3,17.0820190656447,26.5695256970912,0.0809082740029032,0.0170820190656447,38,3,31,2,2,5,-205.21297398991,0.1345391,0,11.2638145852322,4,1,38,1,0
1079,9008.66666667128,1,83,1,92,3,3,17.0802597267996,26.5542904843524,0.0809057020571586,0.0170802597267996,19,1,16,1,1,2,-102.413613485566,0.0670269,0,11.2659063597672,2,0,16,0,0
1080,9010.26666667125,1,82,1,90,3,3,17.0397694479665,26.5237463907163,0.0808871718809286,0.0170397694479665,29,3,24,1,3,4,-82.6775474364347,0.0995839,0,11.2677737601702,2,2,14,0,0
1081,9020.35555556,1,82,1,90,5,2,17.0536742178376,26.5329175741389,0.0809097174362509,0.0170536742178376,27,1,24,1,1,3,-108.033153809174,0.0685784,0,11.2738974170406,3,0,26,0,0
1082,9021.7777777822,1,84,1,90,3,2,17.029526731622,26.540103421424,0.0808689365511068,0.017029526731622,31,2,25,0,2,4,-119.387976829892,0.0580078,0,11.2706577587632,4,0,20,0,1
1083,9041.91111111524,1,85,1,90,3,2,17.0527400718432,26.5986891790774,0.0808515028543916,0.0170527400718432,24,1,21,1,1,1,-110.701884631183,0.0605511,0,11.2703799918028,1,0,16,0,1
1084,9050.53333333733,1,82,1,90,5,2,17.047983305275,26.5787456255469,0.0808191876846952,0.017047983305275,24,1,22,1,1,3,-99.6121990534077,0.0864917,0,11.2704530699314,3,0,20,0,0
1085,9062.04444444828,1,85,1,90,3,2,17.0486582218432,26.6021714248971,0.080786925770789,0.0170486582218432,23,1,20,1,1,1,-107.103171412078,0.0630026,0,11.2615859032064,1,0,15,0,1
1086,9080.71111111467,1,86,1,92,5,2,17.0403022670027,26.5989515072086,0.0807574873923634,0.0170403022670027,30,2,25,1,2,3,-100.78446944811,0.0965805,0,11.2562396006656,2,1,20,0,0
1087,9092.22222222562,1,89,1,91,3,1,17.0285896751234,26.5681660899831,0.0807430001028137,0.0170285896751234,22,1,19,1,1,1,-103.464223740376,0.0866021,0,11.2392463414989,1,0,14,0,0
1088,9100.84444444771,1,86,1,91,5,1,17.0273063064637,26.5536946713873,0.0807164138214445,0.0170273063064637,27,1,23,1,1,3,-139.384650807269,0.0805821,0,11.2416028907644,3,0,22,0,0
1089,9102.31111111436,1,88,1,91,3,2,17.0145674908753,26.5214015458291,0.080676064048173,0.0170145674908753,26,1,22,1,2,1,-101.17501545567,0.0720046,0,11.2363902566953,1,0,13,0,0
1090,9112.4000000031,1,88,1,91,3,2,17.0128903578439,26.5409973598217,0.0806385451562179,0.0170128903578439,25,1,21,1,2,1,-87.342761020412,0.0736095,0,11.2322673909522,1,0,12,0,1
1091,9122.48888889184,1,87,1,91,2,2,17.0205249010334,26.5404795066961,0.0806038457597596,0.0170205249010334,18,1,16,1,1,1,-91.3342435221017,0.0965679,0,11.2342978927351,1,0,9,0,0
1092,9142.62222222488,1,88,1,91,2,3,17.0501903034336,26.5743200432422,0.0805884561559204,0.0170501903034336,22,1,19,1,2,1,-88.4068623814661,0.0739962,0,11.2384789610187,1,0,8,0,0
1093,9161.15555555795,1,85,1,91,4,3,17.0265136563151,26.5914732135689,0.0805620928408199,0.0170265136563151,37,4,29,1,3,4,-108.023067506512,0.05751,0,11.2418047835264,2,2,18,0,0
1094,9162.75555555792,1,83,1,90,2,2,17.0163298598272,26.5976963478703,0.0805968115547077,0.0170163298598272,21,1,18,0,2,3,-83.8348507154226,0.0683754,0,11.2382574129188,3,0,7,0,1
1095,9181.28888889099,1,85,1,89,6,2,17.0360974670337,26.6382614939073,0.080573237566804,0.0170360974670337,39,2,34,1,2,3,-141.646696367702,0.0520012,0,11.2514873013212,3,0,34,0,0
1096,9182.88888889096,1,84,1,89,2,2,17.0263585401618,26.6105863046628,0.0805344030459614,0.0170263585401618,21,1,19,1,2,1,-74.7749319740316,0.1015747,0,11.2482248031223,1,0,4,0,0
1097,9192.97777777971,1,85,1,90,2,2,17.0401914040907,26.6197808721936,0.0805109216292421,0.0170401914040907,21,1,18,1,2,1,-72.6682631417703,0.0850074,0,11.2543651880249,1,0,5,0,0
1098,9203.06666666845,1,84,1,90,2,2,17.0386668047502,26.6050075463563,0.0804874736913572,0.0170386668047502,20,1,17,1,2,1,-69.093807550154,0.0735771,0,11.2503669766594,1,0,4,0,1
1099,9231.55555555692,1,88,1,90,5,2,17.0663640320958,26.6358756469919,0.0804667887916412,0.0170663640320958,40,1,32,1,2,2,-145.409928925944,0.0549676,0,11.2472273599409,2,0,36,0,0
1100,9233.24444444579,1,86,1,90,1,3,17.0549125476192,26.64003781663,0.0803916254488787,0.0170549125476192,18,1,16,1,2,1,-77.4210494204314,0.0545182,0,11.2428512922964,1,0,1,0,1
1101,9253.37777777883,1,87,1,91,1,4,17.0700952677023,26.6513745469933,0.0803764897074756,0.0170700952677024,17,1,15,1,2,1,-52.5489174173944,0.0815688,0,11.2376579292273,0,1,0,0,0
1102,9263.46666666757,1,91,1,91,2,3,17.0773130912876,26.6502914349862,0.0803640916319832,0.0170773130912876,16,1,14,1,1,4,-79.3258984416309,0.0745126,0,11.2394707356246,4,0,14,0,0
1103,9271.77777777856,1,81,1,91,5,3,17.059793972576,26.6325998568013,0.0803544252426528,0.017059793972576,30,2,21,1,1,3,-127.196851737046,0.0529696,0,11.2403748445055,3,0,36,0,0
1104,9273.55555555631,1,89,1,91,2,3,17.0461411140858,26.5989914042419,0.0803405520456772,0.0170461411140858,15,1,13,1,1,2,-75.5930297224657,0.0700291,0,11.2345360002715,2,0,10,0,0
1105,9283.64444444505,1,89,1,91,2,3,17.0394997427985,26.5763699454431,0.0803336259877085,0.0170394997427985,14,1,12,1,1,1,-72.0056832807741,0.062519,0,11.2272191906183,1,0,8,0,0
1106,9293.7333333338,1,89,1,90,2,3,17.0384608289931,26.5625235487893,0.0803294181179965,0.0170384608289931,14,1,11,1,1,1,-69.838679824234,0.0639995,0,11.2236014994884,1,0,7,0,0
1107,9303.82222222254,1,88,1,91,1,3,17.0404546699536,26.553435766112,0.0803252142230619,0.0170404546699536,11,1,8,1,1,3,-93.0076259775999,0.0595589,0,11.2219877344878,3,0,6,0,1
1108,9313.91111111128,1,87,1,91,1,4,17.0473941798942,26.5520794259733,0.080329140390517,0.0170473941798942,15,1,11,1,2,1,-69.4319315722218,0.0729737,0,11.2236357357357,1,0,3,0,0
1109,9322.04444444449,1,83,1,91,4,4,17.0390256084296,26.5486733617932,0.0803222327086423,0.0170390256084296,32,2,23,1,2,4,-153.575988707749,0.0465674,0,11.2304760898347,4,0,32,0,0
1110,9332.13333333324,1,83,1,92,4,5,17.0419942669942,26.5411670918367,0.0803030303030303,0.0170419942669942,31,1,22,1,2,2,-125.028738318212,0.0480307,0,11.2295062061522,2,0,28,0,0
1111,9354.13333333292,1,87,1,92,1,5,17.0539586743044,26.5476910828025,0.0802529346473378,0.0170539586743044,15,1,10,1,2,1,-66.2586194180455,0.0985762,0,11.2163280409042,1,0,2,0,0
1112,9374.26666666596,1,90,1,93,1,5,17.070168983374,26.5608354537741,0.0802460835070262,0.017070168983374,25,1,14,1,3,1,-43.1298344265041,0.1310829,0,11.2120390261366,0,1,1,0,0
1113,9382.39999999917,1,86,1,92,3,4,17.0826048758623,26.5681173672877,0.0802122871250546,0.0170826048758623,37,1,26,1,3,2,-109.893198951978,0.0665406,0,11.2233539281028,2,0,25,0,0
1114,9384.3555555547,1,89,1,93,2,5,17.0860863743647,26.5735320485671,0.0801462694578637,0.0170860863743647,24,2,13,1,2,3,-67.2610714427527,0.0616656,0,11.2196189496901,2,1,13,1,0
1115,9388.84444444352,1,90,1,92,2,5,17.0941876809238,26.586131793457,0.0801488334674175,0.0170941876809238,24,2,13,1,2,3,-67.3187815937252,0.081031,0,11.2189199578824,2,1,13,1,0
1116,9392.48888888791,1,93,2,93,5,5,17.0752004428116,26.5662382523947,0.0801513933547696,0.0170752004428116,42,4,26,2,3,5,-165.733598929936,0.1690744,0,11.2247698353282,3,2,36,1,0
1117,9394.44444444344,1,89,1,92,2,4,17.0667250809965,26.5410287381277,0.0801725867951033,0.0170667250809965,13,3,8,2,1,6,-104.748884605806,0.0724843,0,11.2223320870218,5,1,13,1,0
1118,9400.35555555447,1,89,1,91,2,4,17.0855514205821,26.5703062015896,0.0802380395172345,0.0170855514205821,13,2,8,1,1,3,-64.567639356786,0.0705399,0,11.2286939437891,2,1,10,1,0
1119,9411.86666666541,1,90,1,92,2,4,17.1121094811192,26.6116075200675,0.080270017377356,0.0171121094811192,13,2,8,1,1,3,-64.7153311688248,0.0745872,0,11.23411360799,2,1,10,1,0
1120,9422.08888888748,1,85,1,92,2,4,17.1371400434664,26.6505333755809,0.0803019674650099,0.0171371400434664,13,2,8,1,1,3,-64.8559434616739,0.0680734,0,11.2385199536789,2,1,10,1,0
1121,9423.37777777635,1,86,1,92,2,4,17.1387157022549,26.6529837346854,0.0803338898163606,0.0171387157022549,14,2,9,1,1,3,-68.3992213067536,0.0715765,0,11.2335492343305,2,1,10,1,0
