kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
bot_to_pod,326,1,initial_bots,1,16,70,272,63,0,0,0,4.5,11.5,17.5,13.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,13.620093791412858
pod_to_station_queue,326,2,initial_bots,1,16,272,16,63,0,1,-1,17.5,13.5,1.5,3.5,16,10,18.867962264113206,26,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666664
bot_to_pod,327,1,initial_bots,1,24,70,272,63,1,0,0,4.5,11.5,17.5,13.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,13.620093791412858
pod_to_station_queue,327,2,initial_bots,1,24,272,24,63,1,1,-1,17.5,13.5,1.5,9.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,328,1,initial_bots,1,16,70,100,64,0,0,0,4.5,11.5,13.5,1.5,9,10,13.45362404707371,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666668
pod_to_station_queue,328,2,initial_bots,1,16,100,16,64,0,1,-1,13.5,1.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,28,28,3,4,26.375
bot_to_pod,329,1,initial_bots,1,24,70,100,64,1,0,0,4.5,11.5,13.5,1.5,9,10,13.45362404707371,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666668
pod_to_station_queue,329,2,initial_bots,1,24,100,24,64,1,1,-1,13.5,1.5,1.5,9.5,12,8,14.422205101855956,20,1,1,0,0,1,4,1,1,34,34,3,4,30.375
bot_to_pod,330,1,initial_bots,1,16,70,243,65,0,0,0,4.5,11.5,16.5,11.5,12,0,12,12,1,0,1,0,0,3,4,1,12,12,0,1,9.5
pod_to_station_queue,330,2,initial_bots,1,16,243,16,65,0,1,-1,16.5,11.5,1.5,3.5,15,8,17,23,1,1,0,0,1,4,1,1,33,33,3,4,29.708333333333336
bot_to_pod,331,1,initial_bots,1,24,70,243,65,1,0,0,4.5,11.5,16.5,11.5,12,0,12,12,1,0,1,0,0,3,4,1,12,12,0,1,9.5
pod_to_station_queue,331,2,initial_bots,1,24,243,24,65,1,1,-1,16.5,11.5,1.5,9.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,332,1,initial_bots,1,16,70,111,66,0,0,0,4.5,11.5,10.5,2.5,6,9,10.816653826391969,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,332,2,initial_bots,1,16,111,16,66,0,1,-1,10.5,2.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,333,1,initial_bots,1,24,70,111,66,1,0,0,4.5,11.5,10.5,2.5,6,9,10.816653826391969,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,333,2,initial_bots,1,24,111,24,66,1,1,-1,10.5,2.5,1.5,9.5,9,7,11.401754250991379,16,1,1,0,0,1,4,1,1,16,16,2,3,16.25
bot_to_pod,334,1,initial_bots,1,16,70,200,67,0,0,0,4.5,11.5,15.5,8.5,11,3,11.401754250991379,14,1,0,1,0,0,3,4,1,14,14,1,2,13.583333333333332
pod_to_station_queue,334,2,initial_bots,1,16,200,16,67,0,1,-1,15.5,8.5,1.5,3.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,335,1,initial_bots,1,24,70,200,67,1,0,0,4.5,11.5,15.5,8.5,11,3,11.401754250991379,14,1,0,1,0,0,3,4,1,14,14,1,2,13.583333333333332
pod_to_station_queue,335,2,initial_bots,1,24,200,24,67,1,1,-1,15.5,8.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,336,1,initial_bots,1,16,70,238,68,0,0,0,4.5,11.5,11.5,11.5,7,0,7,7,1,0,1,0,0,3,4,1,7,7,0,1,6.1666666666666661
pod_to_station_queue,336,2,initial_bots,1,16,238,16,68,0,1,-1,11.5,11.5,1.5,3.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666668
bot_to_pod,337,1,initial_bots,1,24,70,238,68,1,0,0,4.5,11.5,11.5,11.5,7,0,7,7,1,0,1,0,0,3,4,1,7,7,0,1,6.1666666666666661
pod_to_station_queue,337,2,initial_bots,1,24,238,24,68,1,1,-1,11.5,11.5,1.5,9.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668
bot_to_pod,338,1,initial_bots,1,16,70,134,69,0,0,0,4.5,11.5,5.5,4.5,1,7,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,338,2,initial_bots,1,16,134,16,69,0,1,-1,5.5,4.5,1.5,3.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,339,1,initial_bots,1,24,70,134,69,1,0,0,4.5,11.5,5.5,4.5,1,7,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,339,2,initial_bots,1,24,134,24,69,1,1,-1,5.5,4.5,1.5,9.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,11,11,3,4,15.03185424949238
bot_to_pod,340,1,initial_bots,1,16,70,281,70,0,0,0,4.5,11.5,12.5,14.5,8,3,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,10.958333333333334
pod_to_station_queue,340,2,initial_bots,1,16,281,16,70,0,1,-1,12.5,14.5,1.5,3.5,11,11,15.556349186104045,22,1,1,0,0,1,4,1,1,24,24,3,4,23.541666666666668
bot_to_pod,341,1,initial_bots,1,24,70,281,70,1,0,0,4.5,11.5,12.5,14.5,8,3,8.5440037453175304,11,1,0,1,0,0,3,4,1,11,11,1,2,10.958333333333334
pod_to_station_queue,341,2,initial_bots,1,24,281,24,70,1,1,-1,12.5,14.5,1.5,9.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,18,18,3,4,19.541666666666668
bot_to_pod,342,1,initial_bots,1,16,70,160,71,0,0,0,4.5,11.5,17.5,5.5,13,6,14.317821063276353,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666668
pod_to_station_queue,342,2,initial_bots,1,16,160,16,71,0,1,-1,17.5,5.5,1.5,3.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,343,1,initial_bots,1,24,70,160,71,1,0,0,4.5,11.5,17.5,5.5,13,6,14.317821063276353,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666668
pod_to_station_queue,343,2,initial_bots,1,24,160,24,71,1,1,-1,17.5,5.5,1.5,9.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192
bot_to_pod,344,1,initial_bots,1,16,70,195,72,0,0,0,4.5,11.5,10.5,8.5,6,3,6.7082039324993694,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,344,2,initial_bots,1,16,195,16,72,0,1,-1,10.5,8.5,1.5,3.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,16,16,3,4,18.208333333333336
bot_to_pod,345,1,initial_bots,1,24,70,195,72,1,0,0,4.5,11.5,10.5,8.5,6,3,6.7082039324993694,9,1,0,1,0,0,3,4,1,9,9,1,2,10.25
pod_to_station_queue,345,2,initial_bots,1,24,195,24,72,1,1,-1,10.5,8.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,346,1,initial_bots,1,16,70,220,73,0,0,0,4.5,11.5,7.5,10.5,3,1,3.1622776601683795,4,1,0,1,0,0,3,4,1,4,4,1,2,6.75
pod_to_station_queue,346,2,initial_bots,1,16,220,16,73,0,1,-1,7.5,10.5,1.5,3.5,6,7,9.2195444572928871,13,1,1,0,0,1,4,1,1,13,13,3,4,16.208333333333332
bot_to_pod,347,1,initial_bots,1,24,70,220,73,1,0,0,4.5,11.5,7.5,10.5,3,1,3.1622776601683795,4,1,0,1,0,0,3,4,1,4,4,1,2,6.75
pod_to_station_queue,347,2,initial_bots,1,24,220,24,73,1,1,-1,7.5,10.5,1.5,9.5,6,1,6.0827625302982193,7,1,1,0,0,1,4,1,1,7,7,1,2,8.125
bot_to_pod,348,1,initial_bots,1,16,70,237,74,0,0,0,4.5,11.5,10.5,11.5,6,0,6,6,1,0,1,0,0,3,4,1,6,6,0,1,5.5
pod_to_station_queue,348,2,initial_bots,1,16,237,16,74,0,1,-1,10.5,11.5,1.5,3.5,9,8,12.041594578792296,17,1,1,0,0,1,4,1,1,25,25,4,5,26.5
bot_to_pod,349,1,initial_bots,1,24,70,237,74,1,0,0,4.5,11.5,10.5,11.5,6,0,6,6,1,0,1,0,0,3,4,1,6,6,0,1,5.5
pod_to_station_queue,349,2,initial_bots,1,24,237,24,74,1,1,-1,10.5,11.5,1.5,9.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,19,19,4,5,22.333333333333332
bot_to_pod,350,1,initial_bots,1,16,70,102,75,0,0,0,4.5,11.5,15.5,1.5,11,10,14.866068747318506,21,1,0,1,0,0,3,4,1,21,21,1,2,18.25
pod_to_station_queue,350,2,initial_bots,1,16,102,16,75,0,1,-1,15.5,1.5,1.5,3.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666668
bot_to_pod,351,1,initial_bots,1,24,70,102,75,1,0,0,4.5,11.5,15.5,1.5,11,10,14.866068747318506,21,1,0,1,0,0,3,4,1,21,21,1,2,18.25
pod_to_station_queue,351,2,initial_bots,1,24,102,24,75,1,1,-1,15.5,1.5,1.5,9.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666668
bot_to_pod,352,1,initial_bots,1,16,70,224,76,0,0,0,4.5,11.5,11.5,10.5,7,1,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,352,2,initial_bots,1,16,224,16,76,0,1,-1,11.5,10.5,1.5,3.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,17,17,3,4,19.041666666666664
bot_to_pod,353,1,initial_bots,1,24,70,224,76,1,0,0,4.5,11.5,11.5,10.5,7,1,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,353,2,initial_bots,1,24,224,24,76,1,1,-1,11.5,10.5,1.5,9.5,10,1,10.04987562112089,11,1,1,0,0,1,4,1,1,11,11,1,2,10.791666666666668
bot_to_pod,354,1,initial_bots,1,16,70,201,77,0,0,0,4.5,11.5,16.5,8.5,12,3,12.369316876852981,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,354,2,initial_bots,1,16,201,16,77,0,1,-1,16.5,8.5,1.5,3.5,15,5,15.811388300841896,20,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412856
bot_to_pod,355,1,initial_bots,1,24,70,201,77,1,0,0,4.5,11.5,16.5,8.5,12,3,12.369316876852981,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,355,2,initial_bots,1,24,201,24,77,1,1,-1,16.5,8.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,356,1,initial_bots,1,16,70,105,78,0,0,0,4.5,11.5,18.5,1.5,14,10,17.204650534085253,24,1,0,1,0,0,3,4,1,24,24,1,2,20.25
pod_to_station_queue,356,2,initial_bots,1,16,105,16,78,0,1,-1,18.5,1.5,1.5,3.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,21,21,2,3,19.578427124746192
bot_to_pod,357,1,initial_bots,1,24,70,105,78,1,0,0,4.5,11.5,18.5,1.5,14,10,17.204650534085253,24,1,0,1,0,0,3,4,1,24,24,1,2,20.25
pod_to_station_queue,357,2,initial_bots,1,24,105,24,78,1,1,-1,18.5,1.5,1.5,9.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,27,27,2,3,23.583333333333336
bot_to_pod,358,1,initial_bots,1,16,70,273,79,0,0,0,4.5,11.5,18.5,13.5,14,2,14.142135623730951,16,1,0,1,0,0,3,4,1,16,16,1,2,14.286760458079522
pod_to_station_queue,358,2,initial_bots,1,16,273,16,79,0,1,-1,18.5,13.5,1.5,3.5,17,10,19.723082923316021,27,1,1,0,0,1,4,1,1,31,31,3,4,28.370093791412856
bot_to_pod,359,1,initial_bots,1,24,70,273,79,1,0,0,4.5,11.5,18.5,13.5,14,2,14.142135623730951,16,1,0,1,0,0,3,4,1,16,16,1,2,14.286760458079522
pod_to_station_queue,359,2,initial_bots,1,24,273,24,79,1,1,-1,18.5,13.5,1.5,9.5,17,4,17.464249196572979,21,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,360,1,initial_bots,1,16,70,112,80,0,0,0,4.5,11.5,11.5,2.5,7,9,11.401754250991379,16,1,0,1,0,0,3,4,1,16,16,1,2,14.916666666666666
pod_to_station_queue,360,2,initial_bots,1,16,112,16,80,0,1,-1,11.5,2.5,1.5,3.5,10,1,10.04987562112089,11,1,1,0,0,1,4,1,1,11,11,1,2,10.791666666666668
bot_to_pod,361,1,initial_bots,1,24,70,112,80,1,0,0,4.5,11.5,11.5,2.5,7,9,11.401754250991379,16,1,0,1,0,0,3,4,1,16,16,1,2,14.916666666666666
pod_to_station_queue,361,2,initial_bots,1,24,112,24,80,1,1,-1,11.5,2.5,1.5,9.5,10,7,12.206555615733702,17,1,1,0,0,1,4,1,1,17,17,3,4,19.036760458079527
bot_to_pod,362,1,initial_bots,1,16,70,156,81,0,0,0,4.5,11.5,13.5,5.5,9,6,10.816653826391969,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,362,2,initial_bots,1,16,156,16,81,0,1,-1,13.5,5.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856
bot_to_pod,363,1,initial_bots,1,24,70,156,81,1,0,0,4.5,11.5,13.5,5.5,9,6,10.816653826391969,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,363,2,initial_bots,1,24,156,24,81,1,1,-1,13.5,5.5,1.5,9.5,12,4,12.649110640673518,16,1,1,0,0,1,4,1,1,22,22,4,5,24.490187582825712
bot_to_pod,364,1,initial_bots,1,16,70,179,82,0,0,0,4.5,11.5,8.5,7.5,4,4,5.6568542494923806,8,1,0,1,0,0,3,4,1,8,8,1,2,9.5833333333333339
pod_to_station_queue,364,2,initial_bots,1,16,179,16,82,0,1,-1,8.5,7.5,1.5,3.5,7,4,8.0622577482985491,11,1,1,0,0,1,4,1,1,17,17,4,5,21.161760458079524
bot_to_pod,365,1,initial_bots,1,24,70,179,82,1,0,0,4.5,11.5,8.5,7.5,4,4,5.6568542494923806,8,1,0,1,0,0,3,4,1,8,8,1,2,9.5833333333333339
pod_to_station_queue,365,2,initial_bots,1,24,179,24,82,1,1,-1,8.5,7.5,1.5,9.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524
bot_to_pod,366,1,initial_bots,1,16,70,141,83,0,0,0,4.5,11.5,12.5,4.5,8,7,10.63014581273465,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,366,2,initial_bots,1,16,141,16,83,0,1,-1,12.5,4.5,1.5,3.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,11.458333333333332
bot_to_pod,367,1,initial_bots,1,24,70,141,83,1,0,0,4.5,11.5,12.5,4.5,8,7,10.63014581273465,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,367,2,initial_bots,1,24,141,24,83,1,1,-1,12.5,4.5,1.5,9.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,18,18,3,4,19.703427124746192
bot_to_pod,368,1,initial_bots,1,16,70,193,84,0,0,0,4.5,11.5,8.5,8.5,4,3,5,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9166666666666679
pod_to_station_queue,368,2,initial_bots,1,16,193,16,84,0,1,-1,8.5,8.5,1.5,3.5,7,5,8.6023252670426267,12,1,1,0,0,1,4,1,1,14,14,3,4,16.875
bot_to_pod,369,1,initial_bots,1,24,70,193,84,1,0,0,4.5,11.5,8.5,8.5,4,3,5,7,1,0,1,0,0,3,4,1,7,7,1,2,8.9166666666666679
pod_to_station_queue,369,2,initial_bots,1,24,193,24,84,1,1,-1,8.5,8.5,1.5,9.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,8.7916666666666661
bot_to_pod,370,1,initial_bots,1,16,70,155,85,0,0,0,4.5,11.5,12.5,5.5,8,6,10,14,1,0,1,0,0,3,4,1,14,14,1,2,13.583333333333334
pod_to_station_queue,370,2,initial_bots,1,16,155,16,85,0,1,-1,12.5,5.5,1.5,3.5,11,2,11.180339887498949,13,1,1,0,0,1,4,1,1,19,19,3,4,20.370093791412856
bot_to_pod,371,1,initial_bots,1,24,70,155,85,1,0,0,4.5,11.5,12.5,5.5,8,6,10,14,1,0,1,0,0,3,4,1,14,14,1,2,13.583333333333334
pod_to_station_queue,371,2,initial_bots,1,24,155,24,85,1,1,-1,12.5,5.5,1.5,9.5,11,4,11.704699910719626,15,1,1,0,0,1,4,1,1,25,25,5,6,28.615187582825712
bot_to_pod,372,1,initial_bots,1,16,70,260,86,0,0,0,4.5,11.5,5.5,13.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,5.4534271247461898
pod_to_station_queue,372,2,initial_bots,1,16,260,16,86,0,1,-1,5.5,13.5,1.5,3.5,4,10,10.770329614269007,14,1,1,0,0,1,4,1,1,14,14,2,3,14.916666666666668
bot_to_pod,373,1,initial_bots,1,24,70,260,86,1,0,0,4.5,11.5,5.5,13.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,5.4534271247461898
pod_to_station_queue,373,2,initial_bots,1,24,260,24,86,1,1,-1,5.5,13.5,1.5,9.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,10.916666666666668
bot_to_pod,374,1,initial_bots,1,16,70,233,87,0,0,0,4.5,11.5,6.5,11.5,2,0,2,2,1,0,1,0,0,3,4,1,2,2,0,1,2.8284271247461903
pod_to_station_queue,374,2,initial_bots,1,16,233,16,87,0,1,-1,6.5,11.5,1.5,3.5,5,8,9.4339811320566032,13,1,1,0,0,1,4,1,1,27,27,5,6,29.791666666666664
bot_to_pod,375,1,initial_bots,1,24,70,233,87,1,0,0,4.5,11.5,6.5,11.5,2,0,2,2,1,0,1,0,0,3,4,1,2,2,0,1,2.8284271247461903
pod_to_station_queue,375,2,initial_bots,1,24,233,24,87,1,1,-1,6.5,11.5,1.5,9.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,21,21,5,6,25.958333333333332
bot_to_pod,376,1,initial_bots,1,16,70,229,88,0,0,0,4.5,11.5,16.5,10.5,12,1,12.041594578792296,13,1,0,1,0,0,3,4,1,13,13,1,2,12.75
pod_to_station_queue,376,2,initial_bots,1,16,229,16,88,0,1,-1,16.5,10.5,1.5,3.5,15,7,16.552945357246848,22,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412856
bot_to_pod,377,1,initial_bots,1,24,70,229,88,1,0,0,4.5,11.5,16.5,10.5,12,1,12.041594578792296,13,1,0,1,0,0,3,4,1,13,13,1,2,12.75
pod_to_station_queue,377,2,initial_bots,1,24,229,24,88,1,1,-1,16.5,10.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,378,1,initial_bots,1,16,70,203,89,0,0,0,4.5,11.5,18.5,8.5,14,3,14.317821063276353,17,1,0,1,0,0,3,4,1,17,17,1,2,15.583333333333332
pod_to_station_queue,378,2,initial_bots,1,16,203,16,89,0,1,-1,18.5,8.5,1.5,3.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,3,4,23.541666666666664
bot_to_pod,379,1,initial_bots,1,24,70,203,89,1,0,0,4.5,11.5,18.5,8.5,14,3,14.317821063276353,17,1,0,1,0,0,3,4,1,17,17,1,2,15.583333333333332
pod_to_station_queue,379,2,initial_bots,1,24,203,24,89,1,1,-1,18.5,8.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,15.458333333333334
bot_to_pod,380,1,initial_bots,1,16,70,279,90,0,0,0,4.5,11.5,10.5,14.5,6,3,6.7082039324993694,9,1,0,1,0,0,3,4,1,9,9,1,2,9.625
pod_to_station_queue,380,2,initial_bots,1,16,279,16,90,0,1,-1,10.5,14.5,1.5,3.5,9,11,14.212670403551895,20,1,1,0,0,1,4,1,1,22,22,3,4,22.208333333333336
bot_to_pod,381,1,initial_bots,1,24,70,279,90,1,0,0,4.5,11.5,10.5,14.5,6,3,6.7082039324993694,9,1,0,1,0,0,3,4,1,9,9,1,2,9.625
pod_to_station_queue,381,2,initial_bots,1,24,279,24,90,1,1,-1,10.5,14.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,16,16,3,4,18.375
bot_to_pod,382,1,initial_bots,1,16,70,135,91,0,0,0,4.5,11.5,6.5,4.5,2,7,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.245093791412856
pod_to_station_queue,382,2,initial_bots,1,16,135,16,91,0,1,-1,6.5,4.5,1.5,3.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333
bot_to_pod,383,1,initial_bots,1,24,70,135,91,1,0,0,4.5,11.5,6.5,4.5,2,7,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.245093791412856
pod_to_station_queue,383,2,initial_bots,1,24,135,24,91,1,1,-1,6.5,4.5,1.5,9.5,5,5,7.0710678118654755,10,1,1,0,0,1,4,1,1,12,12,3,4,15.70342712474619
bot_to_pod,384,1,initial_bots,1,16,70,153,92,0,0,0,4.5,11.5,10.5,5.5,6,6,8.4852813742385695,12,1,0,1,0,0,3,4,1,12,12,1,2,12.25
pod_to_station_queue,384,2,initial_bots,1,16,153,16,92,0,1,-1,10.5,5.5,1.5,3.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,19,19,4,5,22.333333333333332
bot_to_pod,385,1,initial_bots,1,24,70,153,92,1,0,0,4.5,11.5,10.5,5.5,6,6,8.4852813742385695,12,1,0,1,0,0,3,4,1,12,12,1,2,12.25
pod_to_station_queue,385,2,initial_bots,1,24,153,24,92,1,1,-1,10.5,5.5,1.5,9.5,9,4,9.8488578017961039,13,1,1,0,0,1,4,1,1,13,13,2,3,14.25
bot_to_pod,386,1,initial_bots,1,16,70,187,93,0,0,0,4.5,11.5,16.5,7.5,12,4,12.649110640673518,16,1,0,1,0,0,3,4,1,16,16,1,2,14.916666666666668
pod_to_station_queue,386,2,initial_bots,1,16,187,16,93,0,1,-1,16.5,7.5,1.5,3.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,387,1,initial_bots,1,24,70,187,93,1,0,0,4.5,11.5,16.5,7.5,12,4,12.649110640673518,16,1,0,1,0,0,3,4,1,16,16,1,2,14.916666666666668
pod_to_station_queue,387,2,initial_bots,1,24,187,24,93,1,1,-1,16.5,7.5,1.5,9.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,25,25,3,4,24.375
bot_to_pod,388,1,initial_bots,1,16,70,136,94,0,0,0,4.5,11.5,7.5,4.5,3,7,7.6157731058639087,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,388,2,initial_bots,1,16,136,16,94,0,1,-1,7.5,4.5,1.5,3.5,6,1,6.0827625302982193,7,1,1,0,0,1,4,1,1,7,7,1,2,8.125
bot_to_pod,389,1,initial_bots,1,24,70,136,94,1,0,0,4.5,11.5,7.5,4.5,3,7,7.6157731058639087,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,389,2,initial_bots,1,24,136,24,94,1,1,-1,7.5,4.5,1.5,9.5,6,5,7.810249675906654,11,1,1,0,0,1,4,1,1,13,13,3,4,16.370093791412859
bot_to_pod,390,1,initial_bots,1,16,70,117,95,0,0,0,4.5,11.5,16.5,2.5,12,9,15,21,1,0,1,0,0,3,4,1,21,21,1,2,18.25
pod_to_station_queue,390,2,initial_bots,1,16,117,16,95,0,1,-1,16.5,2.5,1.5,3.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125
bot_to_pod,391,1,initial_bots,1,24,70,117,95,1,0,0,4.5,11.5,16.5,2.5,12,9,15,21,1,0,1,0,0,3,4,1,21,21,1,2,18.25
pod_to_station_queue,391,2,initial_bots,1,24,117,24,95,1,1,-1,16.5,2.5,1.5,9.5,15,7,16.552945357246848,22,1,1,0,0,1,4,1,1,22,22,3,4,22.370093791412859
bot_to_pod,392,1,initial_bots,1,16,70,242,96,0,0,0,4.5,11.5,15.5,11.5,11,0,11,11,1,0,1,0,0,3,4,1,11,11,0,1,8.8333333333333321
pod_to_station_queue,392,2,initial_bots,1,16,242,16,96,0,1,-1,15.5,11.5,1.5,3.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,22,22,2,3,20.25
bot_to_pod,393,1,initial_bots,1,24,70,242,96,1,0,0,4.5,11.5,15.5,11.5,11,0,11,11,1,0,1,0,0,3,4,1,11,11,0,1,8.8333333333333321
pod_to_station_queue,393,2,initial_bots,1,24,242,24,96,1,1,-1,15.5,11.5,1.5,9.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856
bot_to_pod,394,1,initial_bots,1,16,70,106,97,0,0,0,4.5,11.5,5.5,2.5,1,9,9.0553851381374173,10,1,0,1,0,0,3,4,1,10,10,1,2,10.75
pod_to_station_queue,394,2,initial_bots,1,16,106,16,97,0,1,-1,5.5,2.5,1.5,3.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,395,1,initial_bots,1,24,70,106,97,1,0,0,4.5,11.5,5.5,2.5,1,9,9.0553851381374173,10,1,0,1,0,0,3,4,1,10,10,1,2,10.75
pod_to_station_queue,395,2,initial_bots,1,24,106,24,97,1,1,-1,5.5,2.5,1.5,9.5,4,7,8.0622577482985491,11,1,1,0,0,1,4,1,1,11,11,3,4,15.03185424949238
bot_to_pod,396,1,initial_bots,1,16,70,104,98,0,0,0,4.5,11.5,17.5,1.5,13,10,16.401219466856727,23,1,0,1,0,0,3,4,1,23,23,1,2,19.583333333333336
pod_to_station_queue,396,2,initial_bots,1,16,104,16,98,0,1,-1,17.5,1.5,1.5,3.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192
bot_to_pod,397,1,initial_bots,1,24,70,104,98,1,0,0,4.5,11.5,17.5,1.5,13,10,16.401219466856727,23,1,0,1,0,0,3,4,1,23,23,1,2,19.583333333333336
pod_to_station_queue,397,2,initial_bots,1,24,104,24,98,1,1,-1,17.5,1.5,1.5,9.5,16,8,17.888543819998318,24,1,1,0,0,1,4,1,1,30,30,3,4,27.703427124746192
