parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
948,4,2,7384.84444445617,7504.93333334577,7504.93333334577,120.088888889599,6392.26666667252,7344.75555556704
797,4,2,6702.97777778547,7545.24444445712,7545.24444445712,842.266666671646,5519.55555555625,6602.71111111821
735,3,2,6061.42222222612,7655.46666667999,7655.46666667999,1594.04444445387,4943.33333333062,5990.44444444792
856,5,2,6582.53333334031,7705.55555556917,7705.55555556917,1123.02222222886,5860.0888888916,6472.53333333966
682,3,2,5624.71111111243,7805.77777779199,7805.77777779199,2181.06666667956,4507.15555555027,5519.55555555625
927,7,2,7645.42222223549,7825.866666681,7825.866666681,180.444444445511,6257.20000000506,7475.11111112337
1032,3,2,7244.35555556645,7916.1333333482,7916.1333333482,671.777777781749,6913.51111112005,7124.08888889907
256,3,2,5960.31111111441,8006.31111112651,8006.31111112651,2046.0000000121,1229.55555555603,5860.0888888916
770,2,2,7485.15555556787,8016.40000001546,8016.40000001546,531.244444447585,5238.93333333237,7404.88888890073
1044,4,2,7946.17777779282,8056.53333334903,8056.53333334903,110.355555556208,7023.73333334292,7835.9111111255
575,5,3,6086.66666667072,8096.57777779371,8096.57777779371,2009.91111112299,3633.0222222165,6041.37777778156
1060,5,2,8046.40000001563,8156.66666668295,8156.66666668295,110.266666667319,7104.04444445451,7916.1333333482
1082,6,3,7404.88888890073,8176.71111112752,8176.71111112752,771.822222226785,7264.44444445546,7364.8000000116
993,4,2,7244.48888889978,8196.88888890531,8196.88888890531,952.40000000553,6652.88888889628,7154.22222223258
1008,4,2,8186.80000001646,8217.02222223835,8217.02222223835,30.2222222218888,6763.11111111916,8056.53333334903
628,5,2,5649.51111111258,8317.64444445911,8317.64444445911,2668.13333334654,4065.95555554797,5589.82222222333
913,6,2,8216.88888890502,8347.82222223645,8347.82222223645,130.933333331428,6156.9333333378,8156.66666668295
1057,3,2,7966.22222223738,8398.17777779127,8398.17777779127,431.95555555389,7094.00000001,7855.95555557006
442,5,2,5880.13333333616,8468.5333333458,8468.5333333458,2588.40000000964,2686.5333333317,5835.24444444701
477,3,2,8066.4444444602,8478.62222223455,8478.62222223455,412.177777774349,2933.24444444175,7946.17777779282
584,6,4,4141.42222221477,8518.88888890063,8518.88888890063,4377.46666668586,3708.75555554951,4030.88888888145
