decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
914,10328.0888888743,60,1,96,1,0,1,2,0.0019992,21.2386928318703,31.4145940128543,1,13.9996476746804,1,0,1
915,10334.1777777631,60,1,93,0,0,1,2,0.0010003,21.2378788196449,31.4022203842609,1,14.0026543172108,1,0,1
916,10344.2666666518,59,1,93,1,0,1,5,0.0019999,21.2427392433233,31.3982593201753,1,14.0025488997554,2,0,1
917,10358.2666666516,60,1,94,0,0,1,2,0,21.2404146090535,31.4069657417549,1,14.0012498643663,1,0,1
918,10368.3555555404,60,1,93,0,0,1,2,0,21.2335610595947,31.3857122445431,1,13.993434630006,2,0,1
919,10374.4444444292,59,1,93,1,0,1,2,0.001,21.2129662563987,31.3673697758552,1,13.9937315187262,1,0,1
920,10384.5333333179,58,1,92,0,0,1,2,0.0010068,21.2288139879322,31.3797097594544,1,14.000883653025,1,0,1
921,10388.4888888734,57,1,91,1,0,1,1,0.0020308,21.2259469671084,31.3644036427829,1,14.002511266033,1,0,1
922,10418.6666666508,59,1,93,0,0,1,1,0,21.2898786884536,31.4477946639903,1,14.0141143211374,1,0,1
923,10424.7555555396,57,1,94,1,0,1,2,0.0019965,21.294816136835,31.4440320975899,1,14.020895437984,1,0,1
924,10428.7555555395,58,1,93,0,0,1,1,0,21.2883886780896,31.4235128530932,1,14.0201900217487,1,0,1
925,10438.8444444282,59,1,93,0,0,1,2,0.0010004,21.3064190689187,31.4391134795445,1,14.0287904625293,1,0,1
926,10444.8888888726,57,1,96,1,0,1,1,0.0019646,21.3012462582835,31.4204933961665,1,14.0289079473441,1,0,1
927,10458.9777777613,58,1,92,1,0,1,1,0.0010004,21.3158767977657,31.4311032738453,1,14.0284856488197,1,0,1
928,10465.0222222056,57,1,94,0,0,1,1,0.0009998,21.325523467667,31.4343755010416,1,14.0383581261297,1,0,1
929,10479.1111110943,58,1,92,1,0,1,4,0.0030004,21.3358584773368,31.4386757887676,1,14.0351231199855,2,0,1
930,10489.1999999831,58,1,91,0,0,1,1,0,21.3348938349576,31.4493845407312,1,14.0415284882918,1,0,1
931,10505.2444444273,57,1,92,1,0,1,7,0.0019991,21.3692639165672,31.4891202912954,1,14.0541235002556,2,0,1
932,10509.3333333161,58,1,91,0,0,1,2,0.0010005,21.3548059971645,31.4799295303028,1,14.0584093378831,1,0,1
933,10519.4222222048,58,1,93,0,0,1,2,0.0009997,21.3693981312393,31.4905339522784,1,14.0647625200321,1,0,1
934,10525.3777777603,56,1,94,0,0,1,1,0.0009971,21.3597702109805,31.4654679452079,1,14.0619342571088,1,0,1
935,10529.5111110936,57,1,93,1,0,1,4,0.0020024,21.3512303778219,31.4420374307131,1,14.0598159692574,3,0,1
936,10545.5111110934,56,1,93,0,0,1,1,0,21.331244128358,31.4475637686308,1,14.0571364183999,1,0,1
937,10549.6444444266,56,1,94,0,0,1,6,0,21.3207272727274,31.4212218649519,1,14.0536912751679,2,0,1
938,10569.7777777597,57,1,95,0,0,1,2,0.001001,21.3240488615327,31.4381319939299,1,14.0493853025505,1,0,1
939,10585.733333315,57,1,95,0,0,1,2,0,21.3233379696823,31.4262670825906,1,14.0389678558157,1,0,1
940,10605.866666648,58,1,94,1,0,1,1,0.0029824,21.3248488991621,31.4176993931032,1,14.0233508020718,1,0,1
941,10625.9999999811,59,1,93,0,0,1,2,0.0010005,21.3451782770845,31.4368687538704,1,14.0201551748579,1,0,1
942,10636.0888888698,59,1,94,0,0,1,1,0.0010316,21.3424009177685,31.4220209674182,1,14.0151477258385,1,0,1
943,10640.1333333142,58,1,92,1,0,1,2,0.0020029,21.3381582873274,31.4050423355553,1,14.0158435138244,1,0,1
944,10646.1777777586,58,1,93,1,0,1,6,0.0020303,21.3377166904411,31.3936831732766,1,14.0190319158575,3,0,1
945,10650.2222222029,57,1,92,0,0,1,3,0.0015359,21.2990546531228,31.3714024965231,1,14.0173265665851,3,0,1
946,10666.3111110916,57,1,93,0,0,1,3,0.0010002,21.3041696914246,31.4134731437249,1,14.0310534383067,2,0,1
947,10670.355555536,57,1,92,0,0,1,3,0,21.2782251033985,31.3870743571869,1,14.0274934212452,2,0,1
948,10710.5777777576,60,1,94,1,0,1,4,0.0019958,21.3280929141954,31.4724930396972,1,14.0274001083447,2,0,1
949,10726.6222222018,60,1,94,1,0,1,1,0.0029658,21.3121686827958,31.4608204365081,1,14.0171972241868,1,0,1
950,10736.7111110906,60,1,94,0,0,1,1,0.0010002,21.3083330707888,31.4444323116502,1,14.0115086984555,1,0,1
951,10740.755555535,59,1,93,1,0,1,3,0.0020006,21.3001103306689,31.4215988721695,1,14.009535843665,2,0,1
952,10760.888888868,61,1,93,0,0,1,2,0.0009987,21.2973440023297,31.4293082903579,1,14.0014023774715,1,0,1
953,10786.9777777565,62,1,91,0,0,1,2,0,21.3338270089284,31.4724529109587,1,14.0025118670885,1,0,1
954,10797.0666666453,62,1,92,0,0,1,3,0.0010037,21.3359738359286,31.4649466780378,1,14.0007959457311,2,0,1
955,10807.155555534,62,1,92,1,0,1,4,0.0020359,21.3182525787994,31.4505871378082,1,13.9960263771903,2,0,1
956,10817.2444444227,61,1,91,0,0,1,3,0,21.3151971766398,31.4578277659442,1,14.0008658406633,3,0,1
957,10837.3777777558,63,1,92,1,0,1,3,0.0009997,21.3273303099353,31.5098437317827,1,14.0125436660704,2,0,1
958,10841.2888888668,63,1,91,0,0,1,2,0.0009687,21.3000000000001,31.4811320754719,1,14.0079291044777,1,0,1
959,10851.3777777556,62,1,90,0,0,1,2,0,21.2976688507845,31.467026961735,1,14.0032668911728,1,0,1
960,10861.4666666443,62,1,91,1,0,1,4,0.0020055,21.3118516114083,31.4773373172683,1,14.0094667017265,3,0,1
961,10871.5555555331,62,1,92,1,0,1,2,0.0019941,21.3007895808794,31.4948978651457,1,14.018891747416,2,0,1
962,10877.5999999774,62,1,93,0,0,1,3,0,21.2893822341365,31.4896186072771,1,14.0246650979877,2,0,1
963,10901.7333333104,64,1,94,0,0,1,2,0.0009995,21.3103182992718,31.5321602363573,1,14.0256686765615,1,0,1
964,10907.7777777548,62,1,94,0,0,1,1,0.0009994,21.307802230047,31.5177907986111,1,14.0273895070314,1,0,1
965,10917.8666666435,62,1,94,1,0,1,1,0.0019998,21.3197898801921,31.5248922161841,1,14.0321544324932,1,0,1
966,10921.8666666434,63,1,93,0,0,1,1,0.0010061,21.3126932186671,31.5037939261378,1,14.0308563689558,1,0,1
967,10937.9999999765,63,1,94,0,0,1,2,0,21.3206541344578,31.5049749048114,1,14.0264867468023,1,0,1
968,10941.9999999765,62,1,94,0,0,1,1,0,21.3111481741573,31.4803682572614,1,14.0236021256932,1,0,1
969,10962.1333333095,63,1,94,1,0,1,4,0.0030038,21.3215870668184,31.4852451504831,1,14.0144195434576,2,0,1
970,10968.1777777539,63,1,93,0,0,1,2,0.0010367,21.2995818463582,31.4642891250033,1,14.0131412147318,2,0,1
971,10978.2666666426,62,1,93,0,0,1,2,0.0010006,21.2818513145902,31.4496024080139,1,14.0081831084981,1,0,1
972,10982.2666666426,62,1,92,0,0,1,3,0.0010319,21.277051926854,31.432008528307,1,14.0083721249545,2,0,1
973,11012.4444444199,63,1,94,1,0,1,2,0.0019994,21.3015664469317,31.479714295156,1,14.0054376271837,2,0,1
974,11028.5333333086,64,1,92,0,0,1,1,0.0009992,21.3015016056271,31.4910858788343,1,14.0056640543188,1,0,1
975,11038.6222221973,64,1,92,1,0,1,6,0.0009993,21.3157433217189,31.5016392035702,1,14.0119522064437,3,0,1
976,11042.6222221972,63,1,94,1,0,1,1,0.0019981,21.2771489039579,31.47792193816,1,14.0094048186316,1,0,1
977,11048.711111086,63,1,92,1,0,1,1,0.0029973,21.2765514674971,31.4665545341504,1,14.0123375568551,1,0,1
978,11062.7555555303,63,1,93,0,0,1,2,0.0009988,21.2964798927255,31.4855554882184,1,14.0159648288504,2,0,1
979,11068.8444444191,62,1,93,0,0,1,4,0,21.2864529502918,31.4821181069957,1,14.0224144149478,2,0,1
980,11072.844444419,62,1,94,1,0,1,2,0.0110004,21.2735921923624,31.4744540223066,1,14.0269712903065,2,0,1
981,11088.9777777521,62,1,92,1,0,1,4,0.0019962,21.2759036342273,31.4892084494296,1,14.0287080050582,2,0,1
982,11109.1111110852,62,1,94,0,0,1,4,0.0009994,21.295766737113,31.5299286659914,1,14.0356259605551,2,0,1
983,11119.1999999739,62,1,93,1,0,1,5,0.002003,21.2936883811035,31.5381492876405,1,14.0408586414734,4,0,1
984,11133.1555555293,62,1,92,1,0,1,2,0.0025341,21.2569033700138,31.5383035714287,1,14.0361205722071,1,0,1
985,11162.8888888622,63,1,92,0,0,1,4,0.0010033,21.3085207527135,31.6043809329236,1,14.0416203329701,2,0,1
986,11163.377777751,62,1,92,1,0,1,3,0.0019965,21.2800914218942,31.5734146656821,1,14.0421617761322,2,0,1
987,11183.5111110841,62,1,92,0,0,1,1,0.0009978,21.2859539908745,31.5932928511555,1,14.0398765247224,1,0,1
988,11193.5999999728,62,1,91,1,0,1,1,0.0020029,21.3110080569295,31.619991629184,1,14.0533296129706,1,0,1
989,11203.6888888616,63,1,94,0,0,1,2,0,21.3160125585173,31.6169485766435,1,14.0535624314052,1,0,1
990,11219.6888888613,63,1,93,0,0,1,2,0.0010324,21.3385678970121,31.6399455024663,1,14.0590294120918,1,0,1
991,11229.7777777501,63,1,94,1,0,1,2,0.0030286,21.3461745404126,31.6407835386257,1,14.0609875518341,2,0,1
992,11253.9555555275,64,1,93,0,0,1,1,0.0009999,21.3563204398938,31.6670136077373,1,14.0552603074773,1,0,1
993,11259.9555555274,64,1,94,0,0,1,2,0.0010003,21.3545285270401,31.6539320734487,1,14.057359147122,1,0,1
994,11264.0444444162,65,1,94,1,0,1,1,0.0020421,21.3435038385637,31.6271920516899,1,14.0533752832913,1,0,1
995,11294.2222221936,67,1,95,0,0,1,1,0.0009997,21.4129487318978,31.7196859116307,1,14.0708185937449,1,0,1
996,11300.177777749,65,1,95,0,0,1,3,0,21.4099125785787,31.7047999777542,1,14.0721080885603,1,0,1
997,11304.3111110823,66,1,95,0,0,1,2,0.0010006,21.3997933962166,31.679452459656,1,14.0687371611979,1,0,1
998,11314.3999999711,66,1,95,1,0,1,4,0.0030004,21.3985978925901,31.6673415492958,1,14.064940795353,2,0,1
999,11320.3111110821,65,1,94,0,0,1,3,0.001,21.3800110921484,31.6510113957131,1,14.0655454840262,1,0,1
1000,11324.4888888598,63,1,95,0,0,1,1,0.001001,21.3714315470208,31.6280021087437,1,14.0631652233521,1,0,1
1001,11344.6222221928,63,1,93,0,0,1,3,0.0010001,21.4003625235403,31.6605162710351,1,14.0666375767478,2,0,1
1002,11354.7111110816,64,1,95,0,0,1,2,0.0010005,21.390503499649,31.6570878446709,1,14.0666846255483,1,0,1
1003,11364.7999999703,64,1,94,1,0,1,1,0.0019995,21.4063596326365,31.6702698068437,1,14.0741101143402,1,0,1
1004,11370.577777748,65,1,93,0,0,1,1,0,21.4112064661431,31.6671743634257,1,14.0805577427415,1,0,1
1005,11384.9333333034,65,1,95,0,0,1,4,0.0010006,21.4258761887846,31.6786181412599,1,14.0809488274428,2,0,1
1006,11390.7111110811,64,1,94,1,0,1,3,0.0010355,21.4102378760876,31.6666392538541,1,14.0834321049098,2,0,1
1007,11410.8444444141,65,1,94,0,0,1,1,0.000504,21.4143455136684,31.6838372305921,1,14.0801456545343,1,0,1
1008,11415.1111110807,64,1,93,1,0,1,1,0.002,21.4156196741072,31.6754932430769,1,14.0842317165851,1,0,1
1009,11420.9333333028,64,1,93,1,0,1,2,0.001999,21.4185273322708,31.669583697268,1,14.0893898254778,2,0,1
1010,11451.1111110802,66,1,93,0,0,1,1,0.0009973,21.4751873008762,31.7644917531847,1,14.1082025181915,1,0,1
1011,11455.3333333023,63,1,93,0,0,1,1,0.0010008,21.4692436535624,31.745485402338,1,14.1075480141899,1,0,1
1012,11461.1999999689,64,1,94,0,0,1,1,0.0019993,21.4620871861795,31.7247122097296,1,14.1060917103694,1,0,1
1013,11465.4222221911,63,1,94,1,0,1,1,0.0009997,21.456341404911,31.7060505795067,1,14.1055577754507,1,0,1
1014,11485.5555555241,64,1,95,0,0,1,1,0.0010004,21.4715296757605,31.7183388873611,1,14.1001418469343,1,0,1
1015,11491.3777777463,64,1,93,0,0,1,2,0.0010004,21.4609333293023,31.6925553517787,1,14.096424751715,1,0,1
1016,11515.7333333015,65,1,94,0,0,1,1,0.0010032,21.4967717321855,31.7353527350644,1,14.0984095557003,1,0,1
1017,11521.5555555236,65,1,94,1,0,1,2,0.0019911,21.4971321070232,31.7257773938793,1,14.1018922773145,1,0,1
1018,11535.8666666345,65,1,92,1,0,1,1,0.0020016,21.5144737123069,31.7412748260464,1,14.1041422759032,1,0,1
1019,11541.6888888566,64,1,93,0,0,1,1,0,21.5084641659863,31.7223358191936,1,14.1034475937282,1,0,1
1020,11545.9555555232,64,1,93,0,0,1,1,0.0020348,21.5076530818828,31.7110869258469,1,14.1061577568566,1,0,1
1021,11551.7777777454,63,1,92,1,0,1,4,0.0010253,21.521211525276,31.7210384231945,1,14.1182914995137,2,0,1
1022,11556.044444412,62,1,93,1,0,1,3,0.0019995,21.5077587164111,31.7123240013094,1,14.1221110382034,1,0,1
1023,11561.8666666341,61,1,93,1,0,1,3,0.0020289,21.5166988228656,31.7154873718784,1,14.1312119072777,1,0,1
1024,11566.1333333007,61,1,92,0,0,1,3,0,21.5257338460935,31.7188019320378,1,14.1403749871847,2,0,1
1025,11571.9555555229,60,1,93,0,0,1,3,0,21.5252985829128,31.7292599091907,1,14.1527192517622,2,0,1
1026,11576.2222221895,59,1,92,1,0,1,3,0.0019847,21.510619177566,31.7186918792485,1,14.1556782098655,1,0,1
1027,11586.3111110782,59,1,92,0,0,1,5,0.0010003,21.5242016063505,31.7287351147376,1,14.1616474792219,2,0,1
1028,11592.0888888559,59,1,91,1,0,1,3,0.0029952,21.5156370467458,31.7271600982286,1,14.1686052946298,1,0,1
1029,11596.399999967,58,1,91,0,0,1,3,0,21.5152641789429,31.7166479750076,1,14.171562412547,3,0,1
1030,11612.2222221889,59,1,93,0,0,1,3,0.0010319,21.5343053516969,31.7767429848627,1,14.1937040933692,1,0,1
1031,11622.3111110777,58,1,94,1,0,1,3,0.0019993,21.5462911853686,31.7844509696528,1,14.1986216380311,2,0,1
1032,11626.5777777443,58,1,92,1,0,1,3,0.0019694,21.5296936367261,31.7709584113945,1,14.2002370638754,1,0,1
1033,11662.5333332993,59,1,94,1,0,1,2,0.0020024,21.6134096918236,31.8845052596581,1,14.2215673654912,2,0,1
1034,11666.7999999659,59,1,92,0,0,1,2,0,21.5951403779684,31.8685566742834,1,14.2221028485754,1,0,1
1035,11676.8888888547,59,1,92,1,0,1,1,0.0020007,21.5945072457813,31.8576581191401,1,14.2187210046898,1,0,1
1036,11722.8444444096,62,1,94,1,0,1,4,0.0019994,21.657747483919,31.9409803008961,1,14.2143560459357,2,0,1
1037,11742.9777777426,63,1,94,0,0,1,4,0.0010002,21.6746503500576,31.9769284932118,1,14.219615640761,3,0,1
1038,11747.2444444092,62,1,94,1,0,1,1,0.0020061,21.6411733473405,31.9594503881905,1,14.2194800780503,1,0,1
1039,11767.3777777422,63,1,94,0,0,1,2,0.0009696,21.6583769633509,31.9748792270533,1,14.2156357388317,1,0,1
1040,11773.1555555199,62,1,94,1,0,1,2,0.0019976,21.6509813967008,31.9540063277564,1,14.2139761938839,1,0,1
1041,11777.466666631,62,1,92,0,0,1,6,0.0010022,21.6481428852696,31.9398829454798,1,14.2153041263788,3,0,1
1042,11793.288888853,65,1,95,0,0,1,1,0,21.6447705444217,31.9666986942182,1,14.2226460542643,1,0,1
1043,11807.6444444083,65,1,93,1,0,1,5,0.0019967,21.6519224406257,31.967323410895,1,14.2183429040753,2,0,1
1044,11823.4666666303,65,1,93,0,0,1,2,0.0010033,21.6616909601658,31.9926512642449,1,14.2250351923107,1,0,1
1045,11827.7777777414,64,1,94,0,0,1,3,0.0009999,21.6623465996936,31.9836952197205,1,14.2286438990295,1,0,1
1046,11833.5555555191,64,1,94,0,0,1,2,0.0010011,21.6653333654417,31.9781983839245,1,14.2337815959203,2,0,1
1047,11878.0444444073,66,1,95,1,0,1,1,0.0019997,21.7126451541221,32.0589391537373,1,14.2287121435523,1,0,1
1048,11883.822222185,65,1,93,1,0,1,1,0.0029972,21.7116943062464,32.0476254079748,1,14.2312721930777,1,0,1
1049,11903.955555518,66,1,94,0,0,1,1,0.0010001,21.7493686450176,32.0933267470021,1,14.2409878771198,1,0,1
1050,11908.2222221846,65,1,94,0,0,1,4,0.0019697,21.7536834334468,32.0898026174076,1,14.24700065272,2,0,1
1051,11928.3555555177,66,1,95,0,0,1,1,0.0009996,21.7860798114396,32.1485131888005,1,14.2624971646924,1,0,1
1052,11934.1333332954,65,1,94,1,0,1,1,0.0020354,21.7901927664781,32.1446927642893,1,14.2683769661055,1,0,1
1053,11948.4888888507,66,1,94,0,0,1,2,0.0010009,21.8089323047596,32.1624578412422,1,14.271750539536,1,0,1
1054,11954.2666666284,65,1,96,0,0,1,2,0.0019694,21.8035058403716,32.1445971818049,1,14.2713856409705,2,0,1
1055,11974.3999999615,66,1,95,0,0,1,1,0.0009991,21.80074850906,32.1514369067965,1,14.2638920173251,1,0,1
1056,11978.6666666281,65,1,94,1,0,1,2,0.003,21.7978648134218,32.1373463171267,1,14.2651849475178,1,0,1
1057,11984.4888888502,65,1,94,1,0,1,3,0.0020287,21.7912208038016,32.1177347459641,1,14.2640129428512,2,0,1
1058,12004.6222221832,66,1,94,0,0,1,1,0,21.8121464098024,32.159464441018,1,14.2720317982454,1,0,1
1059,12008.8444444054,65,1,94,0,0,1,4,0.0009685,21.8143509214599,32.1529058605404,1,14.276648014676,3,0,1
1060,12014.711111072,64,1,94,1,0,1,1,0.0010011,21.786710944805,32.1436511856119,1,14.2800570685764,1,0,1
1061,12024.7999999607,64,1,95,0,0,1,4,0.0010003,21.7934770107262,32.1438322230105,1,14.2816438250198,2,0,1
1062,12034.8888888495,65,1,96,0,0,1,3,0,21.7848690248812,32.14194758775,1,14.2823101838889,2,0,1
1063,12039.0222221827,65,1,96,0,0,1,1,0.0009932,21.7608841864799,32.1173389834448,1,14.2788673314307,1,0,1
1064,12044.9777777382,64,1,96,1,0,1,2,0.002005,21.75273071185,32.0955385220127,1,14.2766558259897,1,0,1
1065,12069.1999999601,62,1,95,1,0,1,3,0.0020015,21.7737618058021,32.1168117116684,1,14.2696554548075,2,0,1
1066,12075.1555555155,65,1,95,0,0,1,2,0.001003,21.762845912091,32.1114684974073,1,14.274750751045,1,0,1
1067,12085.2444444043,65,1,96,0,0,1,2,0.0020028,21.765869472789,32.1061931640011,1,14.2738951624146,1,0,1
1068,12089.3333332931,63,1,96,0,0,1,5,0.0010026,21.7636335953542,32.0931777360064,1,14.2755606651801,2,0,1
1069,12109.4666666262,64,1,95,1,0,1,5,0.000997,21.7552692857031,32.0915756317743,1,14.2644107044406,3,0,1
1070,12145.5555555145,66,1,94,1,0,1,3,0.0020007,21.7791318390472,32.157930126323,1,14.2656485703955,2,0,1
1071,12159.7333332921,65,1,95,0,0,1,1,0.0010027,21.7940833201143,32.1906985121838,1,14.2757586502494,1,0,1
1072,12165.6888888476,66,1,95,0,0,1,2,0.0010019,21.7932592969342,32.1797471079263,1,14.2783422979914,1,0,1
1073,12169.8222221808,64,1,95,1,0,1,6,0.0010056,21.7924885530597,32.168893299091,1,14.2809580302028,2,0,1
1074,12175.7777777363,64,1,94,0,0,1,1,0.0010029,21.7764673191124,32.1559050132688,1,14.2826145139882,1,0,1
1075,12179.9111110696,63,1,95,1,0,1,2,0.0019994,21.7665896582539,32.1316323526605,1,14.2792440870122,2,0,1
1076,12195.9111110693,64,1,92,1,0,1,3,0.0020009,21.7794361191049,32.1612382243872,1,14.2879599571252,3,0,1
1077,12216.0444444024,65,1,94,1,0,1,1,0.0020001,21.7750076090173,32.1856123652389,1,14.2884410707081,1,0,1
1078,12236.1777777354,66,1,94,0,0,1,4,0.0009997,21.7959527497725,32.2068687280157,1,14.2875576265547,2,0,1
1079,12250.2666666241,66,1,96,0,0,1,1,0,21.8043307941753,32.229843378553,1,14.2933505082279,1,0,1
1080,12266.3555555128,65,1,93,1,0,1,2,0.0019998,21.8156625344554,32.2368990983123,1,14.2920904119423,2,0,1
1081,12286.4888888458,66,1,93,0,0,1,2,0.0019698,21.826197538619,32.2630515148388,1,14.2934210125386,2,0,1
1082,12290.4888888457,65,1,94,1,0,1,6,0.0019998,21.8027248013384,32.23890847248,1,14.2901082785088,3,0,1
1083,12296.5777777345,65,1,90,0,0,1,1,0.0010009,21.7755785563402,32.2294707641105,1,14.2933000223902,1,0,1
1084,12316.7111110676,67,1,94,1,0,1,3,0.0029987,21.8050111684744,32.2633405992797,1,14.2980746192951,2,0,1
1085,12320.6666666231,66,1,94,0,0,1,2,0.0009696,21.7881707971642,32.2489114481617,1,14.2990456421094,1,0,1
1086,12330.7555555118,66,1,95,1,0,1,4,0.0020001,21.8009033316119,32.2580833954812,1,14.3046091122585,2,0,1
1087,12366.9777777335,68,1,95,0,0,1,3,0,21.8106908920774,32.2830447830103,1,14.2879188802616,2,0,1
1088,12377.0666666223,68,1,95,0,0,1,2,0.0009998,21.7926424728856,32.2667815212006,1,14.2822340420504,1,0,1
1089,12407.2444443996,70,1,95,0,0,1,1,0,21.817005327245,32.2931894521248,1,14.2721427924869,1,0,1
1090,12411.1555555107,69,1,96,0,0,1,1,0,21.809873475036,32.2729895712549,1,14.2705483201885,1,0,1
1091,12417.3333332883,68,1,96,0,0,1,1,0.0010002,21.8036385995371,32.2541406329859,1,14.269536372835,1,0,1
1092,12427.4222221771,68,1,96,1,0,1,4,0.0019991,21.7956126442504,32.2326661255505,1,14.2615456464412,3,0,1
1093,12431.2888888437,68,1,96,0,0,1,1,0.0010276,21.7580441250805,32.2074996598988,1,14.2577102152966,1,0,1
1094,12441.3777777324,67,1,96,1,0,1,1,0.0019996,21.7549519528828,32.1933371559633,1,14.2529396831844,1,0,1
1095,12447.5555555101,67,1,96,1,0,1,2,0.0020002,21.7469666460141,32.1719561564314,1,14.2507528082285,1,0,1
1096,12477.7333332875,69,1,95,0,0,1,1,0.0010003,21.8004926993003,32.2415711624267,1,14.2599415590806,1,0,1
1097,12481.5999999541,68,1,95,1,0,1,3,0.002,21.7942655070628,32.2228115822631,1,14.2589202669691,1,0,1
1098,12497.8666666205,68,1,94,0,0,1,2,0.0019689,21.8096941614749,32.2360836006443,1,14.2605238411261,2,0,1
1099,12501.7333332871,68,1,95,0,0,1,3,0,21.7888048177887,32.2155936073058,1,14.2587206952304,2,0,1
1100,12517.9999999535,68,1,94,1,0,1,2,0.0020002,21.7827742886574,32.2170411696293,1,14.2550977480475,2,0,1
1101,12528.0888888423,68,1,95,0,0,1,2,0.001001,21.7670036792672,32.2040537570197,1,14.2508458940906,1,0,1
1102,12541.9555555087,67,1,95,0,0,1,1,0,21.7815412048438,32.2160500151789,1,14.2519028673112,1,0,1
1103,12552.0444443975,67,1,95,1,0,1,4,0.0025748,21.7945357264957,32.2257693863107,1,14.2576974861335,3,0,1
1104,12558.2666666196,66,1,94,0,0,1,1,0.0009715,21.7632646614418,32.2096316989338,1,14.2577846554637,1,0,1
1105,12562.1333332862,66,1,95,0,0,1,1,0,21.7521219570963,32.1836572825703,1,14.253502280012,1,0,1
1106,12572.222222175,66,1,94,1,0,1,1,0.0009977,21.7559776423919,32.1798943349354,1,14.2533133268082,1,0,1
1107,12582.3111110637,66,1,94,0,0,1,2,0.0009993,21.7704160189015,32.1917937686566,1,14.2600596493286,1,0,1
1108,12598.4888888413,66,1,94,0,0,1,2,0,21.8013438076813,32.2280734548332,1,14.2718784974472,1,0,1
1109,12608.57777773,66,1,95,0,0,1,2,0.0019727,21.819931897477,32.2461075009774,1,14.2813421998317,1,0,1
1110,12612.4888888411,65,1,96,0,0,1,1,0,21.8124666259614,32.2256514166554,1,14.279475347284,1,0,1
1111,12618.6666666187,65,1,95,1,0,1,2,0.002001,21.8111828113791,32.2143485967524,1,14.2816515404906,1,0,1
1112,12622.5777777298,64,1,95,0,0,1,1,0.0009991,21.804983808559,32.1958064176918,1,14.2806058890323,1,0,1
1113,12638.7999999518,65,1,94,0,0,1,1,0,21.8111662594175,32.1955628193566,1,14.2762411701985,1,0,1
1114,12648.8888888405,64,1,94,1,0,1,2,0.0030028,21.8243195179303,32.2056174507837,1,14.2821555614742,2,0,1
1115,12652.7555555071,64,1,93,1,0,1,4,0.0010046,21.8105374298967,32.1955728038078,1,14.2848567831591,2,0,1
1116,12658.9777777293,63,1,94,0,0,1,2,0.0009998,21.7973476973091,32.1863713300193,1,14.2879221233459,1,0,1
1117,12662.8444443959,63,1,93,0,0,1,2,0.0019997,21.7915455369018,32.1684719830454,1,14.2871146516878,1,0,1
1118,12672.9333332846,63,1,93,1,0,1,3,0.0020023,21.8045814556408,32.178394895039,1,14.292955308243,2,0,1
1119,12679.1111110623,62,1,94,1,0,1,5,0.0021966,21.7948287093287,32.1742493771794,1,14.2982415526325,2,0,1
1120,12683.0222221734,61,1,93,1,0,1,1,0.0029874,21.7796243342097,32.1620258985462,1,14.2999286465249,1,0,1
1121,12699.2444443954,62,1,92,1,0,1,2,0.0020004,21.7925845700537,32.1718638818429,1,14.3000286335132,2,0,1
1122,12703.1555555064,61,1,91,1,0,1,1,0.0020014,21.7743009123725,32.1550722775734,1,14.2996701695811,1,0,1
1123,12745.5999999502,64,1,92,0,0,1,2,0.0010018,21.8571273458443,32.2680736151338,1,14.3115237318013,1,0,1
1124,12753.4666666168,64,1,92,1,0,1,2,0.0019948,21.8568158692949,32.258318421379,1,14.3143092836547,2,0,1
1125,12759.5555555056,63,1,91,0,0,1,4,0,21.8351944164709,32.2366161991608,1,14.3117808947562,2,0,1
1126,12769.6444443943,63,1,89,1,0,1,1,0.0030002,21.8324075354597,32.2426909859685,1,14.3159079090845,1,0,1
1127,12773.5999999498,62,1,91,1,0,1,2,0.0019998,21.8277445331464,32.2265364523213,1,14.3158229572614,2,0,1
1128,12779.7333332831,62,1,91,0,0,1,3,0.0009977,21.8215788152609,32.2275986061682,1,14.323377158297,2,0,1
1129,12799.8666666161,63,1,93,0,0,1,1,0.0010017,21.8345846921128,32.2569597851479,1,14.3265218153539,1,0,1
1130,12803.7777777272,62,1,92,0,0,1,1,0.0009704,21.8339182636985,32.2467194249828,1,14.329047384582,1,0,1
1131,12813.8666666159,62,1,93,0,0,1,2,0,21.8519484021657,32.2641012787965,1,14.338186964197,1,0,1
1132,12823.9555555046,62,1,94,1,0,1,4,0.0020306,21.8642337128794,32.273004549596,1,14.3435575775982,3,0,1
1133,12830.0444443934,59,1,93,1,0,1,2,0.0019994,21.8384029998224,32.2643544762654,1,14.3467728254052,2,0,1
1134,12840.1333332822,59,1,92,1,0,1,1,0.0019703,21.8332967976085,32.2669076566426,1,14.3493135190894,1,0,1
1135,12844.0888888377,60,1,92,0,0,1,1,0,21.8294159259997,32.2519487288643,1,14.3497065351477,1,0,1
1136,12850.2222221709,59,1,92,0,0,1,1,0.0009999,21.8346130888501,32.2504179192203,1,14.3560649172463,1,0,1
1137,12874.266666615,61,1,92,1,0,1,2,0.0020051,21.8981549683362,32.3350514227948,1,14.3781841687702,2,0,1
1138,12890.4444443926,58,1,93,1,0,1,4,0.0020021,21.9176333494564,32.3739293301054,1,14.3912331871186,2,0,1
1139,12894.3999999481,61,1,92,0,0,1,2,0,21.8998227080067,32.3577116135042,1,14.3910668813978,1,0,1
