decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
1466,10943.1999999765,1,163,1,84,2,0,0,0,1,0,0.0035354,0,0,1,0,0,0,0,0,0,0.0035354,0,68,-1,0,0,0,0,0
1467,10944.5333333098,1,163,1,84,2,0,0,0,1,0,0.0046255,0,0,1,0,0,0,0,0,0,0.0046255,0,68,-1,0,0,0,0,0
1468,10947.7333333097,1,162,2,85,4,0,1,2,1,-69,0.0112349,0,0,1,0,0,0,2,0,0,0.0112349,0,68,-1,0,0,0,0,0
1469,10947.7777777542,1,162,1,83,2,0,0,0,1,0,0.0032314,0,0,1,0,0,0,0,0,0,0.0032314,0,68,-1,0,0,0,0,0
1470,10950.3111110875,1,162,1,83,2,0,0,0,1,0,0.0057405,0,0,1,0,0,0,0,0,0,0.0057405,0,68,-1,0,0,0,0,0
1471,10957.8222221985,1,162,1,83,2,0,0,0,1,0,0.0049133,0,0,1,0,0,0,0,0,0,0.0049133,0,68,-1,0,0,0,0,0
1472,10958.7999999762,1,162,1,83,2,0,0,0,1,0,0.0046515,0,0,1,0,0,0,0,0,0,0.0046515,0,68,-1,0,0,0,0,0
1473,10967.8666666428,1,162,2,84,4,1,0,4,1,-86,0.118618,0,0,1,0,0,0,3,1,0,0.118618,0,68,-1,3,0,0,1,0
1474,10973.3777777538,1,161,1,83,2,0,0,0,2,0,0.0039581,0,0,1,0,0,0,0,0,0,0.0039581,0,68,-1,0,0,0,0,0
1475,10977.9555555315,1,161,2,85,4,1,0,1,2,-67.3703703703704,0.0108116,0,0,1,0,0,0,1,0,0,0.0108116,0,68,-1,0,0,0,1,0
1476,10982.1777777537,1,160,1,83,2,0,0,0,2,0,0.0050907,0,0,1,0,0,0,0,0,0,0.0050907,0,68,-1,0,0,0,0,0
1477,10984.4888888647,1,161,1,84,2,0,0,0,2,0,0.0049708,0,0,1,0,0,0,0,0,0,0.0049708,0,68,-1,0,0,0,0,0
1478,10988.0444444203,1,161,2,85,4,1,0,1,2,-67.3653846153846,0.0096388,0,0,1,0,0,0,1,0,0,0.0096388,0,67,-1,0,0,0,1,0
1479,10994.533333309,1,160,1,83,2,0,0,0,2,0,0.005693,0,0,1,0,0,0,0,0,0,0.005693,0,67,-1,0,0,0,0,0
1480,10998.133333309,1,160,2,85,4,0,1,1,2,-67.1875,0.010223,0,0,1,0,0,0,1,0,0,0.010223,0,67,-1,0,0,0,1,0
1481,10998.1777777534,1,160,1,83,2,0,0,0,2,0,0.0039699,0,0,1,0,0,0,0,0,0,0.0039699,0,67,-1,0,0,0,0,0
1482,11003.5555555311,1,160,1,83,2,0,0,0,3,0,0.0053796,0,0,1,0,0,0,0,0,0,0.0053796,0,67,-1,0,0,0,0,0
1483,11004.5777777533,1,160,1,83,2,0,0,0,3,0,0.0036764,0,0,1,0,0,0,0,0,0,0.0036764,0,67,-1,0,0,0,0,0
1484,11007.4222221977,1,161,1,83,2,0,0,0,3,0,0.005779,0,0,1,0,0,0,0,0,0,0.005779,0,67,-1,0,0,0,0,0
1485,11008.2222221977,1,161,2,85,4,0,1,2,3,-68.5625,0.0099633,0,0,1,0,0,0,2,0,0,0.0099633,0,66,-1,0,0,0,0,0
1486,11008.2666666422,1,161,1,83,2,0,0,0,3,0,0.004969,0,0,1,0,0,0,0,0,0,0.004969,0,66,-1,0,0,0,0,0
1487,11020.9333333087,1,161,1,83,2,0,0,0,3,0,0.0057352,0,0,1,0,0,0,0,0,0,0.0057352,0,66,-1,0,0,0,0,0
1488,11023.6888888642,1,161,1,83,2,0,0,0,3,0,0.0039713,0,0,1,0,0,0,0,0,0,0.0039713,0,66,-1,0,0,0,0,0
1489,11028.3555555308,1,161,2,84,3,1,0,2,3,-68.2,0.0097737,0,0,1,0,0,0,2,0,0,0.0097737,0,66,-1,0,0,0,0,0
1490,11028.6222221974,1,160,1,82,1,0,0,0,3,0,0.0058833,0,0,1,0,0,0,0,0,0,0.0058833,0,66,-1,0,0,0,0,0
1491,11030.977777753,1,160,1,84,2,1,2,9,0,-215.804117647059,0.8734923,0,0,1,0,0,0,0,1,0,0.8734923,0,66,-1,0,0,0,1,0
1492,11033.7333333085,1,159,1,85,2,0,1,1,0,-67.4090909090909,0.0072139,0,0,1,0,0,0,1,0,0,0.0072139,0,66,-1,0,0,0,1,0
1493,11043.8222221972,1,159,1,85,2,0,1,1,0,-67.4047619047619,0.0060064,0,0,1,0,0,0,1,0,0,0.0060064,0,66,-1,0,0,0,1,0
1494,11053.911111086,1,159,1,85,1,1,0,1,0,-27.1111111111111,0.0050908,1,0,1,0,0,0,1,0,0,0.0050908,0,65,-1,0,0,0,0,0
1495,11068.5777777524,1,160,1,87,2,0,1,5,0,-85.3916666666667,0.1267304,0,0,1,0,0,0,2,1,0,0.1267304,0,65,-1,2,0,0,1,0
1496,11078.6666666412,1,161,1,88,2,1,0,2,0,-70.1515151515152,0.0068662,0,0,1,0,0,0,2,0,0,0.0068662,0,64,-1,2,0,0,1,0
1497,11088.7555555299,1,160,1,88,2,0,1,1,0,-67.2105263157895,0.0060575,0,0,1,0,0,0,1,0,0,0.0060575,0,63,-1,0,0,0,1,0
1498,11098.8444444186,1,160,1,88,2,0,1,1,0,-70.0645161290323,0.0062279,0,0,1,0,0,0,1,0,0,0.0062279,0,63,-1,1,0,0,0,0
1499,11104.488888863,1,160,1,87,2,0,1,2,0,-77.3574660633484,0.3118844,0,0,1,0,0,0,1,1,0,0.3118844,0,62,-1,1,0,0,1,0
1500,11118.9777777517,1,158,1,87,2,0,1,2,0,-68.4054054054054,0.0082672,0,0,1,0,0,0,2,0,0,0.0082672,0,62,-1,0,0,0,0,0
1501,11134.6666666403,1,2,1,89,2,0,0,0,1,0,0.0025244,0,0,2,1,0,0,0,0,0,0.0025244,0,62,-1,0,0,0,1,0
1502,11139.1111110847,1,160,2,91,4,1,1,3,0,-137.871428571429,0.0111698,0,0,1,0,0,0,3,0,0,0.0111698,0,61,-1,0,0,0,0,0
1503,11164.8444444177,1,2,1,89,2,0,0,0,1,0,0.0037475,0,0,2,1,0,0,0,0,0,0.0037475,0,61,-1,0,0,0,0,0
1504,11174.9333333064,1,159,1,89,2,0,2,2,0,-138.5,0.006964,0,0,2,0,0,0,2,0,0,0.006964,0,61,-1,0,0,0,0,0
1505,11179.3333333064,1,2,1,89,2,0,0,0,1,0,0.0039572,0,0,2,1,0,0,0,0,0,0.0039572,0,60,-1,0,0,0,0,0
1506,11179.3777777508,1,2,1,89,2,0,0,0,1,0,0.00297,0,0,2,1,0,0,0,0,0,0.00297,0,60,-1,0,0,0,0,0
1507,11185.0222221952,1,159,2,90,3,0,2,3,0,-138.181818181818,0.0121093,0,0,2,0,0,0,3,0,0,0.0121093,0,60,-1,0,0,0,0,0
1508,11189.4222221951,1,2,1,88,2,1,0,2,0,-51.1,0.0049704,0,0,2,1,0,0,0,1,0,0.0049704,0,60,-1,0,0,0,1,0
1509,11195.1111110839,1,158,1,88,2,0,1,1,0,-69.2333333333333,0.0059195,0,0,1,0,0,0,1,0,0,0.0059195,0,60,-1,0,0,0,0,0
1510,11215.2444444169,1,158,1,88,2,1,0,4,0,-87.4012987012987,0.2231168,0,0,1,0,0,0,3,1,0,0.2231168,0,60,-1,3,0,0,1,0
1511,11219.5999999724,1,157,1,88,2,0,1,2,0,-70.34375,0.0094784,0,0,1,0,0,0,2,0,0,0.0094784,0,60,-1,2,0,0,0,0
1512,11225.3333333057,1,157,1,88,2,0,1,2,0,-70.4285714285714,0.0100916,0,0,0,0,0,0,2,0,0,0.0100916,0,60,-1,2,0,0,1,0
1513,11229.6888888612,1,157,1,88,2,0,1,1,0,-69.0891089108911,0.0095784,0,0,1,0,0,0,1,0,0,0.0095784,0,60,-1,0,0,0,0,0
1514,11235.4222221944,1,157,1,88,2,0,1,2,0,-70.4,0.0084963,0,0,0,0,0,0,2,0,0,0.0084963,0,60,-1,2,0,0,1,0
1515,11245.5111110832,1,157,1,88,2,0,1,1,0,-69.265625,0.0091098,0,0,0,0,0,0,1,0,0,0.0091098,0,60,-1,0,0,0,0,0
1516,11249.8222221942,1,157,1,88,2,0,1,1,0,-69.085,0.0072684,0,0,1,0,0,0,1,0,0,0.0072684,0,60,-1,0,0,0,0,0
1517,11265.6444444162,1,157,1,90,2,0,1,1,0,-69.258064516129,0.0089689,0,0,0,0,0,0,1,0,0,0.0089689,0,60,-1,0,0,0,0,0
1518,11269.9555555273,1,157,1,90,2,0,1,1,0,-69.0808080808081,0.0082689,0,0,1,0,0,0,1,0,0,0.0082689,0,59,-1,0,0,0,0,0
1519,11275.733333305,1,157,1,90,2,0,1,1,0,-69.25,0.0081208,0,0,0,0,0,0,1,0,0,0.0081208,0,59,-1,0,0,0,0,0
1520,11280.044444416,1,157,1,90,2,0,1,1,0,-69.0765306122449,0.0089693,0,0,1,0,0,0,1,0,0,0.0089693,0,59,-1,0,0,0,0,0
1521,11300.177777749,1,2,1,89,2,0,1,2,0,-35.2857142857143,0.0061635,0,0,2,1,0,0,0,1,0,0.0061635,0,59,-1,0,0,0,1,0
1522,11320.3111110821,1,157,1,90,2,0,1,3,0,-71.5,0.0098587,0,0,1,0,0,0,3,0,0,0.0098587,0,58,-1,3,0,0,1,0
1523,11325.9999999709,1,154,1,90,2,1,0,1,0,-69.0696721311475,0.0081867,0,0,0,0,0,0,1,0,0,0.0081867,0,58,-1,0,0,0,0,0
1524,11330.3999999708,1,158,1,90,2,1,0,3,0,-70.2164948453608,0.0098502,0,0,1,0,0,0,3,0,0,0.0098502,0,59,-1,3,0,0,1,0
1525,11340.4888888596,1,157,1,91,2,0,1,2,0,-70.1170212765958,0.0073437,0,0,1,0,0,0,2,0,0,0.0073437,0,59,-1,2,0,0,0,0
1526,11346.1333333039,1,153,1,90,2,0,1,5,0,-107.015564738292,0.1613492,0,0,0,0,0,0,2,1,0,0.1613492,0,59,-1,2,0,0,1,0
1527,11350.5777777483,1,157,1,91,2,0,1,2,0,-70.0987654320988,0.0079121,0,0,1,0,0,0,2,0,0,0.0079121,0,59,-1,2,0,0,0,0
1528,11356.2222221927,1,153,1,91,2,0,1,2,0,-97.0925313945803,0.0090737,0,0,0,0,0,0,2,0,0,0.0090737,0,58,-1,1,0,0,1,0
1529,11360.6666666371,1,157,1,91,2,0,1,1,0,-69.5,0.0076453,0,0,1,0,0,0,1,0,0,0.0076453,0,58,-1,0,0,0,0,0
1530,11366.3111110814,1,154,1,92,2,0,1,2,0,-97.091968412943,0.0080302,0,0,0,0,0,0,2,0,0,0.0080302,0,58,-1,1,0,0,1,0
1531,11376.3999999702,1,154,1,93,2,0,1,3,0,-94.1058060713233,0.0084548,0,0,0,0,0,0,3,0,0,0.0084548,0,58,-1,1,0,0,1,0
1532,11386.4888888589,1,154,1,92,2,1,0,3,0,-67.25,0.0099789,0,0,0,0,0,0,3,0,0,0.0099789,0,58,-1,0,0,0,0,0
1533,11390.8444444144,1,156,1,92,2,1,0,1,0,-69.5,0.0077486,0,0,1,0,0,0,1,0,0,0.0077486,0,58,-1,0,0,0,0,0
1534,11396.5777777476,1,153,1,92,2,1,0,2,0,-59.2260504201681,0.0085417,1,0,0,0,0,0,2,0,0,0.0085417,0,58,-1,1,0,0,0,0
1535,11421.0222221917,1,156,1,92,2,0,1,1,0,-69.5,0.0079517,0,0,1,0,0,0,1,0,0,0.0079517,0,58,-1,0,0,0,0,0
1536,11441.1555555248,1,156,1,92,2,1,0,2,0,-69,0.0067192,0,0,1,0,0,0,2,0,0,0.0067192,0,58,-1,0,0,0,0,0
1537,11461.2888888578,1,155,1,92,2,0,1,3,0,-87.2073170731707,0.201597,0,0,1,0,0,0,2,1,0,0.201597,0,58,-1,2,0,0,1,0
1538,11481.4222221908,1,155,1,93,2,1,0,2,0,-71,0.00697,0,0,0,0,0,0,2,0,0,0.00697,0,58,-1,2,0,0,1,0
1539,11487.0222221908,1,154,1,92,2,0,1,2,0,-81.15078125,0.3664437,0,0,1,0,0,0,0,1,0,0.3664437,0,58,-1,0,0,0,1,0
1540,11491.5111110796,1,154,1,92,2,1,0,1,0,-69.25,0.0061613,0,0,0,0,0,0,1,0,0,0.0061613,0,58,-1,0,0,0,0,0
1541,11497.1111110795,1,153,1,92,2,1,0,2,0,-30.0357142857143,0.0057122,1,0,1,0,0,0,2,0,0,0.0057122,0,58,-1,2,0,0,1,0
1542,11501.5999999683,1,154,1,92,2,0,1,2,0,-68.4782608695652,0.008821,0,0,0,0,0,0,2,0,0,0.008821,0,58,-1,0,0,0,0,0
1543,11507.1999999683,1,154,1,92,2,1,0,1,0,-30.0060975609756,0.0049673,1,0,1,0,0,0,1,0,0,0.0049673,0,58,-1,1,0,0,1,0
1544,11511.6888888571,1,155,1,93,2,0,1,2,0,-68.4285714285714,0.0059649,0,0,0,0,0,0,2,0,0,0.0059649,0,59,-1,0,0,0,0,0
1545,11527.3333333013,1,155,1,92,2,1,0,1,0,-0.0454545454545455,0.0055837,1,0,1,0,0,0,1,0,0,0.0055837,0,59,-1,1,0,0,0,0
1546,11531.8222221901,1,156,1,92,2,1,0,2,0,-68.3684210526316,0.0069703,0,0,0,0,0,0,2,0,0,0.0069703,0,59,-1,0,0,0,0,0
1547,11557.5111110786,1,155,1,93,2,0,0,0,1,0,0.0040916,0,0,1,0,0,0,0,0,0,0.0040916,0,58,-1,0,0,0,0,0
1548,11561.9999999675,1,155,1,93,2,0,0,0,1,0,0.0054302,0,0,1,0,0,0,0,0,0,0.0054302,0,58,-1,0,0,0,0,0
1549,11567.5999999674,1,155,1,93,2,0,0,0,2,0,0.0044573,0,0,1,0,0,0,0,0,0,0.0044573,0,58,-1,0,0,0,0,0
1550,11572.0444444118,1,155,2,94,4,0,1,3,2,-86.9125,0.2108715,0,0,0,0,0,0,2,1,0,0.2108715,0,57,-1,2,0,0,1,0
1551,11572.0888888562,1,155,1,92,2,0,0,0,2,0,0.0049979,0,0,1,0,0,0,0,0,0,0.0049979,0,57,-1,0,0,0,0,0
1552,11582.1333333005,1,155,2,95,4,0,1,1,2,-67.4615384615385,0.0105772,0,0,0,0,0,0,1,0,0,0.0105772,0,57,-1,0,0,0,1,0
1553,11582.1777777449,1,155,1,93,2,0,0,0,2,0,0.0039579,0,0,1,0,0,0,0,0,0,0.0039579,0,57,-1,0,0,0,0,0
1554,11587.7333333004,1,155,1,93,2,0,0,0,3,0,0.0039083,0,0,1,0,0,0,0,0,0,0.0039083,0,57,-1,0,0,0,0,0
1555,11592.2222221892,1,155,2,96,4,1,0,1,3,-67.4605263157895,0.0103736,0,0,0,0,0,0,1,0,0,0.0103736,0,56,-1,0,0,0,1,0
1556,11597.8222221892,1,154,1,94,2,0,0,0,4,0,0.00496,0,0,1,0,0,0,0,0,0,0.00496,0,56,-1,0,0,0,0,0
1557,11597.8666666336,1,154,1,94,2,0,0,0,4,0,0.005287,0,0,1,0,0,0,0,0,0,0.005287,0,56,-1,0,0,0,0,0
1558,11607.9111110779,1,154,1,93,2,3,2,10,0,-336.237508796622,0.3931559,0,0,1,0,0,0,0,1,0,0.3931559,0,56,-1,0,0,0,1,0
1559,11612.3555555223,1,151,1,93,2,1,0,1,0,-69.4594594594595,0.007,0,0,0,0,0,0,1,0,0,0.007,0,56,-1,0,0,0,0,0
1560,11628.0444444109,1,150,1,92,1,0,1,1,0,-67.019801980198,0.0039824,0,0,1,0,0,0,1,0,0,0.0039824,0,56,-1,0,0,0,0,0
1561,11632.4888888553,1,150,1,93,2,1,0,1,0,-69.4583333333333,0.0082452,0,0,0,0,0,0,1,0,0,0.0082452,0,56,-1,0,0,0,0,0
1562,11652.6222221884,1,149,1,93,2,0,1,1,0,-69.4571428571429,0.0075968,0,0,0,0,0,0,1,0,0,0.0075968,0,55,-1,0,0,0,0,0
1563,11660.0444444105,1,149,1,92,2,0,1,3,0,-77.4855882352941,0.1334982,0,0,1,0,0,0,1,1,0,0.1334982,0,54,-1,1,0,0,1,0
1564,11680.1777777435,1,149,1,92,2,0,1,1,0,-70.010101010101,0.0079694,0,0,0,0,0,0,1,0,0,0.0079694,0,53,-1,1,0,0,1,0
1565,11682.7999999657,1,147,1,92,2,1,0,4,0,-88.9742647058823,0.3891006,0,0,1,0,0,0,2,1,0,0.3891006,0,53,-1,2,0,0,1,0
1566,11692.8888888544,1,146,1,92,2,0,1,1,0,-70.1666666666667,0.0080044,0,0,1,0,0,0,1,0,0,0.0080044,0,53,-1,1,0,0,1,0
1567,11700.3111110766,1,147,1,92,2,1,0,1,0,-70.0052083333333,0.0070061,0,0,0,0,0,0,1,0,0,0.0070061,0,52,-1,1,0,0,0,0
1568,11702.9777777432,1,145,1,91,2,1,0,2,0,-65,0.0069993,0,0,1,0,0,0,2,0,0,0.0069993,0,51,-1,0,0,0,1,0
1569,11713.0666666319,1,144,1,91,2,1,0,1,0,-29.1551724137931,0.0060006,1,0,1,0,0,0,1,0,0,0.0060006,0,50,-1,0,0,0,0,0
1570,11720.4444444096,1,147,1,91,2,0,1,2,0,-68.5,0.0090015,0,0,0,0,0,0,2,0,0,0.0090015,0,51,-1,0,0,0,0,0
1571,11723.1555555207,1,146,1,91,2,1,0,1,0,-29.1428571428571,0.0070038,1,0,1,0,0,0,1,0,0,0.0070038,0,50,-1,0,0,0,0,0
1572,11733.2444444094,1,146,1,91,2,1,0,1,0,-29.1296296296296,0.0049987,1,0,1,0,0,0,1,0,0,0.0049987,0,50,-1,0,0,0,0,0
1573,11740.5777777426,1,147,1,91,2,0,1,2,0,-68.4,0.0084691,0,0,0,0,0,0,2,0,0,0.0084691,0,50,-1,0,0,0,0,0
1574,11750.6666666314,1,147,1,91,2,1,0,1,0,-30.1666666666667,0.0079773,1,0,0,0,0,0,1,0,0,0.0079773,0,50,-1,1,0,0,0,0
1575,11763.4222221867,1,148,1,90,2,1,0,4,0,-76.4807692307692,0.1588323,0,0,1,0,0,0,2,1,0,0.1588323,0,51,-1,2,0,0,1,0
1576,11770.7999999644,1,146,1,90,2,1,0,1,0,-30.0051020408163,0.0073564,1,0,0,0,0,0,1,0,0,0.0073564,0,51,-1,1,0,0,0,0
1577,11780.8888888532,1,147,1,88,2,1,0,1,0,-29.1944444444444,0.0070318,1,0,0,0,0,0,1,0,0,0.0070318,0,51,-1,0,0,0,0,0
1578,11783.5555555198,1,149,1,88,2,1,0,1,0,-67.1904761904762,0.0073692,0,0,1,0,0,0,1,0,0,0.0073692,0,51,-1,0,0,0,1,0
1579,11790.9777777419,1,149,1,88,2,1,0,2,0,-68.25,0.0075267,0,0,0,0,0,0,2,0,0,0.0075267,0,52,-1,0,0,0,0,0
1580,11801.0666666306,1,148,1,87,2,0,1,3,0,-86.878021978022,0.1841245,0,0,0,0,0,0,1,1,0,0.1841245,0,52,-1,1,0,0,1,0
1581,11803.6888888528,1,149,1,90,2,0,1,1,0,-69.125,0.0060003,0,0,1,0,0,0,1,0,0,0.0060003,0,51,-1,0,0,0,0,0
1582,11813.7777777416,1,149,1,90,2,1,0,1,0,-29.25,0.0069696,1,0,1,0,0,0,1,0,0,0.0069696,0,51,-1,0,0,0,0,0
1583,11821.1999999637,1,150,1,90,2,0,1,1,0,-67.3181818181818,0.0070051,0,0,0,0,0,0,1,0,0,0.0070051,0,52,-1,0,0,0,1,0
1584,11823.8666666303,1,150,1,91,2,1,0,1,0,-29.2,0.0069756,1,0,1,0,0,0,1,0,0,0.0069756,0,52,-1,0,0,0,0,0
1585,11833.9555555191,1,151,1,91,2,1,0,1,0,-29.1875,0.0069639,1,0,1,0,0,0,1,0,0,0.0069639,0,53,-1,0,0,0,0,0
1586,11841.3333332967,1,151,1,91,2,0,1,2,0,-70.021052631579,0.0059988,0,0,0,0,0,0,2,0,0,0.0059988,0,53,-1,2,0,0,0,0
1587,11861.4666666298,1,151,1,91,2,0,1,1,0,-70.005376344086,0.0069953,0,0,0,0,0,0,1,0,0,0.0069953,0,53,-1,1,0,0,0,0
1588,11871.5555555185,1,151,1,90,2,0,1,1,0,-69.3,0.005969,0,0,0,0,0,0,1,0,0,0.005969,0,53,-1,0,0,0,0,0
1589,11874.1777777407,1,151,1,89,2,0,1,3,0,-86.2215909090909,0.0746084,0,0,1,0,0,0,2,1,0,0.0746084,0,52,-1,2,0,0,1,0
1590,11884.2666666294,1,151,1,89,2,1,0,2,0,-30.3684210526316,0.0089997,1,0,1,0,0,0,2,0,0,0.0089997,0,52,-1,2,0,0,1,0
1591,11891.6888888515,1,152,1,90,2,1,0,2,0,-30.3529411764706,0.0071209,1,0,0,0,0,0,2,0,0,0.0071209,0,52,-1,2,0,0,0,0
1592,11894.3555555182,1,153,1,90,2,1,0,1,0,-27.0344827586207,0.0065119,1,0,1,0,0,0,1,0,0,0.0065119,0,53,-1,0,0,0,1,0
1593,11904.4444444069,1,154,1,90,2,1,0,1,0,-29.0290697674419,0.0049703,1,0,1,0,0,0,1,0,0,0.0049703,0,54,-1,0,0,0,0,0
1594,11914.5333332957,1,155,1,90,2,1,0,1,0,-30.0555555555556,0.0059999,1,0,1,0,0,0,1,0,0,0.0059999,0,55,-1,1,0,0,0,0
1595,11921.8666666289,1,156,1,91,2,1,0,1,0,-30.15625,0.0046267,1,0,1,0,0,0,1,0,0,0.0046267,0,56,-1,1,0,0,0,0
1596,11924.6222221844,1,157,1,91,2,0,0,0,1,0,0.0048787,0,0,1,0,0,0,0,0,0,0.0048787,0,57,-1,0,0,0,0,0
1597,11931.9555555176,1,157,2,93,4,1,0,3,1,-30.0489130434783,0.006607,1,0,1,0,0,0,3,0,0,0.006607,0,57,-1,3,0,0,0,0
1598,11931.9999999621,1,158,1,91,2,0,0,0,1,0,0.0049703,0,0,1,0,0,0,0,0,0,0.0049703,0,58,-1,0,0,0,0,0
1599,11952.0888888507,1,158,2,93,4,1,0,1,1,-29.0054347826087,0.0070016,1,0,1,0,0,0,1,0,0,0.0070016,0,58,-1,0,0,0,0,0
1600,11952.1333332951,1,159,1,89,2,0,0,0,1,0,0.0039724,0,0,1,0,0,0,0,0,0,0.0039724,0,59,-1,0,0,0,0,0
1601,11962.1777777394,1,159,2,91,4,0,0,0,2,0,0.0071801,0,0,1,0,0,0,0,0,0,0.0071801,0,59,-1,0,0,0,0,0
1602,11964.844444406,1,159,2,91,4,0,0,0,3,0,0.0071407,0,0,1,0,0,0,0,0,0,0.0071407,0,59,-1,0,0,0,0,0
1603,11964.8888888505,1,159,2,91,4,0,0,0,3,0,0.0064585,0,0,1,0,0,0,0,0,0,0.0064585,0,59,-1,0,0,0,0,0
1604,11974.9333332948,1,159,2,90,4,0,3,7,1,-196.4,0.7984174,0,0,1,0,0,0,0,1,0,0.7984174,0,59,-1,0,0,0,1,0
1605,11974.9777777392,1,159,1,89,2,0,1,1,0,-70.0056179775281,0.0048218,0,0,1,0,0,0,1,0,0,0.0048218,0,59,-1,1,0,0,0,0
1606,11985.0222221835,1,159,1,88,2,0,1,1,0,-67.125,0.0067401,0,0,1,0,0,0,1,0,0,0.0067401,0,59,-1,0,0,0,1,0
1607,11992.3555555167,1,159,1,88,2,0,0,0,1,0,0.0049988,0,0,1,0,0,0,0,0,0,0.0049988,0,59,-1,0,0,0,0,0
1608,11992.3999999612,1,159,1,88,2,0,0,0,1,0,0.0049751,0,0,1,0,0,0,0,0,0,0.0049751,0,59,-1,0,0,0,0,0
1609,11995.1111110723,1,159,2,90,4,0,1,1,1,-67.1274509803922,0.0090172,0,0,1,0,0,0,1,0,0,0.0090172,0,59,-1,0,0,0,1,0
1610,11995.1555555167,1,159,1,88,2,0,0,0,1,0,0.0057792,0,0,1,0,0,0,0,0,0,0.0057792,0,59,-1,0,0,0,0,0
1611,12002.4444444055,1,159,1,87,2,0,2,2,0,-126.25,0.7155562,0,0,1,0,0,0,0,1,0,0.7155562,0,59,-1,0,0,0,1,0
1612,12005.199999961,1,159,1,88,1,0,1,1,0,-69.12,0.005407,0,0,1,0,0,0,1,0,0,0.005407,0,59,-1,0,0,0,0,0
1613,12022.5777777385,1,159,1,90,2,0,1,1,0,-67.0789473684211,0.0069975,0,0,1,0,0,0,1,0,0,0.0069975,0,59,-1,0,0,0,1,0
1614,12027.333333294,1,159,1,89,2,0,1,4,0,-99.8353547604609,0.0759294,0,0,1,0,0,0,2,1,0,0.0759294,0,59,-1,2,0,0,1,0
1615,12032.6666666273,1,159,1,89,2,0,1,3,0,-67.0511363636364,0.0098837,0,0,1,0,0,0,3,0,0,0.0088875,0,59,-1,0,0,0,0,0
1616,12042.755555516,1,159,1,87,2,1,0,1,0,-29.0833333333333,0.0065748,1,0,1,0,0,0,1,0,0,0.0065748,0,59,-1,0,0,0,0,0
1617,12052.8444444048,1,160,1,86,2,1,0,3,0,-76.5014705882353,0.0835627,0,0,1,0,0,0,2,1,0,0.0835627,0,60,-1,2,0,0,1,0
1618,12057.5111110714,1,159,1,87,2,0,1,3,0,-95.1122448979592,0.0079728,0,0,1,0,0,0,3,0,0,0.0079728,0,60,-1,1,0,0,1,0
1619,12062.9333332935,1,159,1,84,2,0,1,1,0,-67.3157894736842,0.0068245,0,0,1,0,0,0,1,0,0,0.0068245,0,60,-1,0,0,0,1,0
1620,12073.0222221822,1,159,1,84,2,0,1,1,0,-67.1612903225806,0.0069695,0,0,1,0,0,0,1,0,0,0.0069695,0,60,-1,0,0,0,1,0
1621,12077.6444444044,1,159,1,84,2,0,1,3,0,-70.3125,0.0084392,0,0,1,0,0,0,3,0,0,0.0084392,0,60,-1,3,0,0,0,0
1622,12083.111111071,1,159,1,84,2,0,1,2,0,-64.6111111111111,0.0092177,0,0,1,0,0,0,2,0,0,0.0092177,0,60,-1,0,0,0,1,0
1623,12087.7333332931,1,159,1,84,2,0,1,1,0,-70.0105263157895,0.0071828,0,0,1,0,0,0,1,0,0,0.0071828,0,60,-1,1,0,0,0,0
1624,12097.8222221819,1,159,1,84,2,0,1,1,0,-70.0053191489362,0.0059173,0,0,1,0,0,0,1,0,0,0.0059173,0,60,-1,1,0,0,0,0
1625,12107.9111110706,1,159,1,83,2,0,1,1,0,-69.5,0.0079983,0,0,1,0,0,0,1,0,0,0.0079983,0,60,-1,0,0,0,0,0
1626,12113.2888888483,1,159,1,86,2,0,1,1,0,-70.0065789473684,0.0069701,0,0,1,0,0,0,1,0,0,0.0069701,0,60,-1,1,0,0,0,0
1627,12123.3777777371,1,159,1,84,2,1,0,2,0,-30.1111111111111,0.0059681,1,0,1,0,0,0,2,0,0,0.0059681,0,60,-1,2,0,0,0,0
1628,12153.5555555144,1,159,1,85,2,1,0,1,0,-29.28125,0.0069024,1,0,1,0,0,0,1,0,0,0.0069024,0,60,-1,0,0,0,0,0
1629,12168.2222221809,1,160,1,85,2,0,1,1,0,-69.5,0.0090083,0,0,1,0,0,0,1,0,0,0.0090083,0,61,-1,0,0,0,0,0
1630,12173.6888888474,1,160,1,84,2,0,1,2,0,-84.579954954955,0.100526,0,0,1,0,0,0,1,1,0,0.100526,0,61,-1,1,0,0,1,0
1631,12178.3111110696,1,155,1,86,2,1,0,1,0,-69.5,0.0070356,0,0,1,0,0,0,1,0,0,0.0070356,0,61,-1,0,0,0,0,0
1632,12183.7777777362,1,159,1,86,2,0,1,1,0,-67.4545454545455,0.0070021,0,0,1,0,0,0,1,0,0,0.0070021,0,60,-1,0,0,0,1,0
1633,12188.3999999583,1,155,1,85,2,0,1,4,0,-85.75,0.1038315,0,0,1,0,0,0,2,1,0,0.1038315,0,60,-1,2,0,0,1,0
