decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
1587,11413.6444444141,1,100,1,81,2,0,0,0,2,0,0.0020315,0,0,0,0,0,0,0,0,0,0.0020315,0,37,-1,0,0,0,0,0
1588,11415.1111110807,1,100,2,82,4,1,0,5,2,-83.8295454545455,0.0845531,0,0,0,0,0,0,3,1,0,0.0845531,0,37,-1,3,0,0,1,0
1589,11415.1555555251,1,100,1,80,2,0,0,0,2,0,0.0010012,0,0,0,0,0,0,0,0,0,0.0010012,0,37,-1,0,0,0,0,0
1590,11423.6888888584,1,100,1,80,2,1,2,6,0,-194.97093837535,0.1810048,0,0,0,0,0,0,0,1,0,0.1810048,0,37,-1,0,0,0,1,0
1591,11433.7777777471,1,100,1,80,2,0,1,1,0,-67.0120481927711,0.0019998,0,0,0,0,0,0,1,0,0,0.0019998,0,37,-1,0,0,0,1,0
1592,11435.2444444137,1,100,1,81,2,1,0,1,0,-67.1153846153846,0.0039663,0,0,0,0,0,0,1,0,0,0.0039663,0,37,-1,0,0,0,1,0
1593,11443.8666666358,1,100,1,81,2,1,0,2,0,-30.0357142857143,0.0019998,1,0,0,0,0,0,2,0,0,0.0019998,0,37,-1,2,0,0,1,0
1594,11453.9555555246,1,100,1,82,2,1,0,3,0,-27.0272727272727,0.0020013,1,0,0,0,0,0,3,0,0,0.0020013,0,38,-1,0,0,0,0,0
1595,11455.3777777468,1,100,1,78,2,1,0,1,0,-69.2236842105263,0.0029699,0,0,0,0,0,0,1,0,0,0.0029699,0,38,-1,0,0,0,0,0
1596,11465.4666666355,1,100,1,82,2,0,1,1,0,-69.0833333333333,0.0029998,0,0,0,0,0,0,1,0,0,0.0029998,0,37,-1,0,0,0,0,0
1597,11474.0888888576,1,100,1,85,2,0,1,2,0,-77.0834435626102,0.0894977,0,0,0,0,0,0,1,1,0,0.0894977,0,37,-1,1,0,0,1,0
1598,11475.5555555243,1,100,1,82,2,0,1,2,0,-68.4324324324324,0.0049711,0,0,0,0,0,0,2,0,0,0.0049711,0,37,-1,0,0,0,0,0
1599,11485.644444413,1,100,1,86,2,1,0,2,0,-68.4,0.0029995,0,0,0,0,0,0,2,0,0,0.0029995,0,37,-1,0,0,0,0,0
1600,11504.266666635,1,100,1,86,2,1,0,1,0,-67.1590909090909,0.0049995,0,0,0,0,0,0,1,0,0,0.0049995,0,36,-1,0,0,0,1,0
1601,11514.3555555237,1,100,1,88,2,0,1,1,0,-69.1428571428571,0.0040006,0,0,0,0,0,0,1,0,0,0.0040006,0,36,-1,0,0,0,0,0
1602,11534.4888888567,1,100,1,93,2,1,0,1,0,-69.125,0.0049988,0,0,0,0,0,0,1,0,0,0.0049988,0,36,-1,0,0,0,0,0
1603,11535.9111110789,1,100,1,92,2,0,1,2,0,-55.0212765957447,0.1720405,0,0,0,0,0,0,0,1,0,0.1720405,0,35,-1,0,0,0,1,0
1604,11544.5777777455,1,100,1,88,2,0,1,1,0,-69.0727272727273,0.0030005,0,0,0,0,0,0,1,0,0,0.0030005,0,35,-1,0,0,0,0,0
1605,11545.9999999677,1,100,1,88,2,1,0,2,0,-70.1666666666667,0.0029992,0,0,0,0,0,0,2,0,0,0.0029992,0,34,-1,2,0,0,1,0
1606,11556.0888888564,1,100,1,88,2,1,0,1,0,-27.1666666666667,0.0019999,1,0,0,0,0,0,1,0,0,0.0019999,0,34,-1,0,0,0,1,0
1607,11566.1777777452,1,100,1,88,2,1,0,2,0,-28.25,0.0030036,1,0,0,0,0,0,2,0,0,0.0030036,0,35,-1,0,0,0,0,0
1608,11574.7555555228,1,100,1,88,2,0,1,2,0,-68.2105263157895,0.0049711,0,0,0,0,0,0,2,0,0,0.0049711,0,35,-1,0,0,0,0,0
1609,11586.3111110782,1,100,1,88,2,1,0,1,0,-0.3,0.0029726,1,0,0,0,0,0,1,0,0,0.0029726,0,35,-1,1,0,0,0,0
1610,11594.8888888559,1,100,1,88,2,0,1,2,0,-91.3240740740741,0.0690003,0,0,0,0,0,0,1,1,0,0.0690003,0,36,-1,1,0,0,1,0
1611,11604.9777777446,1,100,1,91,2,0,1,2,0,-70.1320754716981,0.0039689,0,0,0,0,0,0,2,0,0,0.0039689,0,35,-1,2,0,0,1,0
1612,11606.4444444113,1,100,1,91,2,1,0,1,0,-0.181818181818182,0.0020103,1,0,0,0,0,0,1,0,0,0.0020103,0,34,-1,1,0,0,0,0
1613,11615.0666666333,1,100,1,91,2,0,1,2,0,-70.1176470588235,0.0040004,0,0,0,0,0,0,2,0,0,0.0040004,0,34,-1,2,0,0,1,0
1614,11625.1555555221,1,100,1,91,2,0,1,2,0,-64.0490196078431,0.0040045,0,0,0,0,0,0,2,0,0,0.0040045,0,33,-1,0,0,0,1,0
1615,11626.5777777443,1,100,1,91,2,0,0,0,1,0,0.0019976,0,0,0,0,0,0,0,0,0,0.0019976,0,32,-1,0,0,0,0,0
1616,11635.2444444108,1,100,2,93,4,0,1,3,1,-67.045,0.0059994,0,0,0,0,0,0,3,0,0,0.0059994,0,32,-1,0,0,0,0,0
1617,11635.2888888553,1,100,1,91,2,0,1,1,0,-69.0476190476191,0.0030016,0,0,0,0,0,0,1,0,0,0.0030016,0,32,-1,0,0,0,0,0
1618,11636.666666633,1,100,1,92,2,0,0,0,1,0,0.0009999,0,0,0,0,0,0,0,0,0,0.0009999,0,32,-1,0,0,0,0,0
1619,11636.7111110775,1,100,1,92,2,0,0,0,1,0,0.0020022,0,0,0,0,0,0,0,0,0,0.0020022,0,32,-1,0,0,0,0,0
1620,11646.7555555218,1,100,1,91,2,0,2,4,0,-123.413257575758,0.2433926,0,0,0,0,0,0,0,1,0,0.2433926,0,32,-1,0,0,0,1,0
1621,11655.3777777439,1,100,1,88,2,1,0,3,0,-30.2058823529412,0.0030277,1,0,0,0,0,0,3,0,0,0.0030277,0,32,-1,3,0,0,0,0
1622,11666.8888888548,1,100,1,88,2,1,0,1,0,-27.0789473684211,0.0030276,1,0,0,0,0,0,1,0,0,0.0030276,0,33,-1,0,0,0,1,0
1623,11676.9777777436,1,100,1,88,2,1,0,1,0,-29.0333333333333,0.0020096,1,0,0,0,0,0,1,0,0,0.0020096,0,34,-1,0,0,0,0,0
1624,11685.5555555212,1,100,1,88,2,1,0,1,0,-29.5,0.0020112,1,0,0,0,0,0,1,0,0,0.0020112,0,34,-1,0,0,0,0,0
1625,11697.1111110766,1,100,1,88,2,1,0,2,0,-28.1111111111111,0.0019998,1,0,0,0,0,0,2,0,0,0.0019998,0,35,-1,0,0,0,0,0
1626,11705.6888888543,1,100,1,88,2,0,0,0,1,0,0.0020005,0,0,0,0,0,0,0,0,0,0.0020005,0,35,-1,0,0,0,0,0
1627,11707.1999999653,1,100,2,89,4,0,1,2,1,-55.0555555555556,0.1165181,0,0,0,0,0,0,0,1,0,0.1165181,0,35,-1,0,0,0,1,0
1628,11707.2444444098,1,100,1,87,2,0,0,0,1,0,0.0010269,0,0,0,0,0,0,0,0,0,0.0010269,0,35,-1,0,0,0,0,0
1629,11725.8222221873,1,100,1,87,2,0,0,0,1,0,0.0019997,0,0,0,0,0,0,0,0,0,0.0019997,0,35,-1,0,0,0,0,0
1630,11735.8666666316,1,100,1,86,2,1,1,4,0,-124.375,0.1245258,0,0,0,0,0,0,0,1,0,0.1245258,0,35,-1,0,0,0,1,0
1631,11737.3777777427,1,100,1,87,2,0,1,3,0,-97.229574773053,0.0040037,0,0,0,0,0,0,3,0,0,0.0040037,0,35,-1,0,0,0,0,0
1632,11745.9555555203,1,100,1,87,2,0,1,1,0,-67.2916666666667,0.0030029,0,0,0,0,0,0,1,0,0,0.0030029,0,35,-1,0,0,0,1,0
1633,11747.4666666314,1,100,1,90,2,0,1,2,0,-68.0251572327044,0.0035083,0,0,0,0,0,0,2,0,0,0.0035083,0,35,-1,0,0,0,0,0
1634,11757.5555555202,1,100,1,90,2,1,0,1,0,-29.0096153846154,0.0019995,1,0,0,0,0,0,1,0,0,0.0019995,0,35,-1,0,0,0,0,0
1635,11766.0888888534,1,100,1,90,2,1,0,1,0,-69.2727272727273,0.0030001,0,0,0,0,0,0,1,0,0,0.0030001,0,36,-1,0,0,0,0,0
1636,11767.6444444089,1,100,1,90,2,1,0,1,0,-0.0126050420168067,0.0019996,1,0,0,0,0,0,1,0,0,0.0019996,0,36,-1,1,0,0,0,0
1637,11787.7777777419,1,100,1,90,2,0,0,0,1,0,0.0020007,0,0,0,0,0,0,0,0,0,0.0020007,0,37,-1,0,0,0,0,0
1638,11787.8222221864,1,100,1,90,2,0,0,0,1,0,0.0019653,0,0,0,0,0,0,0,0,0,0.0019653,0,37,-1,0,0,0,0,0
1639,11796.2666666307,1,100,2,91,4,1,1,3,0,-121.75,0.1750466,0,0,0,0,0,0,2,1,0,0.1750466,0,37,-1,0,0,0,1,0
1640,11797.8666666307,1,100,1,89,2,1,0,2,0,-24.4,0.0029958,1,0,0,0,0,0,2,0,0,0.0029958,0,37,-1,0,0,0,1,0
1641,11806.3555555195,1,100,1,88,2,0,1,1,0,-54.3,0.1374891,0,0,0,0,0,0,0,1,0,0.1374891,0,37,-1,0,0,0,1,0
1642,11817.9999999637,1,100,1,89,2,1,0,1,0,-0.00636942675159236,0.0019688,1,0,0,0,0,0,1,0,0,0.0019688,0,37,-1,1,0,0,1,0
1643,11826.4888888525,1,100,1,89,2,0,1,1,0,-67.0625,0.0020032,0,0,0,0,0,0,1,0,0,0.0020032,0,37,-1,0,0,0,1,0
1644,11846.6222221855,1,100,1,90,2,1,0,3,0,-30.2777777777778,0.0020154,1,0,0,0,0,0,3,0,0,0.0020154,0,37,-1,3,0,0,0,0
1645,11848.1777777411,1,100,1,90,2,0,0,0,1,0,0.0020019,0,0,0,0,0,0,0,0,0,0.0020019,0,38,-1,0,0,0,0,0
1646,11856.7111110743,1,100,2,92,4,1,0,1,1,-30.0416666666667,0.0030005,1,0,0,0,0,0,1,0,0,0.0030005,0,38,-1,1,0,0,0,0
1647,11866.799999963,1,100,2,90,4,1,0,1,1,-30.0217391304348,0.002508,1,0,0,0,0,0,1,0,0,0.002508,0,38,-1,1,0,0,0,0
1648,11868.3111110741,1,100,1,87,2,0,0,0,2,0,0.0010197,0,0,0,0,0,0,0,0,0,0.0010197,0,39,-1,0,0,0,0,0
1649,11878.3999999629,1,100,1,87,2,0,0,0,3,0,0.0019993,0,0,0,0,0,0,0,0,0,0.0019993,0,39,-1,0,0,0,0,0
1650,11878.4444444073,1,100,1,87,2,0,0,0,3,0,0.0019973,0,0,0,0,0,0,0,0,0,0.0019973,0,39,-1,0,0,0,0,0
1651,11886.9333332961,1,100,2,88,4,2,2,8,0,-220.809523809524,0.2051554,1,0,0,0,0,0,2,1,0,0.2051554,0,38,-1,0,0,0,1,0
1652,11888.4888888516,1,100,1,88,2,0,1,1,0,-67.3,0.0020034,0,0,0,0,0,0,1,0,0,0.0020034,0,39,-1,0,0,0,1,0
1653,11898.5777777403,1,100,1,88,2,1,0,1,0,-30.0384615384615,0.0019996,1,0,0,0,0,0,1,0,0,0.0019996,0,39,-1,1,0,0,1,0
1654,11917.1111110734,1,100,1,88,2,0,0,0,1,0,0.0020011,0,0,0,0,0,0,0,0,0,0.0020011,0,40,-1,0,0,0,0,0
1655,11918.7111110734,1,100,2,90,4,1,0,1,1,-29.2857142857143,0.0030013,1,0,0,0,0,0,1,0,0,0.0030013,0,40,-1,0,0,0,0,0
1656,11918.7555555178,1,100,1,88,2,0,0,0,1,0,0.0010025,0,0,0,0,0,0,0,0,0,0.0010025,0,41,-1,0,0,0,0,0
1657,11922.3999999622,1,100,1,89,2,0,0,0,1,0,0.0020013,0,0,0,0,0,0,0,0,0,0.0020013,0,41,-1,0,0,0,0,0
1658,11927.1999999621,1,100,1,88,2,0,0,0,2,0,0.0019977,0,0,0,0,0,0,0,0,0,0.0019977,0,41,-1,0,0,0,0,0
1659,11927.2444444066,1,100,1,88,2,0,0,0,2,0,0.0010006,0,0,0,0,0,0,0,0,0,0.0010006,0,41,-1,0,0,0,0,0
1660,11928.7999999621,1,100,2,89,4,1,0,3,2,-72.7259615384615,0.0729723,0,0,0,0,0,0,2,1,0,0.0729723,0,41,-1,2,0,0,1,0
1661,11928.8444444066,1,99,1,87,2,0,0,0,2,0,0.0019696,0,0,0,0,0,0,0,0,0,0.0019696,0,41,-1,0,0,0,0,0
1662,11937.2888888509,1,99,1,87,2,0,3,6,0,-191.125,0.2266204,0,0,0,0,0,0,0,1,0,0.2266204,0,41,-1,0,0,0,1,0
1663,11947.3777777396,1,99,1,90,2,1,0,1,0,-27.0357142857143,0.0029733,1,0,0,0,0,0,1,0,0,0.0029733,0,41,-1,0,0,0,1,0
1664,11948.9333332952,1,100,1,89,2,0,1,1,0,-67.4166666666667,0.004001,0,0,0,0,0,0,1,0,0,0.004001,0,41,-1,0,0,0,1,0
1665,11957.4666666284,1,99,1,89,2,0,1,1,0,-67.021186440678,0.0020344,0,0,0,0,0,0,1,0,0,0.0020344,0,41,-1,0,0,0,1,0
1666,11969.0666666282,1,100,1,89,2,1,0,1,0,-69.4090909090909,0.0030058,0,0,0,0,0,0,1,0,0,0.0030058,0,41,-1,0,0,0,0,0
1667,11977.5999999614,1,98,1,89,2,1,0,3,0,-86.3675213675214,0.0530055,0,0,0,0,0,0,2,1,0,0.0530055,0,41,-1,2,0,0,1,0
1668,11989.1999999612,1,100,1,88,2,0,1,1,0,-69.2142857142857,0.0030009,0,0,0,0,0,0,1,0,0,0.0030009,0,41,-1,0,0,0,0,0
1669,11997.7333332944,1,99,1,88,2,1,0,2,0,-30.0173913043478,0.0019985,1,0,0,0,0,0,2,0,0,0.0019985,0,41,-1,2,0,0,1,0
1670,11999.28888885,1,100,1,85,2,1,0,2,0,-68.8,0.0030016,0,0,0,0,0,0,2,0,0,0.0030016,0,42,-1,0,0,0,0,0
1671,12009.3777777387,1,100,1,85,2,1,0,2,0,-68.75,0.0049944,0,0,0,0,0,0,2,0,0,0.0049944,0,42,-1,0,0,0,0,0
1672,12017.8666666275,1,99,1,86,2,1,0,1,0,-29.25,0.0020007,1,0,0,0,0,0,1,0,0,0.0020007,0,42,-1,0,0,0,0,0
1673,12037.9999999605,1,99,1,87,2,0,0,0,1,0,0.0019955,0,0,0,0,0,0,0,0,0,0.0019955,0,42,-1,0,0,0,0,0
1674,12039.5555555161,1,100,2,88,4,0,1,3,1,-74.6904761904762,0.0655724,0,0,0,0,0,0,1,1,0,0.0655724,0,41,-1,1,0,0,1,0
1675,12039.5999999605,1,99,1,86,2,0,0,0,1,0,0.0020006,0,0,0,0,0,0,0,0,0,0.0020006,0,41,-1,0,0,0,0,0
1676,12048.0888888493,1,99,1,86,2,0,0,0,2,0,0.002001,0,0,0,0,0,0,0,0,0,0.002001,0,41,-1,0,0,0,0,0
1677,12048.1777777382,1,99,1,86,2,0,0,0,2,0,0.0020004,0,0,0,0,0,0,0,0,0,0.0020004,0,41,-1,0,0,0,0,0
1678,12049.6444444048,1,100,2,88,4,1,0,2,2,-70.3333333333333,0.0039699,0,0,0,0,0,0,2,0,0,0.0039699,0,41,-1,2,0,0,1,0
1679,12049.6888888492,1,100,1,86,2,0,0,0,2,0,0.0020009,0,0,0,0,0,0,0,0,0,0.0020009,0,41,-1,0,0,0,0,0
1680,12058.177777738,1,100,1,86,2,0,0,0,3,0,0.0020002,0,0,0,0,0,0,0,0,0,0.0020002,0,41,-1,0,0,0,0,0
1681,12059.7333332935,1,100,2,89,4,1,0,3,3,-21.375,0.0040003,1,0,0,0,0,0,3,0,0,0.0040003,0,40,-1,0,0,0,1,0
1682,12069.8222221823,1,100,2,88,4,1,0,1,3,-0.3,0.0020002,1,0,0,0,0,0,1,0,0,0.0020002,0,41,-1,1,0,0,1,0
1683,12088.3555555154,1,100,1,86,2,0,0,0,3,0,0.0020014,0,0,0,0,0,0,0,0,0,0.0020014,0,42,-1,0,0,0,0,0
1684,12089.0666666265,1,100,1,86,2,0,0,0,3,0,0.0010324,0,0,0,0,0,0,0,0,0,0.0010324,0,42,-1,0,0,0,0,0
1685,12089.9555555153,1,100,2,88,4,0,0,0,4,0,0.0020008,0,0,0,0,0,0,0,0,0,0.0020008,0,41,-1,0,0,0,1,0
1686,12098.3999999596,1,100,2,87,4,1,3,6,1,-261,0.2479967,0,0,0,0,0,0,0,1,0,0.2479967,0,41,-1,0,0,0,1,0
1687,12098.4444444041,1,100,1,88,2,0,0,0,1,0,0.0020278,0,0,0,0,0,0,0,0,0,0.0020278,0,41,-1,0,0,0,0,0
1688,12108.4888888484,1,100,2,91,4,0,0,0,2,0,0.0029984,0,0,0,0,0,0,0,0,0,0.0029984,0,40,-1,0,0,0,1,0
1689,12108.5333332928,1,100,2,91,4,0,0,0,2,0,0.0030033,0,0,0,0,0,0,0,0,0,0.0030033,0,40,-1,0,0,0,1,0
1690,12108.9777777373,1,100,2,91,4,0,0,0,2,0,0.0019999,0,0,0,0,0,0,0,0,0,0.0019999,0,40,-1,0,0,0,1,0
1691,12110.0888888484,1,100,2,91,4,0,0,0,3,0,0.0020009,0,0,0,0,0,0,0,0,0,0.0020009,0,39,-1,0,0,0,1,0
1692,12118.5777777371,1,100,2,90,3,0,0,0,4,0,0.0030034,0,0,0,0,0,0,0,0,0,0.0030034,0,39,-1,0,0,0,0,0
1693,12140.2666666257,1,100,2,92,4,0,2,4,3,-149.203163771712,0.2494424,0,0,0,0,0,0,0,1,0,0.2494424,0,38,-1,0,0,0,1,0
1694,12140.3111110702,1,100,1,91,2,0,1,1,2,-69.0555555555556,0.002002,0,0,0,0,0,0,1,0,0,0.002002,0,38,-1,0,0,0,0,0
1695,12140.3555555146,1,100,1,91,2,0,0,0,2,0,0.0010008,0,0,0,0,0,0,0,0,0,0.0010008,0,38,-1,0,0,0,0,0
1696,12141.5555555146,1,100,2,93,4,1,0,1,2,-27.0869565217391,0.0040322,1,0,0,0,0,0,1,0,0,0.0040322,0,37,-1,0,0,0,1,0
1697,12150.3555555144,1,100,1,90,2,1,2,5,0,-194.859375,0.3075554,0,0,0,0,0,0,0,1,0,0.3075554,0,37,-1,0,0,0,1,0
1698,12161.6888888476,1,100,1,90,2,1,0,1,0,-27.0225806451613,0.0040016,1,0,0,0,0,0,1,0,0,0.0040016,0,37,-1,0,0,0,1,0
1699,12170.4888888475,1,100,1,90,2,1,0,1,0,-67.1111111111111,0.0020007,0,0,0,0,0,0,1,0,0,0.0020007,0,38,-1,0,0,0,1,0
1700,12171.7777777364,1,100,1,90,2,1,0,1,0,-29.0194805194805,0.0040017,1,0,0,0,0,0,1,0,0,0.0040017,0,38,-1,0,0,0,0,0
1701,12191.9111110694,1,100,1,89,2,0,1,3,0,-86.0660130718954,0.0975183,0,0,0,0,0,0,2,1,0,0.0975183,0,38,-1,2,0,0,1,0
1702,12200.6666666248,1,100,1,89,2,1,0,1,0,-29.0961538461538,0.0020012,1,0,0,0,0,0,1,0,0,0.0020012,0,38,-1,0,0,0,0,0
1703,12210.7555555136,1,100,1,88,2,0,1,2,0,-85.0904166666667,0.0555707,0,0,0,0,0,0,1,1,0,0.0555707,0,38,-1,1,0,0,1,0
1704,12212.0444444024,1,100,1,88,2,0,1,1,0,-67.0217391304348,0.0015081,0,0,0,0,0,0,1,0,0,0.0015081,0,38,-1,0,0,0,1,0
1705,12232.1777777355,1,100,1,88,2,1,0,3,0,-30.2045454545455,0.0020052,1,0,0,0,0,0,3,0,0,0.0020052,0,38,-1,3,0,0,0,0
1706,12240.9333332909,1,100,1,88,2,1,0,2,0,-24.013986013986,0.0019999,1,0,0,0,0,0,2,0,0,0.0019999,0,38,-1,0,0,0,1,0
1707,12242.2666666242,1,100,1,86,2,0,0,0,1,0,0.0020007,0,0,0,0,0,0,0,0,0,0.0020007,0,39,-1,0,0,0,0,0
1708,12251.0222221797,1,100,2,88,4,0,0,0,2,0,0.0019996,0,0,0,0,0,0,0,0,0,0.0019996,0,39,-1,0,0,0,0,0
1709,12252.355555513,1,100,2,88,4,0,0,0,3,0,0.0020002,0,0,0,0,0,0,0,0,0,0.0020002,0,39,-1,0,0,0,0,0
1710,12261.1111110684,1,100,2,88,4,0,0,0,4,0,0.0030008,0,0,0,0,0,0,0,0,0,0.0030008,0,38,-1,0,0,0,0,0
1711,12262.4444444017,1,100,2,88,4,0,0,0,5,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,38,-1,0,0,0,0,0
1712,12271.1999999571,1,100,2,88,4,0,0,0,6,0,0.0030397,0,0,0,0,0,0,0,0,0,0.0030397,0,37,-1,0,0,0,0,0
1713,12281.2888888459,1,100,2,88,4,0,0,0,7,0,0.0019991,0,0,0,0,0,0,0,0,0,0.0019991,0,37,-1,0,0,0,0,0
1714,12281.3333332903,1,100,2,88,4,0,0,0,7,0,0.0030026,0,0,0,0,0,0,0,0,0,0.0030026,0,37,-1,0,0,0,0,0
1715,12301.4222221789,1,100,2,87,4,0,5,6,3,-331.588012904527,0.163156,0,0,0,0,0,0,0,1,0,0.163156,0,37,-1,0,0,0,1,0
1716,12301.4666666234,1,100,1,88,2,1,0,2,2,-30.0141843971631,0.0020002,1,0,0,0,0,0,2,0,0,0.0020002,0,37,-1,2,0,0,0,0
1717,12311.5111110677,1,100,1,86,2,0,0,0,2,0,0.0019998,0,0,0,0,0,0,0,0,0,0.0019998,0,38,-1,0,0,0,0,0
1718,12312.7111110676,1,100,1,86,2,0,0,0,3,0,0.002001,0,0,0,0,0,0,0,0,0,0.002001,0,38,-1,0,0,0,0,0
1719,12321.555555512,1,100,2,87,3,0,1,1,3,-67.0112359550562,0.003,0,0,0,0,0,0,1,0,0,0.003,0,38,-1,0,0,0,0,0
1720,12321.5999999564,1,100,1,86,2,0,0,0,3,0,0.0019968,0,0,0,0,0,0,0,0,0,0.0019968,0,38,-1,0,0,0,0,0
1721,12322.7999999564,1,100,1,86,2,0,0,0,3,0,0.001573,0,0,0,0,0,0,0,0,0,0.001573,0,38,-1,0,0,0,0,0
1722,12332.8444444007,1,100,1,85,2,1,3,8,0,-259.733333333333,0.1710889,0,0,0,0,0,0,0,1,0,0.1710889,0,38,-1,0,0,0,1,0
1723,12342.9333332894,1,100,1,85,2,1,0,1,0,-67.125,0.0029971,0,0,0,0,0,0,1,0,0,0.0029971,0,38,-1,0,0,0,1,0
1724,12345.0666666227,1,100,1,84,2,0,1,3,0,-79.9713636363636,0.1164782,0,0,0,0,0,0,1,1,0,0.1164782,0,38,-1,1,0,0,1,0
1725,12353.0222221782,1,100,1,83,1,0,1,1,0,-67.1363636363636,0.0029995,0,0,0,0,0,0,1,0,0,0.0029995,0,38,-1,0,0,0,0,0
1726,12365.1999999558,1,100,1,84,2,0,1,1,0,-70.0094339622642,0.0029976,0,0,0,0,0,0,1,0,0,0.0029976,0,38,-1,1,0,0,1,0
1727,12375.2888888445,1,100,1,87,2,1,0,1,0,-69.4782608695652,0.003,0,0,0,0,0,0,1,0,0,0.003,0,38,-1,0,0,0,0,0
1728,12385.3777777333,1,100,1,90,2,1,0,1,0,-69.4772727272727,0.0030002,0,0,0,0,0,0,1,0,0,0.0030002,0,38,-1,0,0,0,0,0
1729,12391.4222221776,1,100,1,89,2,0,1,3,0,-82.2440476190476,0.0489699,0,0,0,0,0,0,1,1,0,0.0489699,0,38,-1,1,0,0,1,0
1730,12395.466666622,1,100,1,89,2,1,0,1,0,-69.4761904761905,0.0020231,0,0,0,0,0,0,1,0,0,0.0020231,0,38,-1,0,0,0,0,0
1731,12405.5555555107,1,100,1,89,2,1,0,2,0,-30.0344827586207,0.0009998,1,0,0,0,0,0,2,0,0,0.0009998,0,38,-1,2,0,0,0,0
1732,12411.5555555106,1,100,1,89,2,0,1,2,0,-70.2258064516129,0.002993,0,0,0,0,0,0,2,0,0,0.002993,0,39,-1,2,0,0,1,0
1733,12425.6888888438,1,100,1,89,2,1,0,1,0,-30.0058823529412,0.0020008,1,0,0,0,0,0,1,0,0,0.0020008,0,39,-1,1,0,0,0,0
1734,12431.6888888437,1,100,1,88,2,0,1,1,0,-70.0862068965517,0.0020018,0,0,0,0,0,0,1,0,0,0.0020018,0,39,-1,1,0,0,0,0
1735,12445.8222221768,1,100,1,88,2,1,0,1,0,-30.0047619047619,0.0020004,1,0,0,0,0,0,1,0,0,0.0020004,0,39,-1,1,0,0,0,0
1736,12451.8222221767,1,100,1,87,2,1,0,1,0,-69.5,0.002969,0,0,0,0,0,0,1,0,0,0.002969,0,40,-1,0,0,0,0,0
1737,12455.9111110656,1,100,1,87,2,1,0,1,0,-29.0277777777778,0.0010006,1,0,0,0,0,0,1,0,0,0.0010006,0,40,-1,0,0,0,0,0
1738,12461.9111110655,1,100,1,87,2,0,1,1,0,-69.0609756097561,0.0030041,0,0,0,0,0,0,1,0,0,0.0030041,0,40,-1,0,0,0,0,0
1739,12465.9999999543,1,100,1,86,2,0,1,3,0,-72.0642477876106,0.0925769,0,0,0,0,0,0,0,1,0,0.0925769,0,40,-1,0,0,0,1,0
1740,12471.9999999542,1,100,1,86,2,0,1,1,0,-69.05,0.0020013,0,0,0,0,0,0,1,0,0,0.0020013,0,40,-1,0,0,0,0,0
1741,12486.1333332873,1,100,1,87,2,0,1,1,0,-67.0135135135135,0.0020033,0,0,0,0,0,0,1,0,0,0.0020033,0,40,-1,0,0,0,1,0
1742,12496.2222221761,1,100,1,87,2,0,1,2,0,-64.027027027027,0.0029693,0,0,0,0,0,0,2,0,0,0.0029693,0,39,-1,0,0,0,1,0
1743,12502.1777777316,1,100,1,87,2,0,1,1,0,-69.0277777777778,0.0030028,0,0,0,0,0,0,1,0,0,0.0030028,0,39,-1,0,0,0,0,0
1744,12506.3111110648,1,100,1,87,2,1,0,1,0,-27.0205479452055,0.0020024,1,0,0,0,0,0,1,0,0,0.0020024,0,38,-1,0,0,0,1,0
1745,12512.2666666203,1,100,1,86,2,0,1,3,0,-80.1392857142857,0.0705448,0,0,0,0,0,0,1,1,0,0.0705448,0,39,-1,1,0,0,1,0
1746,12516.3999999536,1,100,1,84,2,1,0,1,0,-29.0045871559633,0.0020003,1,0,0,0,0,0,1,0,0,0.0020003,0,38,-1,0,0,0,0,0
1747,12526.4888888423,1,100,1,82,2,0,1,1,0,-54.0416666666667,0.1705783,0,0,0,0,0,0,0,1,0,0.1705783,0,39,-1,0,0,0,1,0
1748,12532.3999999533,1,100,1,82,2,0,1,1,0,-70.0227272727273,0.0019698,0,0,0,0,0,0,1,0,0,0.0019698,0,39,-1,1,0,0,1,0
1749,12542.4888888421,1,100,1,81,2,1,0,3,0,-30.1153846153846,0.0025386,1,0,0,0,0,0,3,0,0,0.0025386,0,38,-1,3,0,0,1,0
1750,12552.5777777308,1,100,1,81,2,1,0,1,0,-29.0227272727273,0.0009986,1,0,0,0,0,0,1,0,0,0.0009986,0,39,-1,0,0,0,0,0
1751,12556.6666666196,1,100,1,81,2,0,1,1,0,-69.0217391304348,0.0025108,0,0,0,0,0,0,1,0,0,0.0025108,0,39,-1,0,0,0,0,0
1752,12562.6666666196,1,100,1,80,2,0,0,0,1,0,0.0019973,0,0,0,0,0,0,0,0,0,0.0019973,0,39,-1,0,0,0,0,0
1753,12566.7555555084,1,100,2,82,4,1,0,2,1,-30.0277777777778,0.0020001,1,0,0,0,0,0,2,0,0,0.0020001,0,39,-1,2,0,0,0,0
1754,12572.7555555083,1,100,1,78,2,0,0,0,2,0,0.0010014,0,0,0,0,0,0,0,0,0,0.0010014,0,40,-1,0,0,0,0,0
