time,bot_id,task_id,pod_id,station_id,eta_now,t_starve,queue_budget,release_budget,slack,chosen_delay,deadline,release_policy,eta_safety_buffer,probe_success,release_reason,station_pending_items,station_busy_remaining,station_queue_work,eta_at_release,remaining_t_starve_at_release,best_future_eta_at_release,best_future_delay_at_release,eta_improvement_at_release,neighbor_count_at_decision,missing_arrival_count,queue_arrival_time,release_time,actual_arrival_time,actual_eta,arrival_error,station_idle_at_arrival,queue_wait_at_station
4308.47,Bot8,39356119,Pod118,OutputStation0,76.46,0,0,0,-76.46,0,4308.47,StationSlack,0,1,immediate_release,0,0,0,76.46,0,,,,0,0,4385.72,4308.47,4391.37,82.9,6.44,1,5.65
4339.29,Bot7,50157845,Pod1115,OutputStation4,82.5,0,0,0,-82.5,0,4339.29,StationSlack,0,1,immediate_release,0,0,0,82.5,0,,,,0,0,4421.38,4339.29,4428.29,89,6.5,1,6.91
4353.13,Bot19,14419706,Pod671,OutputStation5,52.58,0,0,0,-52.58,0,4353.13,StationSlack,0,1,immediate_release,0,0,0,52.58,0,,,,0,0,4402.05,4353.13,4407.75,54.62,2.04,1,5.71
4385.17,Bot1,59097201,Pod83,OutputStation2,73.13,0,0,0,-73.13,0,4385.17,StationSlack,0,1,immediate_release,0,0,0,73.13,0,,,,0,0,4455.5,4385.17,4462.43,77.26,4.13,1,6.93
4401.38,Bot13,28001178,Pod1061,OutputStation8,35.12,0,0,0,-35.12,0,4401.38,StationSlack,0,1,immediate_release,0,0,0,35.12,0,,,,0,0,4432.04,4401.38,4438.34,36.96,1.84,1,6.3
4403.12,Bot14,15351038,Pod37,OutputStation3,59.08,0,0,0,-59.08,0,4403.12,StationSlack,0,1,immediate_release,0,0,0,59.08,0,,,,0,0,4457.75,4403.12,4464.68,61.56,2.48,1,6.93
4409.84,Bot9,17014888,Pod137,OutputStation11,70,11.38,0,11.38,-58.62,0,4409.84,StationSlack,0,0,immediate_release,1,1.38,10,70,11.38,,,,0,0,4452.35,4409.84,4458.01,48.18,-21.82,1,5.67
4415.83,Bot16,16803624,Pod1052,OutputStation9,31.79,0,0,0,-31.79,0,4415.83,StationSlack,0,1,immediate_release,0,0,0,31.79,0,,,,0,0,4441.79,4415.83,4450.13,34.3,2.51,1,8.33
4436.56,Bot3,5845825,Pod13,OutputStation7,35.16,0,0,0,-35.16,0,4436.56,StationSlack,0,1,immediate_release,0,0,0,35.16,0,,,,0,0,4466.88,4436.56,4473.47,36.92,1.75,1,6.59
4447.53,Bot11,58473705,Pod911,OutputStation1,29.91,0,0,0,-29.91,0,4447.53,StationSlack,0,1,immediate_release,0,0,0,29.91,0,,,,0,0,4472.23,4447.53,4477.76,30.22,0.31,1,5.52
4449.55,Bot8,44408291,Pod158,OutputStation0,14.88,0,0,0,-14.88,0,4449.55,StationSlack,0,1,immediate_release,0,0,0,14.88,0,,,,0,0,4457.39,4449.55,4464.59,15.04,0.17,1,7.2
4457.35,Bot5,43220690,Pod156,OutputStation6,34.92,0,0,0,-34.92,0,4457.35,StationSlack,0,1,immediate_release,0,0,0,34.92,0,,,,0,0,4487.8,4457.35,4494.09,36.74,1.83,1,6.29
4485.18,Bot7,11497676,Pod84,OutputStation4,32.33,0,0,0,-32.33,0,4485.18,StationSlack,0,1,immediate_release,0,0,0,32.33,0,,,,0,0,4511.43,4485.18,4519.71,34.54,2.2,1,8.29
4497.6,Bot19,31103681,Pod784,OutputStation5,42.29,0,0,0,-42.29,0,4497.6,StationSlack,0,1,immediate_release,0,0,0,42.29,0,,,,0,0,4535.6,4497.6,4542.59,45,2.71,1,7
4498.42,Bot12,53441891,Pod990,OutputStation11,143.33,9.68,0,9.68,-133.66,0,4498.42,StationSlack,0,0,immediate_release,0,9.68,0,143.33,9.68,,,,0,0,4566.05,4498.42,4571.55,73.14,-70.19,1,5.51
4521.71,Bot17,18369045,Pod88,OutputStation10,72.38,0,0,0,-72.38,0,4521.71,StationSlack,0,1,immediate_release,0,0,0,72.38,0,,,,0,0,4591.85,4521.71,4598.78,77.07,4.7,1,6.93
4522.48,Bot8,3534335,Pod693,OutputStation0,47.12,0,0,0,-47.12,0,4522.48,StationSlack,0,1,immediate_release,0,0,0,47.12,0,,,,0,0,4566.8,4522.48,4572.22,49.75,2.62,1,5.42
4532.8,Bot1,45052140,Pod584,OutputStation2,62.29,0,0,0,-62.29,0,4532.8,StationSlack,0,1,immediate_release,0,0,0,62.29,0,,,,0,0,4591.36,4532.8,4598.13,65.33,3.04,1,6.77
4546.17,Bot13,54474863,Pod254,OutputStation8,40.21,0,0,0,-40.21,0,4546.17,StationSlack,0,1,immediate_release,0,0,0,40.21,0,,,,0,0,4583.57,4546.17,4590.53,44.35,4.15,1,6.96
4548.42,Bot3,57547480,Pod419,OutputStation7,58.29,0,0,0,-58.29,0,4548.42,StationSlack,0,1,immediate_release,0,0,0,58.29,0,,,,0,0,4612.12,4548.42,4619.12,70.7,12.41,1,7
4548.51,Bot14,31809023,Pod471,OutputStation3,67.62,0,0,0,-67.62,0,4548.51,StationSlack,0,1,immediate_release,0,0,0,67.62,0,,,,0,0,4615.68,4548.51,4621.18,72.67,5.05,1,5.49
4571.8,Bot5,17659684,Pod711,OutputStation6,52.46,0,0,0,-52.46,0,4571.8,StationSlack,0,1,immediate_release,0,0,0,52.46,0,,,,0,0,4619.71,4571.8,4626.81,55.01,2.55,1,7.1
4573.25,Bot16,20511723,Pod977,OutputStation9,54.46,0,0,0,-54.46,0,4573.25,StationSlack,0,1,immediate_release,0,0,0,54.46,0,,,,0,0,4624.62,4573.25,4630.14,56.89,2.43,1,5.51
4596.3,Bot7,35287985,Pod713,OutputStation4,80.54,0,0,0,-80.54,0,4596.3,StationSlack,0,1,immediate_release,0,0,0,80.54,0,,,,0,0,4679.45,4596.3,4684.98,88.68,8.14,1,5.53
4611.1,Bot11,25172993,Pod526,OutputStation1,25.04,0,0,0,-25.04,0,4611.1,StationSlack,0,1,immediate_release,0,0,0,25.04,0,,,,0,0,4630.14,4611.1,4637.12,26.03,0.99,1,6.99
4619.58,Bot19,44417945,Pod13,OutputStation5,71.79,0,0,0,-71.79,0,4619.58,StationSlack,0,1,immediate_release,0,0,0,71.79,0,,,,0,0,4690.9,4619.58,4696.28,76.7,4.91,1,5.38
4623.65,Bot9,57131110,Pod72,OutputStation11,65.58,0,0,0,-65.58,0,4623.65,StationSlack,0,1,immediate_release,0,0,0,65.58,0,,,,0,0,4685.56,4623.65,4692.78,69.13,3.54,1,7.21
4657.19,Bot17,16054720,Pod179,OutputStation10,45.79,0,0,0,-45.79,0,4657.19,StationSlack,0,1,immediate_release,0,0,0,45.79,0,,,,0,0,4700.8,4657.19,4706.22,49.02,3.24,1,5.42
4659.13,Bot12,37558100,Pod85,OutputStation11,75.25,0,0,0,-75.25,0,4659.13,StationSlack,0,1,immediate_release,0,0,0,75.25,0,,,,0,0,4728.62,4659.13,4735.59,76.46,1.22,1,6.98
4666.47,Bot1,66547971,Pod467,OutputStation2,56.96,0,0,0,-56.96,0,4666.47,StationSlack,0,1,immediate_release,0,0,0,56.96,0,,,,0,0,4725.51,4666.47,4732.7,66.23,9.27,1,7.19
4673.11,Bot13,62060827,Pod584,OutputStation8,51.54,0,0,0,-51.54,0,4673.11,StationSlack,0,1,immediate_release,0,0,0,51.54,0,,,,0,0,4720.38,4673.11,4727.51,54.4,2.86,1,7.14
4673.55,Bot8,4482025,Pod154,OutputStation0,32.33,0,0,0,-32.33,0,4673.55,StationSlack,0,1,immediate_release,0,0,0,32.33,0,,,,0,0,4700.95,4673.55,4706.54,33,0.66,1,5.59
4676.61,Bot14,6991254,Pod568,OutputStation3,48.96,0,0,0,-48.96,0,4676.61,StationSlack,0,1,immediate_release,0,0,0,48.96,0,,,,0,0,4723.13,4676.61,4728.53,51.92,2.96,1,5.4
4693.14,Bot3,57840791,Pod990,OutputStation7,33.58,0,0,0,-33.58,0,4693.14,StationSlack,0,1,immediate_release,0,0,0,33.58,0,,,,0,0,4722,4693.14,4729.12,35.98,2.4,1,7.12
4703.01,Bot5,48848201,Pod384,OutputStation6,62.96,0,0,0,-62.96,0,4703.01,StationSlack,0,1,immediate_release,0,0,0,62.96,0,,,,0,0,4762.34,4703.01,4769.5,66.49,3.53,1,7.16
4709.75,Bot16,13883295,Pod365,OutputStation9,59.12,0,0,0,-59.12,0,4709.75,StationSlack,0,1,immediate_release,0,0,0,59.12,0,,,,0,0,4763.07,4709.75,4770.02,60.27,1.15,1,6.95
4719.92,Bot11,58801955,Pod158,OutputStation1,30.54,0,0,0,-30.54,0,4719.92,StationSlack,0,1,immediate_release,0,0,0,30.54,0,,,,0,0,4745.43,4719.92,4750.93,31.01,0.48,1,5.5
4752.32,Bot8,10144233,Pod114,OutputStation0,23.62,0,0,0,-23.62,0,4752.32,StationSlack,0,1,immediate_release,0,0,0,23.62,0,,,,0,0,4771.29,4752.32,4776.9,24.58,0.95,1,5.6
4754.6,Bot7,6533550,Pod433,OutputStation4,60.92,0,0,0,-60.92,0,4754.6,StationSlack,0,1,immediate_release,0,0,0,60.92,0,,,,0,0,4818.71,4754.6,4827.24,72.64,11.72,1,8.53
4761.98,Bot19,57878853,Pod167,OutputStation5,60.46,0,0,0,-60.46,0,4761.98,StationSlack,0,1,immediate_release,0,0,0,60.46,0,,,,0,0,4819.75,4761.98,4825.14,63.16,2.7,1,5.39
4769.93,Bot9,51170226,Pod6,OutputStation11,146.67,15.81,0,15.81,-130.86,0,4769.93,StationSlack,0,0,immediate_release,1,5.81,10,146.67,15.81,,,,0,0,4844.88,4769.93,4850.25,80.32,-66.34,1,5.38
4792.94,Bot1,32562006,Pod48,OutputStation2,36.42,0,0,0,-36.42,0,4792.94,StationSlack,0,1,immediate_release,0,0,0,36.42,0,,,,0,0,4823.54,4792.94,4831.25,38.32,1.9,1,7.71
4794.53,Bot11,48357243,Pod736,OutputStation1,33.63,0,0,0,-33.63,0,4794.53,StationSlack,0,1,immediate_release,0,0,0,33.63,0,,,,0,0,4829.21,4794.53,4836.27,41.74,8.12,1,7.06
4803.08,Bot3,1779100,Pod299,OutputStation7,55.79,0,0,0,-55.79,0,4803.08,StationSlack,0,1,immediate_release,0,0,0,55.79,0,,,,0,0,4858.34,4803.08,4864.13,61.05,5.26,1,5.79
4809.34,Bot14,24064686,Pod372,OutputStation3,60.96,0,0,0,-60.96,0,4809.34,StationSlack,0,1,immediate_release,0,0,0,60.96,0,,,,0,0,4866.87,4809.34,4872.5,63.16,2.2,1,5.62
4815.98,Bot17,28265851,Pod943,OutputStation10,29.71,0,0,0,-29.71,0,4815.98,StationSlack,0,1,immediate_release,0,0,0,29.71,0,,,,0,0,4839.04,4815.98,4845.95,29.98,0.27,1,6.91
4830.33,Bot13,30463445,Pod86,OutputStation8,53,0,0,0,-53,0,4830.33,StationSlack,0,1,immediate_release,0,0,0,53,0,,,,0,0,4878.41,4830.33,4884.01,53.68,0.68,1,5.6
4831.68,Bot5,51619962,Pod584,OutputStation6,44.92,0,0,0,-44.92,0,4831.68,StationSlack,0,1,immediate_release,0,0,0,44.92,0,,,,0,0,4874.06,4831.68,4879.43,47.76,2.84,1,5.38
4832.13,Bot16,5735551,Pod1193,OutputStation9,28.45,0,0,0,-28.45,0,4832.13,StationSlack,0,1,immediate_release,0,0,0,28.45,0,,,,0,0,4854.2,4832.13,4861.2,29.07,0.62,1,7
4861.15,Bot12,20467408,Pod574,OutputStation11,91.67,9.1,0,9.1,-82.57,0,4861.15,StationSlack,0,0,immediate_release,0,9.1,0,91.67,9.1,,,,0,0,4908.2,4861.15,4928.83,67.68,-23.99,0,20.63
4876.67,Bot8,61926480,Pod390,OutputStation0,65.79,0,0,0,-65.79,0,4876.67,StationSlack,0,1,immediate_release,0,0,0,65.79,0,,,,0,0,4944.05,4876.67,4950.99,74.33,8.53,1,6.94
4887.05,Bot11,58761745,Pod378,OutputStation1,32.21,0,0,0,-32.21,0,4887.05,StationSlack,0,1,immediate_release,0,0,0,32.21,0,,,,0,0,4913.03,4887.05,4921.37,34.33,2.12,1,8.35
4888.03,Bot1,59093664,Pod154,OutputStation2,35.79,0,0,0,-35.79,0,4888.03,StationSlack,0,1,immediate_release,0,0,0,35.79,0,,,,0,0,4917.91,4888.03,4926.32,38.29,2.5,1,8.41
4903.67,Bot19,63403286,Pod321,OutputStation5,65.08,0,0,0,-65.08,0,4903.67,StationSlack,0,1,immediate_release,0,0,0,65.08,0,,,,0,0,4967.09,4903.67,4972.51,68.84,3.76,1,5.42
4911.04,Bot7,50097678,Pod287,OutputStation4,61.62,0,0,0,-61.62,0,4911.04,StationSlack,0,1,immediate_release,0,0,0,61.62,0,,,,0,0,4968.95,4911.04,4974.64,63.61,1.98,1,5.69
4926.37,Bot3,58989182,Pod465,OutputStation7,39.79,0,0,0,-39.79,0,4926.37,StationSlack,0,1,immediate_release,0,0,0,39.79,0,,,,0,0,4961.48,4926.37,4968.58,42.21,2.42,1,7.1
4937.2,Bot14,25909046,Pod123,OutputStation3,31.63,0,0,0,-31.63,0,4937.2,StationSlack,0,1,immediate_release,0,0,0,31.63,0,,,,1,0,4968.58,4937.2,4974.09,36.88,5.26,1,5.51
4950.89,Bot5,31854829,Pod943,OutputStation6,27,0,0,0,-27,0,4950.89,StationSlack,0,1,immediate_release,0,0,0,27,0,,,,0,0,4973.31,4950.89,4978.79,27.9,0.9,1,5.49
4964.61,Bot17,17157966,Pod1137,OutputStation10,66.37,0,0,0,-66.37,0,4964.61,StationSlack,0,1,immediate_release,0,0,0,66.37,0,,,,0,0,5028.31,4964.61,5035.26,70.65,4.28,1,6.95
4965.17,Bot13,39189142,Pod114,OutputStation8,65.12,0,0,0,-65.12,0,4965.17,StationSlack,0,1,immediate_release,0,0,0,65.12,0,,,,0,0,5032.19,4965.17,5039.18,74.01,8.89,1,6.99
4992.27,Bot11,44258767,Pod109,OutputStation1,90,0,0,0,-90,0,4992.27,StationSlack,0,0,immediate_release,0,0,0,90,0,,,,0,0,5033.77,4992.27,5040.97,48.7,-41.3,1,7.19
5000.34,Bot16,22530893,Pod215,OutputStation9,57.46,0,0,0,-57.46,0,5000.34,StationSlack,0,1,immediate_release,0,0,0,57.46,0,,,,0,0,5052.43,5000.34,5059.63,59.29,1.83,1,7.2
5002.27,Bot1,62784588,Pod491,OutputStation2,59.17,0,0,0,-59.17,0,5002.27,StationSlack,0,1,immediate_release,0,0,0,59.17,0,,,,0,0,5057.71,5002.27,5063.19,60.92,1.76,1,5.48
5017.72,Bot9,51472815,Pod883,OutputStation11,69.17,0,0,0,-69.17,0,5017.72,StationSlack,0,1,immediate_release,0,0,0,69.17,0,,,,0,0,5099.07,5017.72,5124.82,107.1,37.94,1,25.75
5025.65,Bot7,60123070,Pod235,OutputStation4,27,0,0,0,-27,0,5025.65,StationSlack,0,1,immediate_release,0,0,0,27,0,,,,0,0,5047.35,5025.65,5052.78,27.13,0.13,1,5.43
5035.51,Bot8,4236722,Pod271,OutputStation0,31.62,0,0,0,-31.62,0,5035.51,StationSlack,0,1,immediate_release,0,0,0,31.62,0,,,,0,0,5062.03,5035.51,5067.47,31.96,0.33,1,5.44
5035.98,Bot12,18318090,Pod1188,OutputStation11,55,0,0,0,-55,0,5035.98,StationSlack,0,1,immediate_release,0,0,0,55,0,,,,0,0,5087.88,5035.98,5093.44,57.46,2.46,1,5.56
5050.56,Bot19,65589530,Pod85,OutputStation5,44.88,0,0,0,-44.88,0,5050.56,StationSlack,0,1,immediate_release,0,0,0,44.88,0,,,,0,0,5090.26,5050.56,5097.2,46.64,1.76,1,6.94
5064.51,Bot14,59483508,Pod122,OutputStation3,70.46,0,0,0,-70.46,0,5064.51,StationSlack,0,1,immediate_release,0,0,0,70.46,0,,,,0,0,5133.2,5064.51,5138.63,74.13,3.67,1,5.43
5073.12,Bot5,17655074,Pod19,OutputStation6,50.96,0,0,0,-50.96,0,5073.12,StationSlack,0,1,immediate_release,0,0,0,50.96,0,,,,0,0,5120.87,5073.12,5126.37,53.25,2.29,1,5.5
5097.89,Bot3,24677945,Pod467,OutputStation7,113.33,0,0,0,-113.33,0,5097.89,StationSlack,0,0,immediate_release,0,0,0,113.33,0,,,,0,0,5154.14,5097.89,5159.54,61.65,-51.69,1,5.4
5104.42,Bot13,31460377,Pod337,OutputStation8,67.88,0,0,0,-67.88,0,5104.42,StationSlack,0,1,immediate_release,0,0,0,67.88,0,,,,0,0,5169.22,5104.42,5176.34,71.91,4.04,1,7.11
5118.85,Bot8,28807785,Pod167,OutputStation0,41,0,0,0,-41,0,5118.85,StationSlack,0,1,immediate_release,0,0,0,41,0,,,,0,0,5154.69,5118.85,5161.64,42.79,1.79,1,6.95
5120.37,Bot7,40483567,Pod699,OutputStation4,55.75,0,0,0,-55.75,0,5120.37,StationSlack,0,1,immediate_release,0,0,0,55.75,0,,,,0,0,5172.82,5120.37,5178.61,58.24,2.49,1,5.8
5129.1,Bot11,50492506,Pod203,OutputStation1,82.54,0,0,0,-82.54,0,5129.1,StationSlack,0,1,immediate_release,0,0,0,82.54,0,,,,0,0,5197.06,5129.1,5204.02,74.91,-7.63,1,6.95
5143.69,Bot1,42176961,Pod758,OutputStation2,38.88,0,0,0,-38.88,0,5143.69,StationSlack,0,1,immediate_release,0,0,0,38.88,0,,,,0,0,5178.06,5143.69,5184.94,41.26,2.38,1,6.88
5145.66,Bot19,4503980,Pod287,OutputStation5,35,0,0,0,-35,0,5145.66,StationSlack,0,1,immediate_release,0,0,0,35,0,,,,0,0,5173.98,5145.66,5182.47,36.81,1.81,1,8.49
5163.67,Bot17,40535827,Pod1016,OutputStation10,61.08,0,0,0,-61.08,0,5163.67,StationSlack,0,1,immediate_release,0,0,0,61.08,0,,,,0,0,5289.75,5163.67,5295.3,131.63,70.55,1,5.55
5172.82,Bot14,279682,Pod235,OutputStation3,28.38,0,0,0,-28.38,0,5172.82,StationSlack,0,1,immediate_release,0,0,0,28.38,0,,,,0,0,5196.64,5172.82,5202.05,29.23,0.86,1,5.41
5190.03,Bot12,29278129,Pod693,OutputStation11,153.33,15.23,0,15.23,-138.1,0,5190.03,StationSlack,0,0,immediate_release,1,5.23,10,153.33,15.23,,,,0,0,5261.38,5190.03,5267.02,77,-76.34,1,5.64
5210.95,Bot5,2517139,Pod124,OutputStation6,58.38,0,0,0,-58.38,0,5210.95,StationSlack,0,1,immediate_release,0,0,0,58.38,0,,,,0,0,5265.07,5210.95,5271.95,61.01,2.63,1,6.89
5230.5,Bot8,41243526,Pod741,OutputStation0,21.58,0,0,0,-21.58,0,5230.5,StationSlack,0,1,immediate_release,0,0,0,21.58,0,,,,0,0,5251.93,5230.5,5258.85,28.35,6.77,1,6.92
5237.9,Bot16,29882224,Pod526,OutputStation9,65.13,0,0,0,-65.13,0,5237.9,StationSlack,0,1,immediate_release,0,0,0,65.13,0,,,,0,0,5303.08,5237.9,5311.49,73.6,8.47,1,8.41
5242.61,Bot1,35647420,Pod458,OutputStation2,33.7,0,0,0,-33.7,0,5242.61,StationSlack,0,1,immediate_release,0,0,0,33.7,0,,,,0,0,5271.76,5242.61,5278.56,35.95,2.24,1,6.79
5255.57,Bot13,11443491,Pod153,OutputStation8,33.7,0,0,0,-33.7,0,5255.57,StationSlack,0,1,immediate_release,0,0,0,33.7,0,,,,0,0,5282.69,5255.57,5290.98,35.4,1.7,1,8.29
5257.69,Bot7,8728039,Pod569,OutputStation4,46.29,0,0,0,-46.29,0,5257.69,StationSlack,0,1,immediate_release,0,0,0,46.29,0,,,,0,0,5300.38,5257.69,5305.92,48.23,1.94,1,5.54
5259.57,Bot19,41865316,Pod144,OutputStation5,73.13,0,0,0,-73.13,0,5259.57,StationSlack,0,1,immediate_release,0,0,0,73.13,0,,,,0,0,5330.27,5259.57,5337.24,77.67,4.54,1,6.97
5260.71,Bot11,20805975,Pod181,OutputStation1,25.79,0,0,0,-25.79,0,5260.71,StationSlack,0,1,immediate_release,0,0,0,25.79,0,,,,0,0,5280.69,5260.71,5287.62,26.91,1.12,1,6.93
5272.43,Bot9,45709024,Pod423,OutputStation11,143.33,14.59,0,14.59,-128.75,0,5272.43,StationSlack,0,0,immediate_release,1,4.59,10,143.33,14.59,,,,0,0,5348.6,5272.43,5355.83,83.4,-59.94,1,7.23
5297.35,Bot3,53036049,Pod1043,OutputStation7,40.33,0,0,0,-40.33,0,5297.35,StationSlack,0,1,immediate_release,0,0,0,40.33,0,,,,0,0,5334.33,5297.35,5339.95,42.6,2.26,1,5.62
5316.41,Bot14,31392734,Pod472,OutputStation3,45.67,0,0,0,-45.67,0,5316.41,StationSlack,0,1,immediate_release,0,0,0,45.67,0,,,,0,0,5359.45,5316.41,5364.89,48.48,2.81,1,5.44
5337.93,Bot12,6874787,Pod998,OutputStation11,90,0,0,0,-90,0,5337.93,StationSlack,0,1,immediate_release,0,0,0,90,0,,,,0,0,5361.51,5337.93,5414.28,76.35,-13.65,0,52.77
5353.25,Bot5,1388809,Pod169,OutputStation6,74.96,0,0,0,-74.96,0,5353.25,StationSlack,0,1,immediate_release,0,0,0,74.96,0,,,,0,0,5426.16,5353.25,5431.69,78.44,3.48,1,5.53
5355.41,Bot8,53291996,Pod711,OutputStation0,69,0,0,0,-69,0,5355.41,StationSlack,0,1,immediate_release,0,0,0,69,0,,,,0,0,5424.64,5355.41,5430.02,74.61,5.61,1,5.38
5355.97,Bot1,763865,Pod698,OutputStation2,52.45,0,0,0,-52.45,0,5355.97,StationSlack,0,1,immediate_release,0,0,0,52.45,0,,,,0,0,5406.34,5355.97,5411.86,55.89,3.43,1,5.52
5359.77,Bot16,2140858,Pod327,OutputStation9,36.88,0,0,0,-36.88,0,5359.77,StationSlack,0,1,immediate_release,0,0,0,36.88,0,,,,0,0,5392.17,5359.77,5399.18,39.41,2.53,1,7
5382.42,Bot11,15229682,Pod588,OutputStation1,53.25,0,0,0,-53.25,0,5382.42,StationSlack,0,1,immediate_release,0,0,0,53.25,0,,,,0,0,5427.34,5382.42,5434.28,51.86,-1.39,1,6.93
5391.19,Bot13,29476029,Pod84,OutputStation8,21.71,0,0,0,-21.71,0,5391.19,StationSlack,0,1,immediate_release,0,0,0,21.71,0,,,,0,0,5406.34,5391.19,5413.64,22.45,0.74,1,7.3
5391.96,Bot3,63957673,Pod856,OutputStation7,23.63,0,0,0,-23.63,0,5391.96,StationSlack,0,1,immediate_release,0,0,0,23.63,0,,,,0,0,5409.55,5391.96,5416.56,24.59,0.97,1,7.01
5399.13,Bot19,43212454,Pod512,OutputStation5,65.2,0,0,0,-65.2,0,5399.13,StationSlack,0,1,immediate_release,0,0,0,65.2,0,,,,0,0,5462.83,5399.13,5468.23,69.1,3.89,1,5.4
5434.1,Bot14,38320646,Pod15,OutputStation3,65.87,0,0,0,-65.87,0,5434.1,StationSlack,0,1,immediate_release,0,0,0,65.87,0,,,,0,0,5500,5434.1,5505.83,71.73,5.86,1,5.83
5446.45,Bot7,9341497,Pod1067,OutputStation4,61.75,0,0,0,-61.75,0,5446.45,StationSlack,0,1,immediate_release,0,0,0,61.75,0,,,,0,0,5503,5446.45,5511.32,64.87,3.12,1,8.32
5465.21,Bot1,26224387,Pod203,OutputStation2,30.29,0,0,0,-30.29,0,5465.21,StationSlack,0,1,immediate_release,0,0,0,30.29,0,,,,0,0,5495.06,5465.21,5500.5,35.29,4.99,1,5.43
5469.61,Bot9,47041449,Pod127,OutputStation11,101.67,7,0,7,-94.67,0,5469.61,StationSlack,0,0,immediate_release,0,7,0,101.67,7,,,,0,0,5517.62,5469.61,5523.25,53.64,-48.02,1,5.64
5474.7,Bot17,27596449,Pod390,OutputStation10,56.42,0,0,0,-56.42,0,5474.7,StationSlack,0,1,immediate_release,0,0,0,56.42,0,,,,0,0,5526.05,5474.7,5533.09,58.39,1.97,1,7.04
5482.53,Bot5,56538263,Pod709,OutputStation6,44.33,0,0,0,-44.33,0,5482.53,StationSlack,0,1,immediate_release,0,0,0,44.33,0,,,,0,0,5522.45,5482.53,5529.5,46.98,2.64,1,7.06
5491.48,Bot13,34692896,Pod101,OutputStation8,62.46,0,0,0,-62.46,0,5491.48,StationSlack,0,1,immediate_release,0,0,0,62.46,0,,,,0,0,5549.35,5491.48,5557.9,66.42,3.96,1,8.56
5512.78,Bot19,20157237,Pod433,OutputStation5,43.08,0,0,0,-43.08,0,5512.78,StationSlack,0,1,immediate_release,0,0,0,43.08,0,,,,0,0,5549.67,5512.78,5556.96,44.17,1.09,1,7.29
5519.66,Bot3,46978935,Pod314,OutputStation7,47.75,0,0,0,-47.75,0,5519.66,StationSlack,0,1,immediate_release,0,0,0,47.75,0,,,,0,0,5563.93,5519.66,5569.39,49.73,1.98,1,5.46
5534.3,Bot8,47197410,Pod520,OutputStation0,71.62,0,0,0,-71.62,0,5534.3,StationSlack,0,1,immediate_release,0,0,0,71.62,0,,,,0,0,5605.42,5534.3,5611.15,76.84,5.22,1,5.72
5548.3,Bot11,24908139,Pod881,OutputStation1,19.58,0,0,0,-19.58,0,5548.3,StationSlack,0,1,immediate_release,0,0,0,19.58,0,,,,0,0,5560.95,5548.3,5568.01,19.71,0.13,1,7.06
5553.14,Bot12,30100662,Pod725,OutputStation11,138.33,10.57,0,10.57,-127.77,0,5553.14,StationSlack,0,0,immediate_release,1,0.57,10,138.33,10.57,,,,0,0,5619.6,5553.14,5625.84,72.7,-65.63,1,6.24
5556.3,Bot14,47354092,Pod993,OutputStation3,49.2,0,0,0,-49.2,0,5556.3,StationSlack,0,1,immediate_release,0,0,0,49.2,0,,,,1,0,5601.73,5556.3,5607.4,51.09,1.89,1,5.66
5561.88,Bot1,23533648,Pod378,OutputStation2,34.29,0,0,0,-34.29,0,5561.88,StationSlack,0,1,immediate_release,0,0,0,34.29,0,,,,0,0,5591.25,5561.88,5598.44,36.56,2.27,1,7.19
5571.05,Bot17,36152839,Pod84,OutputStation10,22.96,0,0,0,-22.96,0,5571.05,StationSlack,0,1,immediate_release,0,0,0,22.96,0,,,,0,0,5589.58,5571.05,5595.25,24.2,1.24,1,5.67
5593.03,Bot16,56002494,Pod1021,OutputStation9,41.75,0,0,0,-41.75,0,5593.03,StationSlack,0,1,immediate_release,0,0,0,41.75,0,,,,0,0,5631.51,5593.03,5636.97,43.94,2.19,1,5.46
5603.87,Bot19,56114419,Pod13,OutputStation5,29.79,0,0,0,-29.79,0,5603.87,StationSlack,0,1,immediate_release,0,0,0,29.79,0,,,,0,0,5629.02,5603.87,5634.59,30.72,0.94,1,5.57
5624.62,Bot9,17465515,Pod200,OutputStation11,63.33,90,0,90,26.67,26.67,5651.29,StationSlack,0,0,hard_deadline,0,0,90,,63.11,,,,0,0,5690.93,5651.51,5784.47,132.96,69.85,0,93.54
5627.32,Bot3,54969651,Pod81,OutputStation7,22.33,0,0,0,-22.33,0,5627.32,StationSlack,0,1,immediate_release,0,0,0,22.33,0,,,,0,0,5642.64,5627.32,5649.79,22.47,0.14,1,7.15
5641.92,Bot13,35267730,Pod1165,OutputStation8,64.96,0,0,0,-64.96,0,5641.92,StationSlack,0,1,immediate_release,0,0,0,64.96,0,,,,0,0,5706.46,5641.92,5711.85,69.93,4.98,1,5.39
5644.53,Bot5,22971907,Pod492,OutputStation6,32.88,0,0,0,-32.88,0,5644.53,StationSlack,0,1,immediate_release,0,0,0,32.88,0,,,,0,0,5670.67,5644.53,5679,34.47,1.6,1,8.33
5647.24,Bot1,65363170,Pod203,OutputStation2,35.79,0,0,0,-35.79,0,5647.24,StationSlack,0,1,immediate_release,0,0,0,35.79,0,,,,0,0,5676.6,5647.24,5685.8,38.56,2.77,1,9.2
5690.35,Bot7,27791397,Pod271,OutputStation4,27,0,0,0,-27,0,5690.35,StationSlack,0,1,immediate_release,0,0,0,27,0,,,,0,0,5712.1,5690.35,5717.73,27.38,0.38,1,5.63
